date,value__abs_energy_lme_price_3features_4_weeks,value__abs_energy_peru_producer_price_index_12_weeks,value__absolute_maximum_sp_metals_price_4_weeks,"value__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)_peru_consumer_price_index_4_weeks","value__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)_peru_consumer_price_index_9_weeks","value__fft_coefficient__attr_""real""__coeff_0_lme_price_3features_2_weeks",value__maximum_lme_price_3features_12_weeks,value__maximum_lme_price_smooth_4_weeks,value__median_peru_producer_price_index_4_weeks,value__minimum_lme_price_3features_9_weeks,value__minimum_log10_hongqiao_volume_12_weeks,value__quantile__q_0.1_hongqiao_price_12_weeks,value__quantile__q_0.3_bloomberg_metals_price_9_weeks,value__quantile__q_0.4_lme_price_smooth_2_weeks,value__quantile__q_0.4_sp_metals_price_12_weeks,value__quantile__q_0.6_mosexchange_price_12_weeks,value__quantile__q_0.6_norsk_hydro_price_9_weeks,value__quantile__q_0.6_peru_producer_price_index_9_weeks,value__quantile__q_0.8_sp_metals_price_12_weeks,value__quantile__q_0.9_export_china_value_12_weeks,value__root_mean_square_lme_price_3features_9_weeks,lme_price_smooth
2023-06-04,20744075.548469387,219546.95757551023,2477.8571428571427,42.541901119914264,148.36985761284285,4513.178571428572,2400.0,2330.4285714285716,135.17,2235.464285714286,6.846754678710391,6.696285714285714,150.50028571428572,2258.42925170068,2547.2657142857142,7003.4962857142855,76.9904766952381,135.51857142857142,2678.4614285714288,3176244.0,2327.353582563461,2242.5442176870747
2023-06-11,20418134.789540816,219646.43816326532,2457.328571428571,42.61774354114284,148.5911106315789,4487.142857142857,2400.0,2287.0867346938776,135.17,2235.464285714286,6.846754678710391,6.091142857142857,146.48000000000002,2248.3360544217685,2498.0571428571425,7033.926857142857,76.70804831666668,135.51857142857142,2654.365714285714,3176244.0,2312.7876420972248,2218.108843537415
2023-06-18,20274219.410714287,219724.6888632653,2465.9,42.61774354114284,148.86917029834242,4491.964285714286,2400.0,2260.5374149659865,135.15428571428572,2235.464285714286,6.846754678710391,6.032142857142857,144.1637142857143,2227.8829931972787,2470.6828571428573,7033.926857142857,74.28342974285715,135.32999999999998,2654.365714285714,3172696.6,2299.830047822276,2199.4523809523807
2023-06-25,20139098.778061226,219802.9395632653,2525.6928571428575,42.65180939596073,149.2446566274909,4488.142857142857,2400.0,2257.0238095238096,135.0992857142857,2235.464285714286,6.846754678710391,6.032142857142857,144.1637142857143,2206.9149659863942,2470.6828571428573,7077.151428571428,71.29200074285716,135.17,2654.365714285714,3140770.0,2288.6771176772822,2187.28231292517
2023-07-02,19993119.103316326,219881.1902632653,2525.6928571428575,42.77129688056877,149.71955592122274,4450.428571428571,2400.0,2242.5442176870747,135.06,2202.5714285714284,6.846754678710391,6.032142857142857,143.958,2192.150340136054,2470.6828571428573,7104.546857142856,70.25542902857143,135.17,2617.282857142857,3140770.0,2266.5124319774623,2130.765306122449
2023-07-09,19583726.87755102,219747.0421877551,2575.2000000000003,42.85710399947701,150.25995347018736,4361.428571428571,2400.0,2218.108843537415,135.06,2158.8571428571427,6.846754678710391,6.032142857142857,142.66199999999998,2153.3721088435377,2470.6828571428573,7166.194142857143,69.2280009142857,135.16371428571426,2565.8314285714287,3140770.0,2245.9311064691337,2102.6598639455783
2023-07-16,19162501.69897959,219223.6301877551,2593.3571428571427,42.85710399947701,150.49341556197993,4303.071428571428,2400.0,2199.4523809523807,135.06,2144.214285714286,6.846754678710391,6.032142857142857,141.914,2113.9020408163265,2470.6828571428573,7210.572,69.07885712142857,135.12285714285713,2565.8314285714287,3140770.0,2226.095649591032,2130.2687074829932
2023-07-23,19059947.112244897,218700.2181877551,2647.6857142857143,42.85710399947701,150.63852097889227,4369.142857142857,2344.464285714286,2187.28231292517,134.495,2144.214285714286,6.846754678710391,6.032142857142857,141.914,2113.7034013605444,2470.6828571428573,7210.572,68.84514260714286,135.06,2565.8314285714287,3140770.0,2220.7863536657724,2184.4897959183677
2023-07-30,19083574.790816326,218176.80618775505,2664.2999999999997,42.92441153520591,150.83637410330803,4432.857142857143,2322.9285714285716,2184.4897959183677,133.93,2144.214285714286,6.846754678710391,6.032142857142857,141.914,2151.957142857143,2470.6828571428573,7308.550857142856,67.94171368571429,135.06,2589.7257142857143,3140770.0,2212.941593516465,2164.08843537415
2023-08-06,19327553.6122449,217789.01418775503,2707.2999999999997,42.9922268388592,151.06672310068944,4422.571428571429,2277.714285714286,2184.4897959183677,133.93,2144.214285714286,7.009718102846856,6.032142857142857,142.66199999999998,2172.248979591837,2487.3714285714286,7415.665714285714,65.19314314285714,135.06,2636.82,3140770.0,2210.614215271064,2180.0238095238096
2023-08-13,19682431.035714287,217302.59386122442,2707.2999999999997,42.9922268388592,151.2739872906514,4440.071428571429,2277.714285714286,2184.4897959183677,133.93,2144.214285714286,7.009718102846856,6.032142857142857,143.60314285714284,2170.462585034014,2522.0242857142857,7503.559714285714,65.19314314285714,134.834,2660.9771428571426,3136906.8571428573,2207.658709944052,2159.278911564626
2023-08-20,19537927.3622449,216702.04986122446,2707.2999999999997,42.9922268388592,151.34655976149236,4417.642857142857,2251.6785714285716,2184.4897959183677,133.64428571428573,2144.214285714286,7.009718102846856,6.032142857142857,142.686,2167.5768707482994,2545.4957142857147,7680.870857142857,64.90914285714285,133.93,2660.9771428571426,3092480.714285714,2202.2901264412026,2109.309523809524
2023-08-27,19256652.438775513,216101.5058612245,2707.2999999999997,42.973545563636485,151.4518288032894,4335.5,2251.6785714285716,2180.0238095238096,133.14428571428573,2143.285714285714,7.009718102846856,6.056071428571428,141.60357142857143,2129.2972789115647,2582.462857142857,7929.392571428571,64.55657088571428,133.93,2660.9771428571426,3005560.0,2190.6759009632674,2102.21768707483
2023-09-03,19018303.765625,215509.45727346942,2673.7714285714287,42.940712400491186,151.57957567848925,4303.446428571428,2247.8571428571427,2180.0238095238096,132.93,2143.285714285714,7.009718102846856,6.226357142857142,141.30657142857143,2105.0544217687075,2594.785714285714,8172.722571428571,63.929715571428574,133.93,2660.9771428571426,3005560.0,2185.9785894329952,2132.984693877551
2023-09-10,18886070.10012755,214905.99086734696,2673.1535714285715,42.926595745444985,151.70548353002215,4355.678571428572,2247.8571428571427,2159.278911564626,132.93,2143.285714285714,7.009718102846856,6.341857142857143,141.60357142857143,2114.5244897959183,2605.7285714285717,8279.708857142858,63.90743011428572,133.81571428571428,2671.382857142857,3005560.0,2190.031862754083,2152.605442176871
2023-09-17,18875428.10012755,214221.03726734695,2673.1535714285715,42.926595745444985,151.67795346997454,4385.303571428572,2225.4285714285716,2152.605442176871,132.86857142857144,2143.285714285714,7.009718102846856,6.363428571428572,142.22542857142858,2140.832993197279,2624.054285714286,8324.483142857143,63.82514425714286,133.27285714285713,2671.382857142857,3004140.7,2195.036385685051,2152.2653061224487
2023-09-24,19138111.10012755,213536.08366734695,2691.1,42.95022206410901,151.63362901750477,4393.5,2225.4285714285716,2152.605442176871,132.65357142857144,2143.285714285714,7.009718102846856,6.532678571428571,142.22542857142858,2152.4013605442174,2638.12,8324.483142857143,63.01999968571429,132.93,2673.6478571428574,2991367.0,2192.657244213911,2173.105442176871
2023-10-01,19429119.038584184,212851.13006734694,2691.1,43.03309241633717,151.57625959446298,4430.214285714286,2226.5,2173.105442176871,132.5,2143.285714285714,7.109781113654344,6.623071428571428,141.86371428571428,2160.6013605442176,2648.695714285714,8324.483142857143,62.35485717142857,132.93,2673.6478571428574,2991367.0,2194.742854816255,2207.0748299319725
2023-10-08,19804289.362244897,212470.13516734698,2691.1,43.0926038052574,151.52444500618105,4505.857142857143,2279.3571428571427,2207.0748299319725,132.5,2143.285714285714,7.1098240305571965,6.67425,141.81742857142856,2186.6931972789116,2653.5435714285713,8324.483142857143,62.35485717142857,132.9054285714286,2673.6478571428574,2991367.0,2202.0922321208545,2254.877551020408
2023-10-15,20118019.397959184,212484.29627551022,2691.1,43.0926038052574,151.55280299625602,4539.642857142857,2279.3571428571427,2254.877551020408,132.5,2143.285714285714,6.803490197560964,6.997142857142857,141.34457142857144,2226.1959183673466,2653.5435714285713,8324.483142857143,62.34114242857143,132.9054285714286,2673.6478571428574,2990918.2,2206.0334180146483,2194.6768707482993
2023-10-22,20149236.219387755,212564.74427551022,2659.5285714285715,43.0926038052574,151.65344062411458,4471.071428571428,2279.3571428571427,2254.877551020408,133.24142857142857,2143.285714285714,6.803490197560964,6.997142857142857,139.99,2218.7571428571428,2639.13,8324.483142857143,61.92114302857142,132.9054285714286,2673.6478571428574,2986542.4,2208.091709361943,2164.578231292517
