date,lme_change,baltic_dry_index,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_value,alcoa_price,chalco_price,chalco_adj,hongqiao_price,hongqiao_adj,kaiser_price,norsk_hydro_price,norsk_hydro_adj,rual_price,rual_price_change,rub_to_cny,rub_to_cny_change,usd_to_hkd,usd_to_clp,usd_to_cny,dxy_rate,usd_to_eur,usd_to_jpy,usd_to_rub,china_index,shanghai_index,export_australia_value,import_australia_value,australia_inflation,australia_pmi,export_brazil_value,import_brazil_value,brazil_inflation,brazil_pmi,china_gdp_increment_value,export_china_value,china_inflation_value,china_pmi1_value,china_pmi2_value,eu_inflation_value,guinea_inflation,usa_gdp_increment_value,export_usa_value,import_usa_value,usa_inflation_value,usa_pmi_value,usa_interest_rate_value,log10_lme_volume,log10_alcoa_volume,log10_hongqiao_volume,log10_kaiser_volume,log10_rual_volume,log10_chalco_volume,log10_norsk_hydro_volume,lme_price_smooth
2019-05-26,-0.225,1061.0,112.41607142857144,0.0971428571428571,3825.401428571429,0.1528571428571428,1305.8892857142855,-0.8153571428571428,6178.361428571428,23.877142857142857,2.7528571428571427,2.679675857142857,5.4628571428571435,3.648584571428571,92.255,33.88000057142857,27.168825,23.86357142857143,0.5257142857142856,0.1070142857142857,0.1214285714285714,7.848969285714285,695.6471428571429,6.904257142857142,97.81714285714284,0.8941714285714285,109.79285714285712,64.61197142857144,801.4571428571428,740.5557142857142,301.422,129.027,1.3,52.0,66.524,172.58200000000002,4.58,52.8,1.6,2222600.0,-0.4,50.8,52.9,0.9,9.7,1.9,1000618.0,1900708.0,0.3,54.6,2.5,4.2650556742013865,6.428644700566265,7.083205596747606,4.533428870790774,7.191786280860505,7.045419441058485,6.8995473298018,1810.687074829932
2019-06-02,-0.0664285714285714,1094.142857142857,111.56607142857142,-0.3857142857142857,3860.04,-0.0314285714285713,1254.9035714285717,-0.5967857142857144,6294.164285714286,22.055714285714288,2.78,2.7396894285714284,5.582857142857143,3.740061285714286,90.755,31.26142871428571,25.511648214285714,23.979285714285712,-0.6657142857142857,0.1060714285714285,-0.2685714285714285,7.84707,705.9628571428572,6.905457142857143,97.78285714285714,0.8947,108.94571428571427,64.91754285714286,797.5228571428571,782.3857142857142,301.422,129.027,1.3,52.0,66.524,172.58200000000002,4.58,52.8,1.6,2222600.0,-0.4,50.8,52.9,0.9,9.7,1.9,1000618.0,1900708.0,0.3,54.6,2.5,4.394810466417772,6.387050624736828,7.023784200381021,4.564391826272314,6.804122738298107,7.102651767886384,6.82597894408237,1797.3996598639455
2019-06-09,-0.2971428571428571,1129.2857142857142,109.83571428571427,-0.2485714285714285,3735.1857142857143,-0.4714285714285714,1296.4428571428573,0.9642857142857144,6395.672857142857,21.548571428571428,2.827142857142857,2.7215455714285715,5.3621428571428575,3.6686297857142858,91.43571428571428,31.712142678571432,25.774414,23.89071428571429,0.2771428571428571,0.1062285714285714,0.2971428571428571,7.83996,695.1185714285714,6.911614285714285,96.91571428571427,0.8862714285714286,108.26285714285714,65.19294285714285,800.1114285714286,781.9271428571428,300.939,165.628,1.6,50.9,68.998,166.142,4.94,51.5,1.5,2125053.0,0.1,50.2,52.7,1.4,9.5,2.2,1012033.0,1908083.0,0.4,53.0,2.5,4.537991825790553,6.503704967880036,6.744994538737799,4.558638878230505,6.62660156358547,6.981666544376886,6.886757966454877,1777.9302721088436
2019-06-16,-0.2514285714285714,1090.7142857142858,110.07428571428572,-0.0642857142857143,3807.3742857142856,0.2528571428571428,1324.7142857142858,0.1057142857142856,6572.321428571428,21.618571428571425,2.8000000000000003,2.7285241428571427,5.194285714285714,3.6175331428571424,92.6842857142857,31.416428535714285,25.542013571428573,25.08857142857143,1.0242857142857142,0.1072142857142857,0.1885714285714285,7.832927142857143,697.1457142857142,6.922642857142857,97.16571428571427,0.8876285714285714,108.4914285714286,64.63294285714287,813.5514285714287,774.9314285714287,300.939,165.628,1.6,50.9,68.998,166.142,4.94,51.5,1.5,2125053.0,0.1,50.2,52.7,1.4,9.5,2.2,1012033.0,1908083.0,0.4,53.0,2.5,4.549784818307164,6.362771108712986,6.749897422350263,4.740340757836584,6.838014905659111,7.066663619848853,6.744035134606551,1767.9421768707484
2019-06-23,0.1914285714285714,1191.0,111.22285714285714,0.2114285714285714,3844.5814285714287,0.5457142857142857,1391.1571428571428,0.7757142857142857,6596.024285714286,22.428571428571427,2.81,2.7382938571428572,5.194285714285714,3.651379,96.51857142857143,30.831428857142857,25.081880714285713,25.842142857142857,0.0885714285714285,0.1086142857142857,0.2914285714285714,7.82251,687.9771428571429,6.885942857142857,96.76714285714286,0.8852428571428571,107.75,63.62018571428571,818.87,783.1000000000001,300.939,165.628,1.6,50.9,68.998,166.142,4.94,51.5,1.5,2125053.0,0.1,50.2,52.7,1.4,9.5,2.2,1012033.0,1908083.0,0.4,53.0,2.5,4.617517725350889,6.293466800716786,6.677723844621718,4.729093495212494,6.822787620622221,7.253939236538064,6.8639746068894905,1767.8163265306123
2019-06-30,0.2742857142857143,1326.2857142857142,112.8157142857143,0.1214285714285714,3852.11,-0.1828571428571428,1422.8857142857144,0.5057142857142857,6574.278571428571,22.94857142857143,2.7985714285714285,2.7079380357142857,5.3532142857142855,3.793482392857143,96.73714285714286,30.40714242857143,24.834296,25.949285714285715,0.1342857142857142,0.1090142857142857,-0.09,7.812307142857143,679.0742857142858,6.871314285714285,96.23142857142857,0.8801,107.7414285714286,62.985842857142856,817.8385714285714,824.3314285714285,300.939,165.628,1.6,50.9,68.998,166.142,4.94,51.5,1.5,2125053.0,0.1,50.2,52.7,1.4,9.5,2.2,1012033.0,1908083.0,0.4,53.0,2.5,4.566117046445009,6.309395334337573,6.867288763392415,4.573271268407221,6.596769142415266,7.199718422333271,6.7884114883871876,1793.610544217687
2019-07-07,0.0171428571428571,1611.571428571429,111.28642857142856,-0.255,3819.0042857142857,-0.4128571428571428,1422.6642857142856,-0.4292857142857142,6570.207142857143,22.852857142857143,2.74,2.62559375,5.6475,4.0174631071428575,95.71428571428572,31.24571428571429,25.51398371428571,26.580714285714286,0.9028571428571428,0.1082714285714285,-0.0785714285714285,7.79835,681.5214285714285,6.878042857142857,97.01,0.888257142857143,108.21857142857142,63.37222857142857,814.7185714285714,812.7671428571429,290.6411428571429,162.79657142857144,1.6,50.971428571428575,54.702285714285715,162.14128571428571,4.74,50.57142857142857,1.5,2336191.5714285714,0.0285714285714285,50.2,51.84285714285714,1.1142857142857143,9.571428571428571,2.2,289853.91642857145,1954318.7142857143,0.1142857142857143,51.5,2.5,4.525468062326832,6.369060439890796,6.620288783868821,4.475694201775915,6.770826787764113,7.364567608106692,6.767556873526407,1795.5748299319728
2019-07-14,0.2714285714285714,1819.2857142857144,112.93285714285716,0.5357142857142857,3677.3528571428574,-0.5042857142857142,1400.857142857143,0.1514285714285714,6496.297142857143,22.45,2.6042857142857145,2.5345264285714286,5.812857142857142,4.069476571428572,93.76428571428572,30.697142714285715,25.080712285714288,26.987142857142857,-0.2299999999999999,0.1088714285714285,0.2242857142857143,7.8124528571428575,682.62,6.8789,97.08142857142856,0.8890428571428571,108.31,63.3084,814.6528571428571,809.7985714285714,286.522,161.664,1.6,51.0,48.984,160.541,4.660000000000001,50.2,1.5,2420647.0,0.0,50.2,51.5,1.0,9.6,2.2,982.283,1972813.0,0.0,50.9,2.5,4.761921915187408,6.394024823939475,6.602043353217538,4.717771502708195,6.627494169863861,7.060059849168111,6.756364815023281,1813.1989795918369
2019-07-21,-0.0685714285714285,2094.8571428571427,116.07714285714285,0.1914285714285714,3670.778571428571,-0.0585714285714285,1440.1,0.5599999999999999,6489.517142857143,23.16857142857143,2.61,2.5596485714285713,5.877142857142857,4.1650411428571426,95.27428571428572,30.511428428571428,24.99545914285714,27.30857142857143,1.085714285714286,0.1092714285714285,-0.0642857142857142,7.817124285714286,684.1257142857143,6.879,97.12714285714286,0.8901714285714286,107.80142857142856,62.890657142857144,818.4928571428571,790.2442857142858,286.522,161.664,1.6,51.0,48.984,160.541,4.660000000000001,50.2,1.5,2420647.0,0.0,50.2,51.5,1.0,9.6,2.2,982.283,1972813.0,0.0,50.9,2.5,4.453496239833895,6.544779006445822,6.51284362678087,4.5853063762126505,6.725705810537013,7.048057638219196,6.669861391187028,1838.1462585034012
2019-07-28,-0.49,2016.142857142857,114.94571428571427,-0.2428571428571428,3622.42,-0.3385714285714286,1458.5857142857144,0.1171428571428571,6501.944285714286,23.077142857142857,2.62,2.5540662857142853,5.9799999999999995,4.1620550000000005,96.1557142857143,32.19714257142857,26.413227142857146,28.69071428571429,0.78,0.1086428571428571,-0.0914285714285714,7.813245714285714,693.0714285714286,6.879600000000001,97.7957142857143,0.8967857142857143,108.42142857142858,63.201928571428574,823.6757142857143,800.9328571428571,286.522,161.664,1.6,51.0,48.984,160.541,4.660000000000001,50.2,1.5,2420647.0,0.0,50.2,51.5,1.0,9.6,2.2,982.283,1972813.0,0.0,50.9,2.5,4.314763612522472,6.381042548595177,6.720874998652773,4.894381040295192,6.877018940345075,7.13248118441642,6.783806447984484,1826.168367346939
2019-08-04,-0.4414285714285714,1835.857142857143,113.33142857142856,-0.6614285714285714,3597.968571428571,-0.4957142857142856,1400.314285714286,-1.3742857142857143,6420.284285714285,21.971428571428568,2.542857142857143,2.4605565714285715,5.607142857142857,3.879341571428572,95.16714285714284,30.248571,24.28190371428571,28.999285714285715,-0.4885714285714285,0.1074714285714285,-0.2385714285714286,7.824528571428572,706.907142857143,6.927485714285715,98.09142857142857,0.8986999999999999,107.50428571428571,63.987428571428566,821.4614285714285,828.4114285714286,295.0128571428572,156.2202857142857,1.6,51.285714285714285,47.42914285714286,161.82185714285714,4.291428571428571,50.42857142857143,1.5,2364096.1428571427,-0.0285714285714285,49.971428571428575,51.24285714285714,1.0571428571428572,9.6,2.2,962.8941428571428,1947094.4285714289,-0.0285714285714285,51.07142857142857,2.5,4.410629064590777,6.427305338789921,6.639614100717215,4.987956538227704,6.94150167056062,7.312237742981279,6.899111437311254,1798.3826530612243
2019-08-11,-0.0885714285714285,1744.2857142857142,112.28714285714284,0.0014285714285714,3475.297142857143,-0.6285714285714287,1331.2,-1.0842857142857143,6405.338571428571,19.792857142857144,2.334285714285714,2.2512067142857144,5.308571428571428,3.6623291428571423,93.06428571428572,28.028571285714285,22.813918,27.99285714285714,-1.874285714285714,0.1079142857142857,0.2028571428571428,7.839331428571429,713.0057142857142,7.0522285714285715,97.52428571428572,0.8927857142857143,105.9057142857143,65.25077142857143,821.222857142857,816.87,316.24000000000007,142.611,1.6,52.0,43.541999999999994,165.02400000000003,3.37,51.0,1.5,2222719.0,-0.1,49.4,50.6,1.2,9.6,2.2,914.422,1882798.0,-0.1,51.5,2.5,4.694610892403522,6.408833791181449,6.436195432911801,4.736808761133188,7.193740765764986,7.090918666858009,6.813271442705148,1761.154761904762
2019-08-18,0.2585714285714285,1982.571428571429,113.88142857142856,0.1699999999999999,3464.77,0.2685714285714285,1282.2714285714285,0.0285714285714285,6319.332857142857,17.914285714285715,2.2528571428571427,2.1953802857142857,5.1257142857142854,3.5458597142857142,91.9342857142857,27.348571142857143,22.127222999999997,25.88214285714286,-0.8342857142857143,0.1065428571428571,-0.4642857142857143,7.843622857142857,709.4657142857143,7.042342857142857,97.99285714285716,0.8986428571428571,106.19428571428573,65.75435714285713,831.1457142857142,795.4771428571429,316.24000000000007,142.611,1.6,52.0,43.541999999999994,165.02400000000003,3.37,51.0,1.5,2222719.0,-0.1,49.4,50.6,1.2,9.6,2.2,914.422,1882798.0,-0.1,51.5,2.5,4.503077604087865,6.494352534991923,6.550551904130663,4.820674939750111,6.812518546552148,7.044755798206565,6.871583064748445,1766.438775510204
2019-08-25,-0.1092857142857142,2120.3928571428573,112.58714285714288,-0.2957142857142857,3505.2385714285715,-0.0285714285714285,1279.9857142857145,-0.39,6401.945714285714,18.068571428571428,2.3114285714285714,2.265163428571429,5.225714285714285,3.695179857142857,90.54142857142855,27.22999942857143,22.297730285714287,26.22142857142857,0.4371428571428571,0.1071285714285714,0.2414285714285714,7.841875714285714,715.1099999999999,7.0859000000000005,98.05285714285716,0.9004,106.11,66.1326,833.482857142857,787.4857142857143,316.24000000000007,142.611,1.6,52.0,43.541999999999994,165.02400000000003,3.37,51.0,1.5,2222719.0,-0.1,49.4,50.6,1.2,9.6,2.2,914.422,1882798.0,-0.1,51.5,2.357142857142857,4.500571807861454,6.410837636329608,6.610403462416393,4.659930730009613,6.489744166418111,7.100305074172613,6.789833065684574,1778.246598639456
2019-09-01,-0.2435714285714285,2308.1071428571427,113.56214285714285,0.5489285714285714,3484.214285714286,0.0957142857142857,1281.175,0.39,6645.041428571429,17.50392857142857,2.2657142857142856,2.2232934285714285,5.1257142857142854,3.598619428571429,87.76964285714284,27.681428571428572,22.97041,26.45357142857143,0.8114285714285714,0.1074571428571428,-0.0271428571428571,7.844387142857143,721.6214285714285,7.1584,98.5085714285714,0.9057285714285712,106.17714285714284,66.45438571428572,830.5642857142857,812.6214285714285,316.24000000000007,142.611,1.6,52.0,43.541999999999994,165.02400000000003,3.37,51.0,1.5,2222719.0,-0.1,49.4,50.6,1.2,9.6,2.2,914.422,1882798.0,-0.1,51.5,2.25,4.382915566618716,6.315284466447879,6.640389522365795,4.592434944495506,6.660366336624089,7.143793912313082,6.789872858130784,1761.0909863945578
2019-09-08,0.4285714285714285,2472.285714285714,116.59357142857142,0.3932142857142858,3588.93,0.7142857142857143,1299.060714285714,0.01,6724.354285714287,18.625357142857144,2.35,2.3363422857142857,5.175714285714286,3.6264925714285714,89.89250000000001,30.13857157142857,24.857653,27.32,0.2842857142857143,0.1079142857142857,0.2257142857142857,7.8407,717.6957142857143,7.142671428571428,98.54857142857144,0.9075428571428572,106.63714285714286,66.39338571428571,823.7728571428571,786.6899999999999,266.272,168.288,1.7,51.6,62.916999999999994,148.771,3.22,49.9,1.5,2288654.0,0.4,49.9,50.9,1.0,9.4,2.7,910.064,2113866.0,0.2,52.6,2.25,4.70346325746566,6.4103955199543305,6.750210279568842,4.6642458772750945,6.7124569056846966,7.192390264704129,6.875141307913361,1759.3061224489795
2019-09-15,0.0442857142857142,2349.5714285714284,118.45857142857145,0.1185714285714285,3667.6457142857143,0.2842857142857143,1391.4428571428573,1.2842857142857145,6711.905714285714,21.642857142857142,2.652857142857143,2.6308274285714286,5.3585714285714285,3.7728265714285714,98.33285714285716,33.215714428571424,27.443268999999997,27.794285714285714,0.4085714285714285,0.1093,0.42,7.83285,710.4928571428571,7.093842857142858,98.38428571428572,0.9052714285714286,107.84571428571428,65.13551428571428,821.4728571428572,756.7328571428571,266.272,168.288,1.7,51.6,62.916999999999994,148.771,3.22,49.9,1.5,2288654.0,0.4,49.9,50.9,1.0,9.4,2.7,910.064,2113866.0,0.2,52.6,2.25,4.877679357205532,6.525251848495048,6.588201398306091,4.865226270103264,6.647760516086412,7.546132828639021,6.977678614620473,1798.3945578231292
2019-09-22,-0.18,2203.1428571428573,116.73428571428572,-0.2814285714285714,3606.491428571429,-0.4571428571428572,1376.2714285714285,-0.5057142857142857,6705.685714285713,21.77,2.692857142857143,2.5833751428571428,5.2128571428571435,3.6304742857142855,98.7242857142857,33.39000057142857,27.223714285714287,28.365,0.5457142857142857,0.1106285714285714,0.1928571428571428,7.827719999999999,715.8171428571429,7.091928571428572,98.47428571428571,0.9069142857142856,107.90285714285714,64.12551428571429,815.3328571428572,730.8928571428571,266.272,168.288,1.7,51.6,62.916999999999994,148.771,3.22,49.9,1.5,2288654.0,0.4,49.9,50.9,1.0,9.4,2.7,910.064,2113866.0,0.2,52.6,2.25,4.769723238337244,6.385554628068702,6.685399000613923,4.885470006516849,6.930921223052337,7.266040375623532,6.8632675894120725,1796.9608843537414
2019-09-29,-0.6771428571428572,1968.142857142857,115.61285714285714,-0.1328571428571428,3535.9842857142858,-0.48,1324.1,-0.62,6624.571428571428,20.87,2.5142857142857147,2.4326432857142857,5.058571428571428,3.494095,97.75571428571428,33.001428999999995,26.663147142857145,28.642857142857142,0.1928571428571428,0.1107,-0.18,7.839271428571428,725.1542857142857,7.127585714285714,98.95857142857145,0.9130714285714284,107.72428571428571,64.15951428571428,800.7857142857143,720.92,266.272,168.288,1.7,51.6,62.916999999999994,148.771,3.22,49.9,1.5,2288654.0,0.4,49.9,50.9,1.0,9.4,2.7,910.064,2113866.0,0.2,52.6,2.25,5.461196707378442,6.403281316879581,6.474962130661944,4.750398774752776,6.774900641337299,7.109500747140589,6.821447403841646,1773.3469387755104
2019-10-06,0.1042857142857143,1785.142857142857,115.25714285714284,0.1142857142857143,3486.69,-0.5650000000000001,1285.642857142857,-0.1114285714285714,6492.747142857143,19.554285714285715,2.4546428571428573,2.391122178571429,4.902857142857143,3.413959892857143,97.54142857142855,31.094286,25.28975757142857,28.01928571428571,-0.8342857142857143,0.1100285714285714,0.0928571428571428,7.8413328571428575,720.6857142857143,7.1484,98.99714285714286,0.9126857142857142,107.28714285714284,64.98588571428571,783.15,715.97,234.8,157.0097142857143,1.7,51.2,58.351857142857135,160.5778571428571,3.3400000000000003,51.385714285714286,1.5,2231964.8571428573,0.5714285714285714,50.18571428571429,51.3,1.0571428571428572,9.4,2.7,931.6737142857144,1999336.857142857,0.1428571428571428,51.51428571428572,2.25,5.5431877441462305,6.38652779110018,6.401788531644357,4.717990576536662,6.5248457212561926,6.957236610207067,6.800762949560027,1727.8265306122448
2019-10-13,-0.24,1876.7142857142856,116.32142857142856,0.0457142857142857,3508.2085714285713,0.2178571428571429,1302.6142857142856,0.6242857142857143,6388.331428571429,19.005714285714284,2.4710714285714284,2.434387678571429,4.896428571428571,3.4030099642857143,97.67285714285715,31.275714,25.630768999999997,27.37142857142857,-0.2042857142857142,0.1100428571428571,-0.0885714285714285,7.843138571428571,716.6914285714286,7.112142857142857,98.71,0.9087571428571428,107.85,64.68815714285714,781.37,724.7300000000001,211.196,148.551,1.7,50.9,54.928,169.433,3.43,52.5,1.5,2189448.0,0.7,50.4,51.6,1.1,9.4,2.7,947.881,1913440.0,0.1,50.7,2.25,5.679178222167381,6.525688842363918,6.409089243507299,4.613519503549896,6.40708990270818,7.077902455428971,6.664360700284896,1735.3945578231292
2019-10-20,0.1499999999999999,1875.428571428571,115.7942857142857,-0.0385714285714285,3480.1257142857144,-0.4314285714285714,1315.0857142857144,-0.1914285714285714,6390.839999999999,20.117142857142856,2.507142857142857,2.4410172857142856,4.8342857142857145,3.3457705714285715,98.49571428571429,31.777142571428573,26.33965314285714,27.037857142857145,-0.4499999999999999,0.1105428571428571,0.1671428571428571,7.843977142857143,714.4557142857144,7.079971428571428,97.74857142857142,0.9002142857142857,108.57857142857142,64.12427142857142,777.0457142857142,754.5271428571428,211.196,148.551,1.7,50.9,54.928,169.433,3.43,52.5,1.5,2189448.0,0.7,50.4,51.6,1.1,9.4,2.7,947.881,1913440.0,0.1,50.7,2.25,5.32879489989799,6.747662055910706,6.503616568748476,4.675636590423172,6.633240744551259,6.868478280578307,6.775331943689159,1728.3503401360545
2019-10-27,0.0242857142857143,1803.0,117.24714285714286,0.2914285714285714,3451.497142857143,0.1928571428571429,1351.314285714286,0.91,6444.2242857142855,20.964285714285715,2.4785714285714286,2.421478,4.711428571428572,3.2671285714285716,99.41857142857144,33.40142814285714,27.125614285714285,27.46142857142857,0.8371428571428572,0.1106428571428571,7.930164461608259e-18,7.84037,724.9342857142857,7.069471428571428,97.62857142857142,0.9,108.65285714285714,63.877742857142856,782.4285714285714,795.0814285714285,211.196,148.551,1.7,50.9,54.928,169.433,3.43,52.5,1.5,2189448.0,0.7,50.4,51.6,1.1,9.4,2.7,947.881,1913440.0,0.1,50.7,2.25,5.207783822639386,6.472736355028557,6.320808178175616,5.017199529018863,6.71958968488196,6.830192906006873,6.811056617783058,1729.1224489795918
2019-11-03,0.96,1741.0,118.35142857142856,0.2685714285714285,3430.2957142857144,0.0128571428571428,1375.4428571428573,0.8271428571428572,6651.005714285714,21.321428571428573,2.4057142857142857,2.3489034285714285,4.474285714285714,3.1043695,107.40285714285714,33.090000499999995,27.435678357142855,28.80625,0.9871428571428572,0.1105,0.1314285714285714,7.838062857142857,735.9042857142857,7.047671428571428,97.49,0.8975428571428571,108.5085714285714,63.90827142857143,799.0514285714286,844.5042857142856,225.12028571428573,149.559,1.7,50.81428571428571,55.62842857142857,167.618,3.352857142857143,52.628571428571426,1.5,2176281.0,0.7285714285714285,50.542857142857144,51.642857142857146,1.1142857142857143,9.4,2.7,937.5272857142857,1888627.5714285711,0.1142857142857143,50.74285714285715,2.2142857142857144,5.389039318387411,6.527171669771056,6.699444919430378,4.878154385498419,6.854270847555694,7.159554984610354,6.750902448376503,1746.5238095238094
2019-11-10,-0.0957142857142857,1484.7142857142858,118.07714285714285,-0.3642857142857143,3446.654285714286,-0.1899999999999999,1399.0142857142855,0.2671428571428572,6719.777142857142,22.457142857142856,2.525714285714286,2.488469857142857,4.442857142857143,3.1058622857142857,111.59714285714286,35.30000042857143,28.95446571428571,29.219107142857144,-0.3585714285714286,0.1098857142857142,-0.1542857142857143,7.830357142857143,745.9857142857143,7.002785714285714,98.06714285714284,0.9044,109.07428571428572,63.632771428571424,816.3414285714285,826.5014285714286,308.666,155.607,1.7,50.3,59.831,156.728,2.89,53.4,1.5,2097279.0,0.9,51.4,51.9,1.2,9.4,2.7,875.405,1739753.0,0.2,51.0,2.0,5.453699548803923,6.357469337058249,6.6665849761103075,4.693816677990931,6.98494584394063,7.099340704149777,6.775157977218173,1799.4557823129253
2019-11-17,-0.4428571428571429,1354.2857142857142,114.43714285714286,-0.64,3357.627142857142,-0.3571428571428571,1378.0571428571427,-0.1942857142857142,6582.412857142857,21.382857142857144,2.4585714285714286,2.367046857142857,4.292857142857143,2.957537571428571,110.22571428571428,34.62285657142857,27.973472714285716,28.717857142857145,-0.4557142857142858,0.1095714285714285,0.0514285714285714,7.827404285714286,779.75,7.015042857142857,98.11857142857144,0.9060142857142858,108.76571428571428,63.999028571428575,835.1871428571429,788.5485714285714,308.666,155.607,1.7,50.3,59.831,156.728,2.89,53.4,1.5,2097279.0,0.9,51.4,51.9,1.2,9.4,2.7,875.405,1739753.0,0.2,51.0,2.0,5.509910153703591,6.396566862014419,6.496067691751114,4.478863010689915,6.661015704024445,6.9360120359387105,6.6653784311852755,1780.374149659864
2019-11-24,-0.1114285714285714,1296.571428571429,112.37714285714286,-0.1085714285714285,3452.844285714286,1.0171428571428571,1378.0857142857144,0.4757142857142857,6560.26,20.572857142857146,2.3642857142857143,2.3209897142857145,4.265714285714286,2.951564714285714,108.14428571428572,33.057142428571424,26.94693285714286,28.353571428571428,-0.0542857142857142,0.1101142857142857,0.0128571428571428,7.824694285714286,790.9214285714286,7.0336,98.06142857142856,0.9049142857142858,108.65714285714286,63.798571428571435,833.0057142857142,780.9442857142858,308.666,155.607,1.7,50.3,59.831,156.728,2.89,53.4,1.5,2097279.0,0.9,51.4,51.9,1.2,9.4,2.7,875.405,1739753.0,0.2,51.0,1.8571428571428572,5.328418758342257,6.3446591923311955,6.676821319560095,4.643204923776237,6.440451915664569,7.093725409583714,6.712438478221719,1742.503401360544
2019-12-01,0.5642857142857143,1472.571428571429,112.04071428571427,-0.5192857142857144,3518.7885714285717,0.1685714285714286,1406.821428571429,0.2785714285714286,6551.542857142857,20.448571428571427,2.422857142857143,2.368442714285714,4.19,2.893827857142857,109.20785714285716,32.908571571428574,26.684168,28.09428571428571,-0.4671428571428571,0.1096285714285714,-0.1428571428571428,7.827125714285715,806.1271428571428,7.0340428571428575,98.24428571428572,0.9071285714285714,109.28285714285714,64.02571428571429,824.7557142857142,828.3842857142856,308.666,155.607,1.7,50.3,59.831,156.728,2.89,53.4,1.5,2097279.0,0.9,51.4,51.9,1.2,9.4,2.7,875.405,1739753.0,0.2,51.0,1.75,5.29723038213565,6.238430281367664,6.77338273941383,4.476276835687173,6.51693846431651,7.013285894879651,6.673841048205759,1747.503401360544
2019-12-08,0.0457142857142856,1573.571428571429,110.77,0.2785714285714285,3520.7514285714283,0.2114285714285714,1439.2428571428572,0.7642857142857142,6600.655714285714,20.17142857142857,2.392857142857143,2.3516945714285713,4.101428571428571,2.8709317142857143,109.16285714285712,31.672856857142857,25.83397414285714,27.72571428571429,-0.02,0.1103142857142857,0.2085714285714285,7.8288271428571425,785.37,7.043514285714286,97.67142857142858,0.9027714285714286,108.70428571428572,63.971357142857144,826.6714285714286,858.89,236.0257142857143,160.9187142857143,1.7857142857142858,50.042857142857144,65.789,158.21428571428572,2.59,52.371428571428574,1.2428571428571429,2072366.142857143,0.9,51.65714285714286,51.98571428571428,1.2857142857142858,9.314285714285717,3.128571428571429,894.3744285714284,1840982.4285714289,0.2857142857142857,50.91428571428571,1.75,5.447552011207436,6.48069324916664,6.5616217163374175,4.707108194180715,6.482457742488251,6.855266097251099,6.8089507105640275,1769.0544217687077
2019-12-15,0.0514285714285714,1421.7142857142858,113.23571428571428,0.3542857142857142,3564.862857142857,0.5214285714285715,1481.2714285714285,0.0385714285714286,6812.578571428572,20.81,2.525714285714286,2.468930285714286,4.381428571428572,3.052107142857143,113.50428571428571,32.02428528571429,26.45059842857143,28.430714285714284,0.937142857142857,0.1111428571428571,0.1671428571428571,7.814745714285714,768.16,7.009957142857142,97.27,0.8995571428571428,109.04142857142855,63.23591428571429,841.6414285714285,887.4085714285715,223.919,161.804,1.8,50.0,66.782,158.462,2.54,52.2,1.2,2068214.0,0.9,51.7,52.0,1.3,9.3,3.2,897.536,1857854.0,0.3,50.9,1.75,5.440455041290912,6.435471403558447,6.620199595042824,4.741673997613086,6.774177365589144,7.020910943745355,6.714883135270591,1761.2857142857142
2019-12-22,0.3157142857142857,1188.142857142857,115.09,0.2514285714285714,3636.112857142857,-0.0928571428571428,1470.8428571428572,-0.2828571428571428,6928.388571428572,21.138571428571428,2.5799999999999996,2.5177787142857144,4.511428571428572,3.114821571428571,113.72,32.628571428571426,26.706357142857144,30.033571428571427,1.2,0.1122285714285714,0.2185714285714285,7.793241428571428,755.1528571428571,7.004642857142857,97.43714285714285,0.8999142857142858,109.44714285714284,62.49428571428571,861.3671428571428,920.1842857142856,223.919,161.804,1.8,50.0,66.782,158.462,2.54,52.2,1.2,2068214.0,0.9,51.7,52.0,1.3,9.3,3.2,897.536,1857854.0,0.3,50.9,1.75,5.466572922735816,6.444366845830677,6.437760624914694,4.911533971559715,6.966129148533432,6.882592102486884,6.703647261733096,1777.2448979591838
2019-12-29,0.4657142857142857,1064.7142857142858,115.80857142857144,0.0614285714285714,3726.2871428571425,1.147142857142857,1488.207142857143,0.3785714285714285,6977.24,21.497857142857143,2.59,2.535922285714286,4.461428571428572,3.136722285714286,111.87571428571428,32.79142928571429,26.678913285714284,30.417857142857144,0.2642857142857143,0.1126857142857142,0.0514285714285714,7.789001428571429,749.2571428571429,6.997785714285714,97.2957142857143,0.8982714285714285,109.34857142857142,62.11542857142857,884.1942857142857,976.8985714285716,223.919,161.804,1.8,50.0,66.782,158.462,2.54,52.2,1.2,2068214.0,0.9,51.7,52.0,1.3,9.3,3.2,897.536,1857854.0,0.3,50.9,1.75,5.25182452655806,6.171190477581773,6.5145270978704986,4.475003003572278,6.760272998040575,7.129219820213672,6.503333370988803,1807.5510204081631
