date,lme_price,lme_volume,lme_change,baltic_dry_index,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_value,alcoa_price,alcoa_volume,chalco_price,chalco_adj,chalco_volume,hongqiao_price,hongqiao_adj,hongqiao_volume,kaiser_price,kaiser_volume,norsk_hydro_price,norsk_hydro_adj,norsk_hydro_volume,rual_price,rual_volume,rual_price_change,rub_to_cny,rub_to_cny_change,usd_to_hkd,USD_CLP_rate,USD_CNY_rate,DXY_rate,USD_EUR_rate,USD_JPY_rate,USD_RUB_rate,china_index,shanghai_index,export_australia_value,import_australia_value,australia_inflation,australia_pmi,export_brazil_value,import_brazil_value,brazil_inflation,brazil_pmi,china_gdp_increment_value,export_china_value,import_china_value,china_inflation_value,china_bid_value,china_pmi1_value,china_pmi2_value,eu_inflation_value,guinea_inflation,rus_inflation_value,rus_pmi_value,usa_gdp_increment_value,export_usa_value,import_usa_value,usa_inflation_value,usa_pmi_value,usa_bid_value
2019-04-21,1861.45,42698.857142857145,0.30257142857142855,778.7428571428571,120.34,-0.5407142857142857,4490.687142857142,-0.041428571428571405,1487.5142857142857,-0.8535714285714285,6482.567142857143,27.47714285714286,5726244.285714285,3.3665714285714285,3.2544102571428573,28855101.971428573,6.540285714285714,4.272341085714285,10742463.342857143,105.79857142857144,55860.57142857143,38.89523809523809,30.568889714285714,3696970.9047619044,28.62357142857143,4528571.428571428,0.5871428571428572,0.10472857142857142,0.07,7.843547142857143,661.8971428571429,6.7054857142857145,97.21571428571428,0.8873,111.96857142857142,64.05984285714285,801.5628571428571,766.3857142857142,241.631,150.08200000000002,1.3,52.0,51.507,144.89,4.58,52.8,1.6,1456913.0,338.476,1.0,4.31,49.9,52.9,0.9,9.7,0.32,52.8,1.9,909.058,1661874.0,0.3,54.6,2.5
2019-04-28,1850.3,28945.428571428572,-0.47257142857142853,863.6857142857143,118.71142857142857,-0.08714285714285715,4247.015714285714,-1.887142857142857,1469.4714285714285,0.07571428571428575,6474.7,27.435714285714287,2849356.5714285714,3.2234285714285713,3.0930715999999996,21976961.17142857,6.398285714285715,4.235940914285714,9189641.657142857,99.03571428571429,76597.0,38.814761976190475,30.372057714285713,4550262.095238095,28.447857142857142,4331428.571428572,-0.78,0.10445714285714287,-0.0785714285714286,7.843367142857143,672.2871428571428,6.728014285714286,97.88285714285715,0.8943428571428571,111.76714285714286,64.27601428571428,799.3785714285714,771.9657142857143,241.631,150.08200000000002,1.3,52.0,51.507,144.89,4.58,52.8,1.6,1456913.0,338.476,1.0,4.31,49.9,52.9,0.9,9.7,0.32,52.8,1.9,909.058,1661874.0,0.3,54.6,2.5
2019-05-05,1803.169642857143,45909.28571428572,-0.4485714285714285,986.4642857142857,116.73428571428572,-0.15857142857142856,3972.092857142857,-2.301428571428571,1452.8428571428574,0.5328571428571428,6456.354285714287,26.360000000000003,2745730.0,3.0685714285714285,2.9825350714285714,20044815.85714286,6.316428571428572,4.190774142857143,6266686.285714285,97.20285714285714,49428.28571428572,36.79428528571429,28.697593357142857,4961705.928571428,27.26607142857143,4312142.857142857,-0.9564285714285715,0.10368571428571428,0.030000000000000002,7.843845714285714,678.0242857142857,6.738814285714286,97.63142857142857,0.8929428571428571,111.26428571428572,64.90859285714286,792.15,756.88,267.2557142857143,141.05842857142855,1.3,52.0,57.94285714285714,156.758,4.58,52.8,1.6,1785064.5714285714,390.15999999999997,0.39999999999999997,4.31,50.285714285714285,52.9,0.9,9.7,0.32,52.8,1.9,429355.7474285714,1764231.4285714286,0.3,54.6,2.5
2019-05-12,1799.0625,52193.57142857143,0.2357142857142857,978.6071428571429,114.19571428571429,-0.40142857142857136,3806.2799999999997,-0.6428571428571429,1420.642857142857,-1.1014285714285714,6339.069285714286,24.96857142857143,3032752.285714286,2.799285714285714,2.729570857142857,30186263.39285714,5.812857142857142,3.8534544285714287,10427170.607142856,95.68142857142857,36924.42857142857,33.858571142857144,27.01940757142857,6093470.0,26.258214285714285,4936428.571428572,-0.9485714285714285,0.10435714285714286,0.24714285714285714,7.847237142857144,685.1371428571429,6.8111428571428565,97.44571428571429,0.8917,110.00428571428571,65.1689642857143,795.6671428571428,748.1228571428571,301.422,129.027,1.6,50.9,66.524,172.58200000000002,4.94,51.5,1.5,2222600.0,459.072,-0.4,4.31,50.8,52.7,1.4,9.7,0.29,51.8,2.2,1000618.0,1900708.0,0.4,53.0,2.5
2019-05-19,1833.4285714285713,24374.285714285714,-0.19285714285714284,1036.2857142857142,113.65428571428572,-0.2871428571428571,3825.0142857142855,-0.5385714285714286,1363.6714285714286,-1.167142857142857,6162.857142857143,24.631428571428568,2771169.1428571427,2.7607142857142857,2.7421315714285717,26624638.39285714,5.605714285714286,3.6905115714285714,10325874.607142856,93.62142857142858,29533.85714285714,33.19642942857143,26.92065757142857,8650641.714285715,24.79,9630000.0,-1.1342857142857141,0.10634285714285714,0.3514285714285714,7.848955714285714,694.2228571428572,6.8948285714285715,97.74428571428572,0.8938714285714287,109.78571428571429,64.87725714285715,803.9628571428572,725.5728571428572,301.422,129.027,1.6,50.9,66.524,172.58200000000002,4.94,51.5,1.5,2222600.0,459.072,-0.4,4.31,50.8,52.7,1.4,9.7,0.29,51.8,2.2,1000618.0,1900708.0,0.4,53.0,2.5
2019-05-26,1796.4642857142858,22739.285714285714,-0.225,1061.0,112.41607142857143,0.09714285714285718,3825.401428571429,0.15285714285714289,1305.8892857142857,-0.8153571428571428,6178.361428571428,23.877142857142854,2736582.714285714,2.7528571428571427,2.679675857142857,13022752.142857144,5.4628571428571435,3.6485845714285716,12653744.857142856,92.255,34910.53571428572,33.88000057142857,27.168825,8349985.428571428,23.86357142857143,20218571.42857143,0.5257142857142856,0.10701428571428571,0.12142857142857141,7.848969285714285,695.6471428571429,6.904257142857142,97.81714285714285,0.8941714285714285,109.79285714285713,64.61197142857144,801.4571428571428,740.5557142857142,301.422,129.027,1.6,50.9,66.524,172.58200000000002,4.94,51.5,1.5,2222600.0,459.072,-0.4,4.31,50.8,52.7,1.4,9.7,0.29,51.8,2.2,1000618.0,1900708.0,0.4,53.0,2.5
2019-06-02,1792.2857142857142,27727.85714285714,-0.06642857142857143,1094.142857142857,111.56607142857142,-0.38571428571428573,3860.04,-0.031428571428571396,1254.9035714285715,-0.5967857142857144,6294.164285714286,22.055714285714288,2472500.1428571427,2.7800000000000002,2.7396894285714284,13439137.285714285,5.582857142857143,3.740061285714286,13195169.142857144,90.755,37045.67857142857,31.26142871428571,25.511648214285714,6956863.714285715,23.979285714285712,8031428.571428572,-0.6657142857142857,0.10607142857142858,-0.2685714285714285,7.84707,705.9628571428572,6.905457142857143,97.78285714285714,0.8947,108.94571428571429,64.91754285714286,797.5228571428571,782.3857142857142,301.422,129.027,1.6,50.9,66.524,172.58200000000002,4.94,51.5,1.5,2222600.0,459.072,-0.4,4.31,50.8,52.7,1.4,9.7,0.29,51.8,2.2,1000618.0,1900708.0,0.4,53.0,2.5
2019-06-09,1768.4285714285713,35117.142857142855,-0.29714285714285715,1129.2857142857142,109.83571428571429,-0.24857142857142858,3735.1857142857143,-0.4714285714285714,1296.4428571428573,0.9642857142857143,6395.672857142857,21.548571428571428,3275247.5714285714,2.827142857142857,2.7215455714285715,10035078.07142857,5.3621428571428575,3.6686297857142853,5731909.571428572,91.43571428571428,36577.57142857143,31.712142678571432,25.774414,7905934.5,23.89071428571429,4601428.571428572,0.27714285714285714,0.10622857142857144,0.29714285714285715,7.83996,695.1185714285714,6.911614285714285,96.91571428571429,0.8862714285714286,108.26285714285714,65.19294285714285,800.1114285714286,781.9271428571428,300.939,165.628,1.6,50.971428571428575,68.998,166.142,4.74,50.57142857142857,1.5,2125053.0,525.754,0.1,4.31,50.2,51.84285714285714,1.1142857142857143,9.5,0.32571428571428573,50.37142857142857,2.2,1012033.0,1908083.0,0.1142857142857143,51.5,2.5
2019-06-16,1766.3214285714287,36120.0,-0.25142857142857145,1090.7142857142858,110.07428571428571,-0.0642857142857143,3807.3742857142856,0.25285714285714284,1324.7142857142858,0.10571428571428568,6572.321428571428,21.618571428571425,2319585.0,2.8000000000000003,2.7285241428571427,12817316.142857144,5.194285714285714,3.6175331428571424,5699128.857142857,92.6842857142857,56758.42857142857,31.416428535714285,25.542013571428573,5817438.642857143,25.08857142857143,8714285.714285715,1.0242857142857142,0.1072142857142857,0.18857142857142858,7.832927142857143,697.1457142857142,6.922642857142857,97.16571428571429,0.8876285714285714,108.49142857142859,64.63294285714287,813.5514285714287,774.9314285714287,300.939,165.628,1.6,51.0,68.998,166.142,4.660000000000001,50.2,1.5,2125053.0,525.754,0.1,4.31,50.2,51.5,1.0,9.5,0.34,49.8,2.2,1012033.0,1908083.0,0.0,50.9,2.5
2019-06-23,1775.9642857142858,43090.0,0.19142857142857142,1191.0,111.22285714285714,0.21142857142857144,3844.5814285714287,0.5457142857142857,1391.1571428571428,0.7757142857142857,6596.024285714286,22.428571428571427,2075034.0,2.81,2.7382938571428572,19063285.85714286,5.194285714285714,3.651379,4935158.857142857,96.51857142857143,55797.857142857145,30.831428857142857,25.081880714285713,7590365.142857143,25.842142857142857,7212857.142857143,0.08857142857142859,0.1086142857142857,0.2914285714285714,7.82251,687.9771428571429,6.885942857142857,96.76714285714286,0.8852428571428571,107.75,63.62018571428571,818.87,783.1000000000001,300.939,165.628,1.6,51.0,68.998,166.142,4.660000000000001,50.2,1.5,2125053.0,525.754,0.1,4.31,50.2,51.5,1.0,9.5,0.34,49.8,2.2,1012033.0,1908083.0,0.0,50.9,2.5
2019-06-30,1801.9642857142858,37251.42857142857,0.2742857142857143,1326.2857142857142,112.8157142857143,0.12142857142857141,3852.11,-0.18285714285714286,1422.8857142857144,0.5057142857142857,6574.278571428571,22.94857142857143,2076574.0,2.7985714285714285,2.7079380357142857,17860037.17857143,5.3532142857142855,3.793482392857143,8403045.857142856,96.73714285714286,39661.71428571428,30.40714242857143,24.834296,6174874.285714285,25.949285714285715,4034285.714285714,0.13428571428571429,0.10901428571428572,-0.09,7.812307142857143,679.0742857142858,6.871314285714285,96.23142857142857,0.8801,107.74142857142859,62.985842857142856,817.8385714285714,824.3314285714285,300.939,165.628,1.6,51.0,68.998,166.142,4.660000000000001,50.2,1.5,2125053.0,525.754,0.1,4.31,50.2,51.5,1.0,9.5,0.34,49.8,2.2,1012033.0,1908083.0,0.0,50.9,2.5
2019-07-07,1795.9642857142858,36525.71428571428,0.017142857142857144,1611.5714285714287,111.28642857142857,-0.255,3819.0042857142857,-0.4128571428571428,1422.6642857142856,-0.42928571428571427,6570.207142857143,22.852857142857143,2360195.8571428573,2.7399999999999998,2.62559375,23507586.89285714,5.6475,4.0174631071428575,5386031.428571428,95.71428571428571,30260.5,31.245714285714286,25.51398371428571,5993469.285714285,26.580714285714286,6741428.571428572,0.9028571428571429,0.10827142857142857,-0.07857142857142858,7.79835,681.5214285714285,6.878042857142857,97.01,0.888257142857143,108.21857142857142,63.37222857142857,814.7185714285714,812.7671428571429,290.6411428571429,162.79657142857144,1.6,51.285714285714285,54.702285714285715,162.14128571428571,4.291428571428571,50.42857142857143,1.5,2336191.5714285714,551.2782857142857,0.028571428571428574,4.31,50.2,51.24285714285714,1.0571428571428572,9.571428571428571,0.2542857142857143,49.457142857142856,2.2,289853.91642857145,1954318.7142857143,-0.028571428571428574,51.07142857142857,2.5
2019-07-14,1824.9285714285713,59680.0,0.2714285714285714,1819.2857142857142,112.93285714285715,0.5357142857142857,3677.3528571428574,-0.5042857142857142,1400.857142857143,0.15142857142857144,6496.297142857143,22.45,2560332.5714285714,2.6042857142857145,2.5345264285714286,12178689.285714285,5.812857142857142,4.069476571428572,4242390.714285715,93.76428571428572,55960.857142857145,30.697142714285715,25.080712285714288,5759466.714285715,26.987142857142857,4382857.142857143,-0.22999999999999998,0.10887142857142858,0.22428571428571434,7.8124528571428575,682.62,6.8789,97.08142857142856,0.8890428571428571,108.30999999999999,63.3084,814.6528571428571,809.7985714285714,286.522,161.664,1.6,52.0,48.984,160.541,3.37,51.0,1.5,2420647.0,561.488,0.0,4.31,50.2,50.6,1.2,9.6,0.04,48.6,2.2,982.283,1972813.0,-0.1,51.5,2.5
2019-07-21,1843.642857142857,33224.28571428572,-0.06857142857142857,2094.8571428571427,116.07714285714285,0.19142857142857142,3670.7785714285715,-0.05857142857142851,1440.1000000000001,0.5599999999999999,6489.517142857143,23.16857142857143,3822797.285714286,2.61,2.5596485714285713,12417154.857142856,5.877142857142857,4.1650411428571426,3383635.5714285714,95.27428571428571,38892.0,30.511428428571428,24.99545914285714,4746584.714285715,27.30857142857143,6994285.714285715,1.0857142857142859,0.10927142857142857,-0.06428571428571428,7.817124285714286,684.1257142857143,6.879,97.12714285714286,0.8901714285714286,107.80142857142857,62.890657142857144,818.4928571428571,790.2442857142858,286.522,161.664,1.6,52.0,48.984,160.541,3.37,51.0,1.5,2420647.0,561.488,0.0,4.31,50.2,50.6,1.2,9.6,0.04,48.6,2.2,982.283,1972813.0,-0.1,51.5,2.5
2019-07-28,1812.75,21457.14285714286,-0.49000000000000005,2016.142857142857,114.94571428571429,-0.24285714285714288,3622.4199999999996,-0.3385714285714286,1458.5857142857144,0.11714285714285717,6501.944285714286,23.077142857142857,2452734.4285714286,2.62,2.5540662857142853,15013567.42857143,5.9799999999999995,4.1620550000000005,5346422.857142857,96.1557142857143,84158.71428571429,32.19714257142857,26.413227142857142,6836913.142857143,28.690714285714286,7832857.142857143,0.78,0.10864285714285714,-0.09142857142857143,7.813245714285714,693.0714285714286,6.879600000000001,97.7957142857143,0.8967857142857143,108.42142857142858,63.201928571428574,823.6757142857143,800.9328571428571,286.522,161.664,1.6,52.0,48.984,160.541,3.37,51.0,1.5,2420647.0,561.488,0.0,4.31,50.2,50.6,1.2,9.6,0.04,48.6,2.2,982.283,1972813.0,-0.1,51.5,2.5
2019-08-04,1781.142857142857,28414.285714285714,-0.44142857142857145,1835.857142857143,113.33142857142856,-0.6614285714285714,3597.968571428571,-0.49571428571428566,1400.314285714286,-1.3742857142857143,6420.284285714285,21.971428571428568,2749642.714285714,2.542857142857143,2.4605565714285715,22689192.57142857,5.607142857142857,3.8793415714285717,4566139.285714285,95.16714285714285,102074.14285714286,30.248571000000002,24.28190371428571,8539433.0,28.999285714285715,9075714.285714285,-0.48857142857142855,0.10747142857142856,-0.23857142857142863,7.824528571428572,706.907142857143,6.927485714285715,98.09142857142857,0.8986999999999999,107.50428571428571,63.987428571428566,821.4614285714285,828.4114285714286,295.0128571428572,156.2202857142857,1.6,52.0,47.42914285714286,161.82185714285714,3.37,51.0,1.5,2364096.1428571427,566.0111428571429,-0.028571428571428574,4.31,49.971428571428575,50.6,1.2,9.6,0.04,48.6,2.2,962.8941428571428,1947094.4285714286,-0.1,51.5,2.357142857142857
2019-08-11,1757.3214285714287,52507.142857142855,-0.08857142857142859,1744.2857142857142,112.28714285714285,0.00142857142857141,3475.297142857143,-0.6285714285714287,1331.2,-1.0842857142857143,6405.338571428571,19.792857142857144,2584022.0,2.334285714285714,2.2512067142857144,14803262.714285715,5.308571428571428,3.6623291428571427,2855436.0,93.06428571428572,56163.0,28.028571285714285,22.813918,6611602.0,27.99285714285714,20577142.85714286,-1.874285714285714,0.10791428571428573,0.20285714285714285,7.839331428571429,713.0057142857142,7.0522285714285715,97.52428571428571,0.8927857142857143,105.9057142857143,65.25077142857143,821.222857142857,816.87,316.24000000000007,142.611,1.7,51.6,43.541999999999994,165.02400000000003,3.22,49.9,1.5,2222719.0,577.319,-0.1,4.31,49.4,50.9,1.0,9.6,0.2,49.3,2.7,914.4219999999999,1882798.0,0.2,52.6,2.25
2019-08-18,1774.75,34781.42857142857,0.25857142857142856,1982.5714285714287,113.88142857142857,0.16999999999999998,3464.77,0.26857142857142857,1282.2714285714285,0.0285714285714285,6319.332857142857,17.914285714285715,3193672.0,2.2528571428571427,2.1953802857142857,11464475.42857143,5.1257142857142854,3.5458597142857142,3777101.1428571427,91.9342857142857,69313.85714285714,27.348571142857143,22.127222999999997,7509326.714285715,25.88214285714286,8118571.428571428,-0.8342857142857143,0.10654285714285715,-0.4642857142857143,7.843622857142857,709.4657142857143,7.042342857142857,97.99285714285715,0.8986428571428571,106.19428571428571,65.75435714285713,831.1457142857142,795.4771428571429,316.24000000000007,142.611,1.7,51.6,43.541999999999994,165.02400000000003,3.22,49.9,1.5,2222719.0,577.319,-0.1,4.31,49.4,50.9,1.0,9.6,0.2,49.3,2.7,914.4219999999999,1882798.0,0.2,52.6,2.25
2019-08-25,1773.919642857143,36642.5,-0.10928571428571429,2120.3928571428573,112.58714285714287,-0.29571428571428576,3505.2385714285715,-0.02857142857142855,1279.9857142857143,-0.39000000000000007,6401.945714285714,18.068571428571428,2583906.285714286,2.3114285714285714,2.265163428571429,13116856.285714285,5.225714285714285,3.695179857142857,4241284.571428572,90.54142857142857,46037.42857142857,27.22999942857143,22.297730285714287,6211149.142857143,26.22142857142857,3217142.8571428573,0.43714285714285717,0.10712857142857143,0.2414285714285714,7.841875714285714,715.1099999999999,7.0859000000000005,98.05285714285715,0.9004,106.11,66.1326,833.482857142857,787.4857142857143,316.24000000000007,142.611,1.7,51.6,43.541999999999994,165.02400000000003,3.22,49.9,1.5,2222719.0,577.319,-0.1,4.258571428571428,49.4,50.9,1.0,9.6,0.2,49.3,2.7,914.4219999999999,1882798.0,0.2,52.6,2.25
2019-09-01,1752.669642857143,25262.5,-0.24357142857142858,2308.1071428571427,113.56214285714285,0.5489285714285714,3484.214285714286,0.09571428571428574,1281.175,0.39,6645.041428571429,17.50392857142857,2096706.0,2.2657142857142856,2.2232934285714285,14907755.285714285,5.1257142857142854,3.598619428571429,4845871.714285715,87.76964285714284,39645.96428571428,27.681428571428572,22.970409999999998,6218249.142857143,26.45357142857143,5512857.142857143,0.8114285714285714,0.10745714285714285,-0.027142857142857153,7.844387142857143,721.6214285714285,7.1584,98.50857142857141,0.9057285714285713,106.17714285714285,66.45438571428572,830.5642857142857,812.6214285714285,316.24000000000007,142.611,1.7,51.6,43.541999999999994,165.02400000000003,3.22,49.9,1.5,2222719.0,577.319,-0.1,4.25,49.4,50.9,1.0,9.6,0.2,49.3,2.7,914.4219999999999,1882798.0,0.2,52.6,2.25
2019-09-08,1775.0357142857142,55072.857142857145,0.42857142857142855,2472.285714285714,116.59357142857142,0.3932142857142858,3588.93,0.7142857142857143,1299.060714285714,0.010000000000000073,6724.354285714287,18.625357142857144,2686429.4285714286,2.35,2.3363422857142857,17977886.85714286,5.175714285714286,3.6264925714285714,5853290.571428572,89.89250000000001,48575.96428571428,30.13857157142857,24.857653,7569987.142857143,27.32,5448571.428571428,0.2842857142857143,0.10791428571428571,0.22571428571428573,7.8407,717.6957142857143,7.142671428571428,98.54857142857144,0.9075428571428572,106.63714285714286,66.39338571428571,823.7728571428571,786.6899999999999,266.272,168.288,1.7,51.199999999999996,62.916999999999994,148.771,3.3400000000000003,51.385714285714286,1.5,2288654.0,556.061,0.4,4.25,49.9,51.300000000000004,1.0571428571428572,9.4,-0.05142857142857142,49.18571428571429,2.7,910.064,2113866.0,0.14285714285714285,51.51428571428572,2.25
2019-09-15,1804.9642857142858,76334.28571428571,0.04428571428571426,2349.5714285714284,118.45857142857143,0.11857142857142858,3667.6457142857143,0.2842857142857143,1391.4428571428573,1.2842857142857143,6711.905714285714,21.642857142857142,3454923.5714285714,2.652857142857143,2.6308274285714286,35669863.14285714,5.3585714285714285,3.7728265714285714,4329932.714285715,98.33285714285715,74821.28571428571,33.215714428571424,27.443268999999997,9620728.142857144,27.794285714285714,4591428.571428572,0.40857142857142853,0.1093,0.42,7.83285,710.4928571428571,7.093842857142858,98.38428571428572,0.9052714285714286,107.84571428571428,65.13551428571428,821.4728571428572,756.7328571428571,266.272,168.288,1.7,50.9,62.916999999999994,148.771,3.43,52.5,1.5,2288654.0,556.061,0.4,4.235714285714286,49.9,51.6,1.1,9.4,-0.24,49.1,2.7,910.064,2113866.0,0.1,50.7,2.25
2019-09-22,1794.642857142857,68587.14285714286,-0.18000000000000002,2203.1428571428573,116.73428571428572,-0.2814285714285714,3606.491428571429,-0.4571428571428572,1376.2714285714285,-0.5057142857142857,6705.685714285713,21.77,2455736.5714285714,2.692857142857143,2.5833751428571428,20057496.57142857,5.2128571428571435,3.6304742857142855,5486009.714285715,98.7242857142857,78712.85714285714,33.39000057142857,27.223714285714287,7378118.857142857,28.365000000000002,9718571.42857143,0.5457142857142857,0.11062857142857142,0.19285714285714287,7.827719999999999,715.8171428571429,7.091928571428572,98.47428571428573,0.9069142857142857,107.90285714285714,64.12551428571429,815.3328571428572,730.8928571428571,266.272,168.288,1.7,50.9,62.916999999999994,148.771,3.43,52.5,1.5,2288654.0,556.061,0.4,4.2,49.9,51.6,1.1,9.4,-0.24,49.1,2.7,910.064,2113866.0,0.1,50.7,2.25
2019-09-29,1746.857142857143,292930.0,-0.6771428571428572,1968.142857142857,115.61285714285714,-0.13285714285714284,3535.9842857142858,-0.48,1324.1000000000001,-0.62,6624.571428571428,20.87,2553021.285714286,2.5142857142857147,2.4326432857142857,14168264.57142857,5.058571428571428,3.494095,3127938.1428571427,97.75571428571428,57105.57142857143,33.001428999999995,26.663147142857145,6727343.428571428,28.642857142857142,6062857.142857143,0.19285714285714287,0.1107,-0.18,7.839271428571428,725.1542857142857,7.127585714285714,98.95857142857143,0.9130714285714285,107.72428571428573,64.15951428571428,800.7857142857143,720.92,266.272,168.288,1.7,50.9,62.916999999999994,148.771,3.43,52.5,1.5,2288654.0,556.061,0.4,4.2,49.9,51.6,1.1,9.4,-0.24,49.1,2.7,910.064,2113866.0,0.1,50.7,2.25
2019-10-06,1724.0714285714287,357155.71428571426,0.10428571428571431,1785.142857142857,115.25714285714285,0.1142857142857143,3486.69,-0.5650000000000001,1285.642857142857,-0.11142857142857145,6492.747142857143,19.554285714285715,2454533.0,2.4546428571428573,2.391122178571429,9094145.5,4.902857142857143,3.413959892857143,2546620.3214285714,97.54142857142857,56725.42857142857,31.094286,25.28975757142857,6370037.285714285,28.01928571428571,3487142.8571428573,-0.8342857142857143,0.11002857142857143,0.09285714285714286,7.8413328571428575,720.6857142857143,7.1484,98.99714285714286,0.9126857142857142,107.28714285714285,64.98588571428571,783.15,715.97,234.79999999999998,157.0097142857143,1.7,50.81428571428571,58.351857142857135,160.5778571428571,3.352857142857143,52.628571428571426,1.5,2231964.8571428573,537.141,0.5714285714285714,4.2,50.18571428571429,51.642857142857146,1.1142857142857143,9.4,-0.22857142857142856,48.699999999999996,2.7,931.6737142857143,1999336.857142857,0.1142857142857143,50.74285714285715,2.25
2019-10-13,1736.9285714285713,485777.14285714284,-0.24000000000000002,1876.7142857142858,116.32142857142857,0.045714285714285756,3508.2085714285713,0.2178571428571429,1302.6142857142856,0.6242857142857143,6388.331428571429,19.005714285714284,3598506.8571428573,2.4710714285714284,2.434387678571429,12283937.857142856,4.896428571428571,3.4030099642857143,2899907.964285714,97.67285714285715,42672.57142857143,31.275714,25.630768999999997,4697057.857142857,27.37142857142857,2715714.285714286,-0.20428571428571426,0.11004285714285714,-0.08857142857142856,7.843138571428571,716.6914285714286,7.112142857142857,98.71000000000001,0.9087571428571428,107.85000000000001,64.68815714285714,781.37,724.7300000000001,211.196,148.551,1.7,50.3,54.928,169.433,2.89,53.4,1.5,2189448.0,522.951,0.7,4.2,50.4,51.9,1.2,9.4,-0.16,46.3,2.7,947.881,1913440.0,0.2,51.0,2.2142857142857144
2019-10-20,1729.7142857142858,231118.57142857142,0.14999999999999997,1875.4285714285713,115.7942857142857,-0.03857142857142857,3480.1257142857144,-0.43142857142857144,1315.0857142857144,-0.19142857142857145,6390.839999999999,20.117142857142856,5689916.0,2.507142857142857,2.4410172857142856,7933684.714285715,4.8342857142857145,3.3457705714285715,3472625.5714285714,98.49571428571429,47806.42857142857,31.777142571428573,26.33965314285714,6166006.571428572,27.037857142857142,5208571.428571428,-0.4499999999999999,0.11054285714285715,0.16714285714285712,7.843977142857143,714.4557142857144,7.079971428571428,97.74857142857142,0.9002142857142857,108.57857142857142,64.12427142857142,777.0457142857142,754.5271428571428,211.196,148.551,1.7,50.3,54.928,169.433,2.89,53.4,1.5,2189448.0,522.951,0.7,4.2,50.4,51.9,1.2,9.4,-0.16,46.3,2.7,947.881,1913440.0,0.2,51.0,2.0
2019-10-27,1727.857142857143,165152.85714285713,0.024285714285714317,1803.0,117.24714285714286,0.2914285714285714,3451.497142857143,0.1928571428571429,1351.314285714286,0.91,6444.2242857142855,20.964285714285715,3099683.8571428573,2.4785714285714286,2.421478,7149300.142857143,4.711428571428572,3.2671285714285716,2238809.285714286,99.41857142857143,114058.71428571429,33.40142814285714,27.125614285714285,6781971.285714285,27.46142857142857,5648571.428571428,0.8371428571428572,0.11064285714285714,7.93016446160826e-18,7.84037,724.9342857142857,7.069471428571428,97.62857142857142,0.9,108.65285714285714,63.877742857142856,782.4285714285714,795.0814285714285,211.196,148.551,1.7,50.3,54.928,169.433,2.89,53.4,1.5,2189448.0,522.951,0.7,4.2,50.4,51.9,1.2,9.4,-0.16,46.3,2.7,947.881,1913440.0,0.2,51.0,2.0
2019-11-03,1770.4285714285713,249250.0,0.9600000000000001,1741.0,118.35142857142857,0.26857142857142857,3430.2957142857144,0.012857142857142836,1375.4428571428573,0.8271428571428572,6651.005714285714,21.321428571428573,3517003.714285714,2.4057142857142857,2.3489034285714285,15327798.92857143,4.474285714285714,3.1043695000000002,5172074.642857143,107.40285714285714,78608.71428571429,33.090000499999995,27.435678357142855,5682398.571428572,28.806250000000002,7391071.428571428,0.9871428571428572,0.11050000000000001,0.13142857142857145,7.838062857142857,735.9042857142857,7.047671428571428,97.49,0.8975428571428571,108.50857142857141,63.90827142857143,799.0514285714286,844.5042857142856,225.12028571428573,149.559,1.7,50.3,55.62842857142857,167.618,2.89,53.4,1.5,2176281.0,515.282,0.7285714285714285,4.2,50.542857142857144,51.9,1.2,9.4,-0.16,46.3,2.7,937.5272857142857,1888627.5714285714,0.2,51.0,1.8571428571428572
2019-11-10,1806.142857142857,291105.71428571426,-0.09571428571428571,1484.7142857142858,118.07714285714285,-0.3642857142857143,3446.654285714286,-0.18999999999999997,1399.0142857142857,0.2671428571428572,6719.777142857142,22.457142857142856,2348392.714285714,2.525714285714286,2.488469857142857,14620537.57142857,4.442857142857143,3.1058622857142857,4804269.0,111.59714285714286,50929.142857142855,35.30000042857143,28.954465714285714,6061678.857142857,29.219107142857144,10805357.142857144,-0.3585714285714286,0.10988571428571428,-0.1542857142857143,7.830357142857143,745.9857142857143,7.002785714285714,98.06714285714285,0.9044,109.07428571428571,63.632771428571424,816.3414285714285,826.5014285714286,308.666,155.607,1.7857142857142858,50.042857142857144,59.831,156.728,2.59,52.371428571428574,1.2428571428571427,2097279.0,469.268,0.9,4.2,51.4,51.98571428571428,1.2857142857142858,9.4,0.08857142857142856,47.07142857142857,3.128571428571429,875.405,1739753.0,0.2857142857142857,50.91428571428571,1.75
