"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.07.2019","6.541,37","6.550,89","6.559,67","6.502,21","","-0,57%"
"09.07.2019","6.578,60","6.627,23","6.631,71","6.570,01","","-0,84%"
"08.07.2019","6.634,09","6.597,95","6.634,09","6.582,00","","0,56%"
"05.07.2019","6.597,43","6.571,55","6.618,86","6.565,89","","0,41%"
"04.07.2019","6.570,62","6.557,93","6.574,03","6.524,99","","0,19%"
"03.07.2019","6.558,04","6.548,43","6.577,61","6.531,72","","0,14%"
"02.07.2019","6.548,79","6.488,80","6.548,79","6.483,45","","0,98%"
"01.07.2019","6.485,05","6.539,32","6.543,49","6.485,05","","-0,72%"
"28.06.2019","6.532,13","6.550,39","6.562,65","6.519,20","","-1,20%"
"27.06.2019","6.611,52","6.641,01","6.645,62","6.598,77","","-0,14%"
"26.06.2019","6.620,95","6.620,29","6.656,78","6.604,95","","-0,14%"
"25.06.2019","6.630,29","6.608,86","6.630,29","6.566,79","","0,34%"
"24.06.2019","6.607,88","6.610,71","6.626,29","6.585,66","","0,06%"
"21.06.2019","6.604,15","6.583,17","6.624,43","6.569,54","","0,13%"
"20.06.2019","6.595,55","6.595,16","6.625,63","6.571,54","","-0,24%"
"19.06.2019","6.611,60","6.599,93","6.639,20","6.555,67","","0,20%"
"18.06.2019","6.598,68","6.524,42","6.598,68","6.513,35","","0,74%"
"17.06.2019","6.550,16","6.601,37","6.617,52","6.550,16","","-1,20%"
"14.06.2019","6.629,42","6.615,05","6.644,95","6.602,77","","0,25%"
"13.06.2019","6.612,97","6.557,01","6.619,54","6.554,26","","0,79%"
"11.06.2019","6.560,83","6.444,44","6.560,83","6.441,42","","1,93%"
"10.06.2019","6.436,55","6.402,46","6.436,55","6.393,41","","0,21%"
"07.06.2019","6.423,04","6.420,16","6.437,07","6.402,87","","0,16%"
"06.06.2019","6.412,64","6.347,82","6.412,72","6.347,82","","0,92%"
"05.06.2019","6.354,13","6.373,83","6.382,85","6.341,10","","-0,33%"
"04.06.2019","6.374,96","6.349,66","6.379,88","6.335,41","","0,47%"
"03.06.2019","6.345,35","6.298,18","6.345,35","6.289,50","","0,54%"
"31.05.2019","6.311,50","6.286,59","6.311,50","6.268,92","","0,16%"
"30.05.2019","6.301,27","6.281,70","6.301,27","6.272,47","","0,26%"
"29.05.2019","6.284,67","6.265,99","6.284,67","6.253,15","","0,06%"
"28.05.2019","6.280,73","6.246,86","6.288,90","6.233,89","","0,91%"
"27.05.2019","6.224,13","6.209,99","6.228,80","6.207,15","","0,38%"
"24.05.2019","6.200,44","6.164,58","6.235,07","6.164,58","","0,78%"
"23.05.2019","6.152,60","6.184,85","6.189,04","6.137,04","","-0,79%"
"22.05.2019","6.201,79","6.156,24","6.222,89","6.139,26","","0,70%"
"21.05.2019","6.158,88","6.133,20","6.171,47","6.112,38","","0,80%"
"20.05.2019","6.110,25","6.136,06","6.148,17","6.110,25","","-0,31%"
"17.05.2019","6.129,19","6.166,56","6.189,68","6.129,19","","-0,38%"
"16.05.2019","6.152,65","6.181,38","6.202,00","6.152,65","","-0,39%"
"15.05.2019","6.176,56","6.200,30","6.216,61","6.175,25","","-0,54%"
"14.05.2019","6.210,25","6.243,21","6.269,99","6.202,83","","-0,35%"
"13.05.2019","6.231,91","6.282,12","6.297,81","6.231,86","","-0,60%"
"10.05.2019","6.269,31","6.355,86","6.369,34","6.269,31","","-1,79%"
"08.05.2019","6.383,30","6.429,43","6.429,43","6.383,30","","-0,93%"
"07.05.2019","6.443,03","6.444,85","6.464,47","6.429,78","","-0,11%"
"06.05.2019","6.450,32","6.405,73","6.450,32","6.400,28","","-0,15%"
"03.05.2019","6.459,80","6.460,51","6.477,31","6.445,39","","-0,23%"
"02.05.2019","6.474,37","6.433,00","6.478,87","6.414,54","","0,54%"
"30.04.2019","6.439,79","6.460,59","6.465,75","6.438,18","","-0,21%"
"29.04.2019","6.453,32","6.497,41","6.508,33","6.450,52","","-0,72%"
"26.04.2019","6.500,24","6.439,15","6.500,24","6.422,60","","0,95%"
"25.04.2019","6.439,11","6.442,41","6.455,86","6.421,32","","-0,15%"
"24.04.2019","6.448,69","6.427,28","6.451,09","6.411,36","","-0,04%"
"23.04.2019","6.451,29","6.519,53","6.524,40","6.437,28","","-1,21%"
"22.04.2019","6.530,01","6.522,77","6.532,95","6.508,68","","0,38%"
"19.04.2019","6.505,42","6.497,95","6.511,11","6.493,01","","0,32%"
"18.04.2019","6.484,58","6.473,57","6.484,58","6.454,41","","0,13%"
"17.04.2019","6.476,30","6.507,45","6.514,59","6.466,12","","-0,04%"
"16.04.2019","6.478,66","6.416,04","6.487,38","6.405,86","","1,27%"
"15.04.2019","6.397,58","6.448,26","6.449,91","6.391,65","","-0,87%"
"12.04.2019","6.453,92","6.415,67","6.454,70","6.396,34","","1,06%"
"11.04.2019","6.386,02","6.474,01","6.474,01","6.383,97","","-1,40%"
"10.04.2019","6.476,80","6.499,99","6.517,01","6.468,43","","-0,33%"
"09.04.2019","6.498,06","6.516,06","6.522,20","6.469,53","","-0,33%"
"08.04.2019","6.519,86","6.519,86","6.543,45","6.509,09","","0,25%"
"05.04.2019","6.503,77","6.510,10","6.534,80","6.503,77","","-0,09%"
"04.04.2019","6.509,91","6.525,53","6.525,53","6.475,77","","-0,33%"
"03.04.2019","6.531,52","6.569,88","6.584,23","6.515,37","","-0,32%"
"02.04.2019","6.552,76","6.524,71","6.555,11","6.523,99","","0,49%"
"01.04.2019","6.520,62","6.480,01","6.543,96","6.473,64","","0,62%"
"29.03.2019","6.480,64","6.452,77","6.488,95","6.444,17","","0,36%"
"28.03.2019","6.457,71","6.454,60","6.489,27","6.446,20","","-0,02%"
"27.03.2019","6.459,14","6.522,21","6.522,21","6.457,00","","-1,05%"
"26.03.2019","6.527,48","6.498,70","6.547,23","6.489,77","","0,41%"
"25.03.2019","6.500,93","6.500,41","6.529,39","6.488,03","","-0,50%"
"22.03.2019","6.533,60","6.548,21","6.553,21","6.514,19","","-0,35%"
"21.03.2019","6.556,86","6.548,20","6.570,38","6.529,97","","0,20%"
"20.03.2019","6.543,54","6.583,79","6.586,75","6.527,34","","-0,77%"
"19.03.2019","6.594,47","6.622,55","6.631,79","6.571,26","","-0,27%"
"18.03.2019","6.612,24","6.573,07","6.627,82","6.553,82","","0,67%"
"15.03.2019","6.567,91","6.549,40","6.602,32","6.528,63","","0,42%"
"14.03.2019","6.540,19","6.536,16","6.562,76","6.525,23","","-0,11%"
"13.03.2019","6.547,40","6.499,66","6.552,80","6.477,95","","0,12%"
"12.03.2019","6.539,30","6.517,22","6.553,59","6.509,38","","0,64%"
"11.03.2019","6.498,03","6.491,41","6.521,40","6.475,74","","-0,21%"
"07.03.2019","6.511,69","6.534,11","6.541,32","6.499,93","","-0,56%"
"06.03.2019","6.548,49","6.500,99","6.566,51","6.492,97","","1,23%"
"05.03.2019","6.469,10","6.468,19","6.489,18","6.445,48","","-0,09%"
"04.03.2019","6.475,10","6.537,44","6.542,51","6.475,10","","-0,82%"
"01.03.2019","6.528,45","6.564,49","6.564,49","6.523,77","","-0,72%"
"28.02.2019","6.576,01","6.586,50","6.586,50","6.520,52","","-0,26%"
"27.02.2019","6.593,15","6.625,91","6.636,37","6.570,53","","-0,54%"
"26.02.2019","6.629,23","6.578,59","6.629,23","6.563,51","","0,45%"
"25.02.2019","6.599,36","6.520,34","6.599,36","6.520,34","","1,24%"
"22.02.2019","6.518,53","6.487,15","6.518,53","6.465,46","","0,64%"
"21.02.2019","6.476,93","6.535,48","6.536,40","6.452,50","","-0,78%"
"20.02.2019","6.528,16","6.468,56","6.529,78","6.447,55","","1,18%"
"19.02.2019","6.452,34","6.481,09","6.488,91","6.435,36","","-0,50%"
"18.02.2019","6.484,67","6.504,95","6.510,45","6.448,08","","-0,19%"
"15.02.2019","6.497,25","6.466,48","6.509,96","6.461,35","","0,51%"
"14.02.2019","6.464,03","6.413,29","6.484,06","6.402,59","","0,56%"
"13.02.2019","6.428,10","6.525,56","6.530,27","6.428,10","","-1,42%"
"12.02.2019","6.520,77","6.509,34","6.526,03","6.495,68","","0,38%"
"11.02.2019","6.495,84","6.499,03","6.528,21","6.485,69","","0,12%"
"08.02.2019","6.488,24","6.515,23","6.526,29","6.467,53","","-0,36%"
"07.02.2019","6.511,95","6.520,66","6.540,31","6.493,47","","-0,39%"
"06.02.2019","6.537,69","6.531,36","6.555,61","6.492,96","","0,14%"
"05.02.2019","6.528,24","6.500,98","6.534,27","6.492,04","","0,62%"
"04.02.2019","6.488,22","6.473,47","6.507,68","6.465,79","","0,34%"
"01.02.2019","6.466,20","6.422,65","6.466,65","6.412,86","","0,67%"
"31.01.2019","6.423,47","6.411,39","6.460,24","6.398,10","","0,60%"
"30.01.2019","6.385,17","6.343,85","6.389,60","6.316,75","","0,51%"
"29.01.2019","6.352,46","6.333,42","6.353,08","6.296,39","","0,06%"
"28.01.2019","6.348,47","6.421,79","6.421,79","6.324,96","","-0,58%"
"25.01.2019","6.385,61","6.340,67","6.385,61","6.331,80","","0,76%"
"24.01.2019","6.337,14","6.366,90","6.370,45","6.308,20","","-0,67%"
"23.01.2019","6.379,65","6.366,92","6.381,69","6.347,10","","0,25%"
"22.01.2019","6.363,91","6.384,11","6.386,37","6.333,15","","-0,46%"
"21.01.2019","6.393,14","6.414,99","6.417,03","6.384,60","","-0,26%"
"18.01.2019","6.409,93","6.376,00","6.410,48","6.367,01","","0,61%"
"17.01.2019","6.371,34","6.381,72","6.393,17","6.331,41","","0,10%"
"16.01.2019","6.364,76","6.373,73","6.399,24","6.340,60","","-0,36%"
"15.01.2019","6.388,04","6.437,81","6.457,87","6.372,40","","-0,63%"
"14.01.2019","6.428,25","6.445,53","6.449,15","6.400,99","","-0,70%"
"11.01.2019","6.473,45","6.447,71","6.473,45","6.421,53","","0,80%"
"10.01.2019","6.422,29","6.367,28","6.422,29","6.343,61","","0,80%"
"09.01.2019","6.371,14","6.249,36","6.371,14","6.247,37","","1,78%"
"08.01.2019","6.259,62","6.335,58","6.342,39","6.231,71","","-1,63%"
"04.01.2019","6.363,51","6.340,36","6.377,08","6.329,45","","0,50%"
"03.01.2019","6.331,91","6.308,39","6.331,91","6.279,93","","0,02%"
"29.12.2018","6.330,62","6.330,62","6.330,62","6.330,62","","0,30%"
"28.12.2018","6.311,67","6.257,94","6.341,54","6.253,60","","1,31%"
"27.12.2018","6.229,96","6.213,33","6.239,87","6.195,31","","1,03%"
"26.12.2018","6.166,26","6.163,14","6.201,88","6.135,85","","0,45%"
"25.12.2018","6.138,94","6.199,80","6.199,80","6.083,02","","-1,36%"
"24.12.2018","6.223,35","6.283,03","6.292,61","6.211,35","","-1,06%"
"21.12.2018","6.289,85","6.314,17","6.327,07","6.249,95","","-0,61%"
"20.12.2018","6.328,20","6.278,79","6.328,20","6.202,18","","1,42%"
"19.12.2018","6.239,87","6.200,98","6.253,83","6.190,77","","0,50%"
"18.12.2018","6.208,93","6.200,26","6.224,88","6.166,37","","-0,25%"
"17.12.2018","6.224,52","6.173,10","6.243,04","6.159,11","","0,30%"
"14.12.2018","6.205,71","6.223,67","6.223,67","6.168,46","","-0,44%"
"13.12.2018","6.233,14","6.185,24","6.233,14","6.142,59","","0,97%"
"12.12.2018","6.173,02","6.161,33","6.173,66","6.134,25","","0,22%"
"11.12.2018","6.159,47","6.212,36","6.217,42","6.133,68","","-0,51%"
"10.12.2018","6.190,97","6.224,87","6.239,44","6.190,97","","-0,71%"
"07.12.2018","6.234,93","6.209,84","6.243,60","6.196,96","","0,62%"
"06.12.2018","6.196,49","6.199,22","6.199,22","6.156,68","","-0,43%"
"05.12.2018","6.223,35","6.189,28","6.226,49","6.185,04","","-0,06%"
"04.12.2018","6.226,92","6.231,30","6.257,53","6.183,86","","-0,33%"
"03.12.2018","6.247,48","6.281,75","6.320,01","6.238,72","","-0,27%"
"30.11.2018","6.264,57","6.288,35","6.296,27","6.213,38","","-0,24%"
"29.11.2018","6.279,63","6.293,66","6.317,63","6.270,77","","0,31%"
"28.11.2018","6.260,11","6.244,48","6.280,14","6.236,28","","0,37%"
"27.11.2018","6.237,27","6.227,32","6.261,01","6.223,53","","0,38%"
"26.11.2018","6.213,51","6.253,76","6.255,38","6.092,03","","-0,43%"
"23.11.2018","6.240,17","6.230,36","6.256,98","6.195,72","","0,06%"
"22.11.2018","6.236,65","6.198,17","6.252,67","6.176,74","","0,74%"
"21.11.2018","6.190,94","6.140,37","6.206,25","6.125,25","","0,69%"
"20.11.2018","6.148,24","6.164,24","6.175,49","6.106,41","","-0,54%"
"19.11.2018","6.181,82","6.200,40","6.210,58","6.173,57","","0,10%"
"16.11.2018","6.175,36","6.191,06","6.205,60","6.162,03","","0,05%"
"15.11.2018","6.172,29","6.208,89","6.244,03","6.172,29","","-0,53%"
"14.11.2018","6.204,96","6.173,36","6.218,35","6.168,04","","0,86%"
"13.11.2018","6.152,23","6.126,97","6.189,88","6.120,61","","0,14%"
"12.11.2018","6.143,76","6.184,26","6.198,56","6.143,63","","-0,56%"
"09.11.2018","6.178,45","6.091,40","6.178,45","6.073,80","","1,03%"
"08.11.2018","6.115,51","6.137,54","6.137,54","6.103,32","","-0,17%"
"07.11.2018","6.126,07","6.095,94","6.132,76","6.059,51","","0,53%"
"06.11.2018","6.094,06","6.081,33","6.117,17","6.071,70","","0,50%"
"02.11.2018","6.063,66","6.049,83","6.091,00","6.042,71","","0,53%"
"01.11.2018","6.031,94","5.997,32","6.031,94","5.957,00","","0,38%"
"31.10.2018","6.009,22","5.924,50","6.009,22","5.921,32","","2,00%"
"30.10.2018","5.891,48","5.904,95","5.909,24","5.857,00","","-0,37%"
"29.10.2018","5.913,64","5.869,83","5.922,76","5.857,52","","0,56%"
"26.10.2018","5.880,57","5.959,92","5.959,92","5.823,83","","-1,60%"
"25.10.2018","5.976,09","5.897,08","5.985,78","5.892,06","","0,60%"
"24.10.2018","5.940,23","6.008,43","6.043,53","5.940,23","","-0,48%"
"23.10.2018","5.969,18","6.012,43","6.016,90","5.934,84","","-1,04%"
"22.10.2018","6.031,64","6.124,71","6.149,57","6.027,11","","-1,22%"
"19.10.2018","6.106,12","6.163,72","6.180,69","6.106,12","","-0,63%"
"18.10.2018","6.145,05","6.213,59","6.213,59","6.118,17","","-1,16%"
"17.10.2018","6.217,37","6.153,72","6.233,76","6.153,72","","1,16%"
"16.10.2018","6.146,10","6.053,18","6.149,44","6.030,10","","1,96%"
"15.10.2018","6.027,68","6.097,71","6.097,71","6.020,22","","-0,84%"
"12.10.2018","6.078,98","6.052,89","6.093,09","6.037,16","","0,31%"
"11.10.2018","6.060,28","6.046,21","6.075,39","6.010,06","","-1,46%"
"10.10.2018","6.150,09","6.221,48","6.233,44","6.146,97","","-0,96%"
"09.10.2018","6.209,40","6.208,25","6.244,35","6.190,25","","0,35%"
"08.10.2018","6.187,58","6.204,80","6.215,67","6.187,58","","-0,12%"
"05.10.2018","6.195,06","6.268,47","6.268,47","6.195,06","","-1,24%"
"04.10.2018","6.273,05","6.284,23","6.324,63","6.267,44","","-0,43%"
"03.10.2018","6.300,15","6.215,73","6.306,39","6.215,73","","1,58%"
"02.10.2018","6.202,07","6.190,37","6.208,24","6.171,39","","0,36%"
"01.10.2018","6.180,04","6.232,30","6.243,58","6.175,18","","-0,73%"
"28.09.2018","6.225,28","6.206,02","6.225,28","6.136,18","","-0,50%"
"27.09.2018","6.256,87","6.194,97","6.256,87","6.183,00","","1,10%"
"26.09.2018","6.188,59","6.261,03","6.262,50","6.188,59","","-1,00%"
"25.09.2018","6.251,22","6.267,85","6.267,85","6.199,82","","-0,20%"
"24.09.2018","6.263,44","6.321,32","6.347,20","6.228,83","","-1,21%"
"21.09.2018","6.340,16","6.278,43","6.340,16","6.261,79","","1,35%"
"20.09.2018","6.255,56","6.163,79","6.319,76","6.163,79","","1,51%"
"19.09.2018","6.162,48","6.153,77","6.181,95","6.130,66","","0,32%"
"18.09.2018","6.142,78","6.120,28","6.164,75","6.117,86","","0,52%"
"17.09.2018","6.110,84","6.056,50","6.118,41","6.045,41","","1,08%"
"14.09.2018","6.045,26","6.056,79","6.084,51","6.039,97","","-0,31%"
"13.09.2018","6.064,09","6.045,79","6.068,93","6.029,27","","0,43%"
"12.09.2018","6.038,13","5.989,21","6.045,59","5.976,91","","0,93%"
"11.09.2018","5.982,37","5.990,47","6.013,27","5.927,01","","-0,12%"
"10.09.2018","5.989,53","5.923,48","5.991,48","5.923,48","","1,18%"
"07.09.2018","5.919,62","5.953,66","5.960,19","5.904,76","","-0,19%"
"06.09.2018","5.930,72","5.913,45","5.976,67","5.909,72","","0,26%"
"05.09.2018","5.915,42","5.950,19","5.965,70","5.915,42","","-0,67%"
"04.09.2018","5.955,10","6.022,35","6.034,00","5.952,46","","-0,99%"
"03.09.2018","6.014,67","6.008,48","6.031,80","5.998,56","","0,22%"
"31.08.2018","6.001,26","5.960,05","6.005,03","5.930,88","","0,42%"
"30.08.2018","5.976,24","6.043,73","6.049,37","5.953,12","","-0,82%"
"29.08.2018","6.025,55","5.974,57","6.047,05","5.960,26","","0,91%"
"28.08.2018","5.971,36","5.923,42","5.999,39","5.923,42","","0,70%"
"27.08.2018","5.930,05","5.897,82","5.930,05","5.877,63","","0,62%"
"24.08.2018","5.893,53","5.816,91","5.893,53","5.779,78","","1,58%"
"23.08.2018","5.801,97","5.855,99","5.886,01","5.799,92","","-1,19%"
"22.08.2018","5.871,57","5.848,79","5.871,82","5.816,15","","0,62%"
"21.08.2018","5.835,24","5.841,22","5.863,13","5.791,03","","0,13%"
"20.08.2018","5.827,74","5.766,63","5.827,74","5.766,63","","1,89%"
"17.08.2018","5.719,70","5.736,13","5.753,15","5.695,90","","0,09%"
"16.08.2018","5.714,78","5.763,65","5.777,85","5.713,24","","-0,97%"
"15.08.2018","5.770,63","5.812,84","5.818,68","5.720,81","","-0,73%"
"14.08.2018","5.813,17","5.812,66","5.833,72","5.764,89","","0,29%"
"13.08.2018","5.796,60","5.669,92","5.826,09","5.659,50","","1,93%"
"10.08.2018","5.686,95","5.713,25","5.776,93","5.641,70","","-3,63%"
"09.08.2018","5.901,34","5.855,62","5.901,34","5.801,55","","0,44%"
"08.08.2018","5.875,39","5.898,94","5.916,89","5.795,07","","-0,70%"
"07.08.2018","5.916,95","5.897,72","5.916,95","5.892,96","","0,72%"
"06.08.2018","5.874,85","5.863,99","5.884,41","5.837,63","","0,28%"
"03.08.2018","5.858,69","5.790,38","5.858,69","5.728,41","","0,98%"
"02.08.2018","5.802,04","5.835,78","5.846,82","5.787,78","","-0,52%"
"01.08.2018","5.832,31","5.886,67","5.894,43","5.831,20","","-1,02%"
"31.07.2018","5.892,41","5.856,00","5.892,41","5.833,73","","0,30%"
"30.07.2018","5.874,89","5.870,56","5.892,70","5.843,42","","-0,30%"
"27.07.2018","5.892,71","5.893,83","5.898,88","5.846,83","","0,09%"
"26.07.2018","5.887,31","5.852,53","5.887,31","5.841,68","","0,92%"
"25.07.2018","5.833,53","5.781,57","5.839,60","5.752,10","","0,39%"
"24.07.2018","5.810,73","5.729,45","5.823,08","5.722,65","","1,56%"
"23.07.2018","5.721,22","5.730,97","5.769,30","5.711,86","","0,79%"
"20.07.2018","5.676,23","5.698,74","5.729,86","5.668,97","","-0,48%"
"19.07.2018","5.703,53","5.825,44","5.832,10","5.690,95","","-1,63%"
"18.07.2018","5.798,14","5.766,61","5.802,27","5.748,38","","0,87%"
"17.07.2018","5.748,09","5.750,69","5.767,86","5.706,76","","-0,57%"
"16.07.2018","5.781,18","5.825,70","5.825,70","5.742,75","","-1,25%"
"13.07.2018","5.854,34","5.812,24","5.855,81","5.795,60","","0,74%"
"12.07.2018","5.811,57","5.814,35","5.837,29","5.763,29","","-1,03%"
"11.07.2018","5.872,17","5.928,84","5.928,84","5.850,28","","-1,47%"
"10.07.2018","5.959,70","5.974,15","5.993,43","5.947,98","","0,00%"
"09.07.2018","5.959,84","5.917,95","5.969,84","5.917,95","","1,23%"
"06.07.2018","5.887,54","5.884,44","5.897,84","5.835,29","","-0,25%"
"05.07.2018","5.902,34","5.808,20","5.902,34","5.798,09","","1,55%"
"04.07.2018","5.812,19","5.790,60","5.816,57","5.788,85","","0,26%"
"03.07.2018","5.797,34","5.807,28","5.813,75","5.765,72","","-0,16%"
"02.07.2018","5.806,39","5.741,06","5.822,84","5.722,77","","1,02%"
"29.06.2018","5.747,92","5.691,64","5.747,92","5.683,81","","1,53%"
"28.06.2018","5.661,48","5.712,11","5.712,11","5.640,10","","-0,47%"
"27.06.2018","5.688,26","5.750,12","5.755,97","5.671,44","","-0,74%"
"26.06.2018","5.730,79","5.763,29","5.785,54","5.708,49","","-0,04%"
"25.06.2018","5.733,17","5.774,56","5.793,07","5.733,17","","-0,52%"
"22.06.2018","5.763,05","5.764,76","5.800,57","5.728,22","","0,02%"
"21.06.2018","5.762,14","5.740,53","5.777,50","5.706,43","","0,64%"
"20.06.2018","5.725,23","5.671,07","5.749,43","5.684,36","","1,44%"
"19.06.2018","5.643,90","5.678,94","5.678,94","5.574,86","","-1,62%"
"18.06.2018","5.737,04","5.790,60","5.811,13","5.737,04","","-2,17%"
"15.06.2018","5.864,15","5.862,65","5.889,50","5.851,40","","0,03%"
"14.06.2018","5.862,62","5.937,84","5.944,69","5.851,41","","-1,27%"
"13.06.2018","5.938,17","5.975,77","6.000,07","5.938,17","","-0,35%"
"11.06.2018","5.959,24","5.943,32","5.984,91","5.919,75","","0,27%"
"09.06.2018","5.942,96","5.916,05","5.950,20","5.916,05","","0,77%"
"08.06.2018","5.897,55","5.978,88","6.003,80","5.897,55","","-1,74%"
"07.06.2018","6.002,18","5.978,95","6.023,61","5.975,25","","0,65%"
"06.06.2018","5.963,45","5.956,01","6.000,30","5.946,99","","0,21%"
"05.06.2018","5.950,95","5.916,93","5.959,95","5.900,05","","0,61%"
"04.06.2018","5.914,59","5.840,02","5.922,22","5.840,02","","1,78%"
"01.06.2018","5.811,24","5.846,29","5.863,28","5.811,24","","-0,24%"
"31.05.2018","5.825,31","5.818,31","5.879,52","5.812,44","","0,52%"
"30.05.2018","5.795,04","5.824,76","5.876,29","5.795,04","","-0,61%"
"29.05.2018","5.830,84","5.892,61","5.892,61","5.803,84","","-0,82%"
"28.05.2018","5.879,27","5.873,92","5.883,90","5.856,37","","0,33%"
"25.05.2018","5.859,95","5.817,38","5.880,25","5.812,52","","1,05%"
"24.05.2018","5.799,09","5.756,82","5.802,72","5.756,82","","1,05%"
"23.05.2018","5.738,60","5.770,39","5.791,34","5.733,38","","-0,76%"
"22.05.2018","5.782,33","5.802,63","5.805,58","5.756,10","","-0,24%"
"21.05.2018","5.796,40","5.833,29","5.845,03","5.791,65","","0,20%"
"18.05.2018","5.785,06","5.749,65","5.816,26","5.737,11","","0,78%"
"17.05.2018","5.740,36","5.747,02","5.763,18","5.721,45","","-0,08%"
"16.05.2018","5.744,91","5.704,09","5.773,26","5.680,35","","0,58%"
"15.05.2018","5.711,87","5.741,16","5.767,45","5.698,56","","-1,03%"
"14.05.2018","5.771,49","5.727,64","5.775,88","5.689,44","","0,74%"
"11.05.2018","5.729,25","5.735,71","5.750,43","5.717,67","","0,40%"
"10.05.2018","5.706,39","5.824,02","5.824,02","5.701,10","","-1,96%"
"08.05.2018","5.820,32","5.814,15","5.820,32","5.759,48","","-0,27%"
"07.05.2018","5.835,97","5.815,73","5.862,49","5.812,24","","0,98%"
"04.05.2018","5.779,17","5.809,85","5.825,17","5.763,81","","-0,02%"
"03.05.2018","5.780,11","5.847,06","5.876,93","5.780,11","","-1,31%"
"02.05.2018","5.856,56","5.933,48","5.947,49","5.856,56","","-1,55%"
"30.04.2018","5.948,84","5.905,57","5.986,15","5.898,80","","0,79%"
"27.04.2018","5.902,13","5.870,28","5.908,20","5.858,36","","0,80%"
"26.04.2018","5.855,16","5.800,77","5.870,44","5.793,22","","1,02%"
"25.04.2018","5.795,99","5.706,90","5.795,99","5.671,53","","0,81%"
"24.04.2018","5.749,55","5.770,68","5.794,39","5.746,47","","0,31%"
"23.04.2018","5.731,82","5.623,71","5.731,82","5.579,72","","1,90%"
"20.04.2018","5.624,92","5.584,03","5.633,40","5.576,15","","0,29%"
"19.04.2018","5.608,50","5.627,94","5.692,25","5.572,96","","0,18%"
"18.04.2018","5.598,20","5.432,45","5.602,81","5.429,79","","3,15%"
"17.04.2018","5.427,18","5.389,92","5.427,18","5.350,15","","2,76%"
"16.04.2018","5.281,20","5.295,46","5.410,00","5.255,80","","-1,88%"
"13.04.2018","5.382,31","5.424,75","5.435,90","5.369,32","","-0,55%"
"12.04.2018","5.412,12","5.389,97","5.413,44","5.292,79","","1,50%"
"11.04.2018","5.331,88","5.355,05","5.449,59","5.315,25","","-0,23%"
"10.04.2018","5.344,33","5.089,32","5.452,98","5.075,83","","4,46%"
"09.04.2018","5.116,08","5.559,65","5.560,25","4.975,80","","-10,57%"
"06.04.2018","5.720,67","5.797,63","5.827,53","5.712,76","","-1,65%"
"05.04.2018","5.816,77","5.806,09","5.819,10","5.774,97","","0,89%"
"04.04.2018","5.765,74","5.773,04","5.790,26","5.747,40","","-0,08%"
"03.04.2018","5.770,50","5.754,73","5.778,64","5.729,66","","0,30%"
"02.04.2018","5.753,24","5.798,35","5.840,23","5.753,24","","-0,70%"
"30.03.2018","5.793,68","5.803,39","5.810,12","5.788,52","","0,15%"
"29.03.2018","5.784,99","5.748,24","5.788,82","5.741,77","","0,85%"
"28.03.2018","5.736,21","5.766,79","5.779,17","5.718,50","","-0,65%"
"27.03.2018","5.773,66","5.831,26","5.840,76","5.773,66","","-0,10%"
"26.03.2018","5.779,47","5.842,38","5.844,23","5.779,47","","-1,28%"
"23.03.2018","5.854,47","5.809,60","5.854,47","5.766,89","","-0,40%"
"22.03.2018","5.878,09","5.928,61","5.932,94","5.871,56","","-0,82%"
"21.03.2018","5.926,76","5.883,46","5.938,72","5.872,88","","0,65%"
"20.03.2018","5.888,70","5.921,20","5.931,73","5.866,18","","-0,48%"
"19.03.2018","5.917,13","5.984,91","6.000,02","5.917,13","","-1,22%"
"16.03.2018","5.990,15","5.917,18","5.990,15","5.885,66","","0,94%"
"15.03.2018","5.934,22","5.940,28","5.959,24","5.899,34","","-0,27%"
"14.03.2018","5.950,05","5.991,30","5.993,89","5.923,32","","-0,97%"
"13.03.2018","6.008,48","5.961,96","6.008,48","5.938,01","","0,51%"
"12.03.2018","5.978,13","5.949,99","5.978,13","5.920,60","","0,69%"
"09.03.2018","5.937,26","5.908,61","5.937,26","5.891,27","","-0,01%"
"07.03.2018","5.937,78","5.889,87","5.937,78","5.883,22","","-0,26%"
"06.03.2018","5.953,40","5.973,33","5.981,14","5.918,27","","-0,26%"
"05.03.2018","5.968,74","5.919,74","5.969,22","5.918,44","","0,84%"
"02.03.2018","5.918,95","5.941,04","5.946,95","5.875,82","","-0,59%"
"01.03.2018","5.954,31","5.941,62","5.973,12","5.928,83","","-0,03%"
"28.02.2018","5.956,37","6.007,36","6.020,33","5.949,13","","-1,49%"
"27.02.2018","6.046,35","6.083,59","6.083,59","6.028,10","","-0,58%"
"26.02.2018","6.081,81","6.040,57","6.081,81","6.035,53","","1,06%"
"22.02.2018","6.017,89","5.995,61","6.025,19","5.980,96","","0,01%"
"21.02.2018","6.017,25","5.966,22","6.017,25","5.958,61","","0,59%"
"20.02.2018","5.981,76","5.990,89","6.021,85","5.962,84","","-0,40%"
"19.02.2018","6.005,65","5.982,38","6.030,77","5.941,17","","0,73%"
"16.02.2018","5.962,33","6.086,48","6.089,39","5.929,17","","-1,72%"
"15.02.2018","6.066,70","6.060,59","6.083,63","6.015,71","","0,52%"
