Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,7.813530,7.819240,7.813400,7.813600,7.813600,0
2018-01-03,7.816300,7.817800,7.815000,7.816300,7.816300,0
2018-01-04,7.817000,7.818800,7.816700,7.816900,7.816900,0
2018-01-05,7.817500,7.821200,7.817290,7.817600,7.817600,0
2018-01-08,7.819300,7.822800,7.818620,7.819310,7.819310,0
2018-01-09,7.820900,7.823400,7.819300,7.821500,7.821500,0
2018-01-10,7.820880,7.824710,7.819800,7.821700,7.821700,0
2018-01-11,7.822100,7.825200,7.821400,7.822100,7.822100,0
2018-01-12,7.823400,7.824800,7.822300,7.823500,7.823500,0
2018-01-15,7.822200,7.824910,7.822100,7.822160,7.822160,0
2018-01-16,7.823500,7.824900,7.821200,7.823650,7.823650,0
2018-01-17,7.823500,7.824900,7.816010,7.823500,7.823500,0
2018-01-18,7.817570,7.821640,7.814970,7.817650,7.817650,0
2018-01-19,7.817500,7.820750,7.816590,7.817400,7.817400,0
2018-01-22,7.816300,7.820800,7.816100,7.816390,7.816390,0
2018-01-23,7.818200,7.819850,7.816400,7.818250,7.818250,0
2018-01-24,7.818500,7.819250,7.816400,7.818530,7.818530,0
2018-01-25,7.817600,7.818600,7.815890,7.817600,7.817600,0
2018-01-26,7.817300,7.819300,7.816900,7.817500,7.817500,0
2018-01-29,7.817600,7.819500,7.816970,7.817340,7.817340,0
2018-01-30,7.817500,7.819800,7.817200,7.817500,7.817500,0
2018-01-31,7.820400,7.821610,7.818900,7.820570,7.820570,0
2018-02-01,7.821200,7.821900,7.819600,7.821200,7.821200,0
2018-02-02,7.819600,7.821400,7.818500,7.819800,7.819800,0
2018-02-05,7.820700,7.822900,7.819500,7.820800,7.820800,0
2018-02-06,7.820000,7.821300,7.817700,7.819500,7.819500,0
2018-02-07,7.818400,7.819700,7.817900,7.818310,7.818310,0
2018-02-08,7.817800,7.820300,7.816900,7.818000,7.818000,0
2018-02-09,7.819700,7.820800,7.818200,7.819800,7.819800,0
2018-02-12,7.818160,7.821300,7.818000,7.817790,7.817790,0
2018-02-13,7.819500,7.823400,7.818800,7.819400,7.819400,0
2018-02-14,7.821200,7.822550,7.820500,7.821100,7.821100,0
2018-02-15,7.822000,7.823030,7.819700,7.821800,7.821800,0
2018-02-16,7.820000,7.822300,7.819600,7.820000,7.820000,0
2018-02-19,7.821400,7.823100,7.821300,7.821600,7.821600,0
2018-02-20,7.821420,7.824100,7.820900,7.821800,7.821800,0
2018-02-21,7.824040,7.825600,7.823800,7.824000,7.824000,0
2018-02-22,7.825100,7.827000,7.823800,7.825200,7.825200,0
2018-02-23,7.824100,7.824300,7.821600,7.824400,7.824400,0
2018-02-26,7.823120,7.824800,7.822760,7.823120,7.823120,0
2018-02-27,7.822900,7.827490,7.822800,7.822960,7.822960,0
2018-02-28,7.827500,7.829700,7.824810,7.827500,7.827500,0
2018-03-01,7.825900,7.828100,7.825770,7.825810,7.825810,0
2018-03-02,7.827070,7.831000,7.826900,7.827000,7.827000,0
2018-03-05,7.831060,7.833100,7.830600,7.831100,7.831100,0
