Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,2.390000,2.390000,2.310000,2.330000,2.276329,17075361
2019-11-01,2.350000,2.380000,2.320000,2.350000,2.295868,7381269
2019-11-04,2.360000,2.520000,2.360000,2.520000,2.461952,31773345
2019-11-05,2.520000,2.580000,2.510000,2.560000,2.501031,24773123
2019-11-06,2.540000,2.580000,2.530000,2.560000,2.501031,7567634
2019-11-07,2.570000,2.570000,2.510000,2.550000,2.491261,10094920
2019-11-08,2.570000,2.620000,2.530000,2.560000,2.501031,9510801
2019-11-11,2.550000,2.550000,2.490000,2.520000,2.461952,9113139
2019-11-12,2.500000,2.540000,2.450000,2.490000,2.432643,7877504
2019-11-13,2.460000,2.460000,2.410000,2.440000,2.383795,9912307
2019-11-14,2.440000,2.440000,2.380000,2.400000,2.344717,7445675
2019-11-15,2.440000,2.440000,2.350000,2.370000,2.315407,8608775
2019-11-18,2.380000,2.420000,2.350000,2.370000,2.315407,9074000
2019-11-19,2.370000,2.400000,2.320000,2.340000,2.286098,17771853
2019-11-20,2.340000,2.400000,2.330000,2.370000,2.315407,17656242
2019-11-21,2.350000,2.380000,2.310000,2.370000,2.315407,8846000
2019-11-22,2.360000,2.410000,2.310000,2.370000,2.315407,9889850
2019-11-25,2.390000,2.480000,2.350000,2.440000,2.383795,17190000
2019-11-26,2.470000,2.470000,2.420000,2.460000,2.403334,26684041
2019-11-27,2.450000,2.500000,2.450000,2.460000,2.403334,5933500
2019-11-28,2.450000,2.470000,2.430000,2.440000,2.383795,3390000
2019-11-29,2.420000,2.430000,2.340000,2.400000,2.344717,12269270
2019-12-02,2.360000,2.420000,2.340000,2.370000,2.315407,8686735
2019-12-03,2.340000,2.420000,2.340000,2.400000,2.344717,5895310
2019-12-04,2.400000,2.420000,2.360000,2.380000,2.325177,6741630
2019-12-05,2.400000,2.420000,2.370000,2.380000,2.325177,4568233
2019-12-06,2.410000,2.460000,2.400000,2.430000,2.374025,10134392
2019-12-09,2.430000,2.490000,2.430000,2.460000,2.403334,5523272
2019-12-10,2.440000,2.550000,2.440000,2.520000,2.461952,16148177
2019-12-11,2.510000,2.530000,2.480000,2.500000,2.442413,8682331
2019-12-12,2.520000,2.580000,2.500000,2.530000,2.471722,14483098
2019-12-13,2.600000,2.600000,2.550000,2.570000,2.510800,13846000
2019-12-16,2.580000,2.580000,2.510000,2.540000,2.481491,5358863
2019-12-17,2.570000,2.630000,2.560000,2.610000,2.549879,11967672
2019-12-18,2.590000,2.610000,2.570000,2.580000,2.520570,9101000
2019-12-19,2.570000,2.600000,2.550000,2.570000,2.510800,5944591
2019-12-20,2.580000,2.620000,2.560000,2.590000,2.530340,8628000
2019-12-23,2.590000,2.590000,2.540000,2.560000,2.501031,5598480
2019-12-24,2.550000,2.580000,2.520000,2.560000,2.501031,5228000
2019-12-27,2.620000,2.650000,2.570000,2.600000,2.540109,25957942
2019-12-30,2.580000,2.710000,2.580000,2.690000,2.628036,16901248
2019-12-31,2.670000,2.700000,2.640000,2.670000,2.608497,5540300
2020-01-02,2.700000,2.800000,2.700000,2.770000,2.706193,20989868
2020-01-03,2.800000,2.820000,2.760000,2.780000,2.715963,23271279
2020-01-06,2.780000,2.780000,2.640000,2.710000,2.647576,21976289
2020-01-07,2.740000,2.740000,2.660000,2.670000,2.608497,14132921
2020-01-08,2.650000,2.650000,2.570000,2.610000,2.549879,17094192
2020-01-09,2.640000,2.640000,2.610000,2.620000,2.559649,5954400
2020-01-10,2.630000,2.640000,2.570000,2.590000,2.530340,10140912
2020-01-13,2.610000,2.620000,2.570000,2.600000,2.540109,7735873
2020-01-14,2.600000,2.710000,2.600000,2.670000,2.608497,22117416
2020-01-15,2.690000,2.700000,2.640000,2.680000,2.618267,15363139
2020-01-16,2.700000,2.700000,2.600000,2.620000,2.559649,16069130
2020-01-17,2.640000,2.650000,2.600000,2.640000,2.579188,8635096
2020-01-20,2.660000,2.660000,2.600000,2.600000,2.540109,8666011
2020-01-21,2.600000,2.600000,2.470000,2.480000,2.422874,25764000
2020-01-22,2.520000,2.520000,2.430000,2.470000,2.413104,9270100
2020-01-23,2.450000,2.470000,2.380000,2.420000,2.364256,16026256
2020-01-24,2.430000,2.430000,2.370000,2.400000,2.344717,8814000
2020-01-29,2.340000,2.370000,2.280000,2.330000,2.276329,11140774
2020-01-30,2.330000,2.330000,2.280000,2.300000,2.247020,20886000
2020-01-31,2.320000,2.330000,2.290000,2.300000,2.247020,13745016
2020-02-03,2.230000,2.270000,2.180000,2.250000,2.198172,20654104
2020-02-04,2.270000,2.320000,2.220000,2.230000,2.178632,21780623
2020-02-05,2.240000,2.300000,2.220000,2.230000,2.178632,20914000
2020-02-06,2.280000,2.320000,2.260000,2.280000,2.227480,45139120
2020-02-07,2.290000,2.300000,2.240000,2.260000,2.207941,14791328
2020-02-10,2.260000,2.260000,2.220000,2.250000,2.198172,10800000
2020-02-11,2.260000,2.300000,2.230000,2.250000,2.198172,38001075
2020-02-12,2.250000,2.290000,2.250000,2.270000,2.217711,40125081
2020-02-13,2.280000,2.290000,2.240000,2.260000,2.207941,24662000
2020-02-14,2.250000,2.270000,2.230000,2.250000,2.198172,24862000
2020-02-17,2.250000,2.300000,2.250000,2.290000,2.237250,26282500
2020-02-18,2.280000,2.290000,2.260000,2.270000,2.217711,19518520
2020-02-19,2.250000,2.290000,2.250000,2.270000,2.217711,16330064
2020-02-20,2.280000,2.310000,2.270000,2.290000,2.237250,27315600
2020-02-21,2.310000,2.330000,2.280000,2.300000,2.247020,21749603
2020-02-24,2.290000,2.290000,2.200000,2.200000,2.149323,18086768
2020-02-25,2.150000,2.180000,2.140000,2.160000,2.110245,17154459
