Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,42.799999,43.959999,42.580002,43.759998,34.485973,9585305
2018-11-01,43.630001,44.759998,43.200001,44.680000,35.210995,6161041
2018-11-02,45.419998,46.389999,45.299999,45.380001,35.762650,8579275
2018-11-05,45.290001,45.299999,44.840000,45.119999,35.557751,4524200
2018-11-06,45.209999,45.400002,44.360001,44.459999,35.037624,4846592
2018-11-07,44.439999,45.139999,44.299999,44.470001,35.045506,3163700
2018-11-08,44.029999,44.459999,43.549999,43.599998,34.359882,7059025
2018-11-09,43.200001,43.470001,42.160000,42.380001,33.398441,6144771
2018-11-12,42.830002,43.259998,42.549999,42.669998,33.626972,4143988
2018-11-13,42.720001,43.020000,42.000000,42.000000,33.098972,5465892
2018-11-14,41.900002,42.830002,41.310001,41.990002,33.091091,6177818
2018-11-15,42.299999,42.849998,41.869999,42.119999,33.193535,4697526
2018-11-16,42.500000,42.930000,42.119999,42.750000,33.690022,5891133
2018-11-19,43.000000,43.090000,41.840000,41.970001,33.075325,7468197
2018-11-20,41.500000,41.860001,40.959999,41.330002,32.570961,6036314
2018-11-21,41.700001,42.549999,41.549999,42.119999,33.193535,5076532
2018-11-22,42.209999,42.389999,41.740002,41.860001,32.988644,2660256
2018-11-23,41.830002,41.849998,40.869999,41.049999,32.350304,3678330
2018-11-26,41.270000,41.889999,41.200001,41.790001,32.933475,3501791
2018-11-27,41.740002,41.790001,41.040001,41.150002,32.429111,4078476
2018-11-28,41.209999,41.560001,41.209999,41.400002,32.626125,3999586
2018-11-29,41.500000,42.290001,40.450001,40.950001,32.271492,7456078
2018-11-30,40.770000,40.820000,40.220001,40.500000,31.916857,6218887
2018-12-03,42.000000,42.959999,41.570000,41.770000,32.917717,7501256
2018-12-04,41.680000,41.820000,40.939999,41.419998,32.641888,4879062
2018-12-05,40.840000,41.139999,40.700001,41.000000,32.310898,2705807
2018-12-06,40.529999,40.650002,39.259998,39.509998,31.136671,6780262
2018-12-07,39.610001,40.570000,39.360001,40.139999,31.633158,6059594
