"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"06.05.2021","699,70","705,10","705,17","698,75","13,37K","-0,70%"
"05.05.2021","704,65","703,75","705,65","698,66","13,31K","0,19%"
"04.05.2021","703,30","704,35","707,78","700,42","13,08K","-0,09%"
"03.05.2021","703,90","710,75","711,75","702,88","11,33K","-0,90%"
"30.04.2021","710,30","709,38","715,32","705,60","12,19K","0,18%"
"29.04.2021","709,00","696,23","711,20","693,95","15,28K","1,88%"
"28.04.2021","695,93","702,00","703,82","695,82","16,27K","-0,78%"
"27.04.2021","701,40","705,05","705,59","698,74","14,28K","-0,48%"
"26.04.2021","704,75","713,40","713,75","703,32","13,85K","-1,17%"
"23.04.2021","713,10","706,83","715,42","703,50","13,02K","0,93%"
"22.04.2021","706,53","698,15","709,00","697,47","13,86K","1,24%"
"21.04.2021","697,85","697,00","699,00","693,33","13,69K","0,21%"
"20.04.2021","696,40","700,58","703,00","694,17","13,73K","-0,57%"
"19.04.2021","700,40","702,75","703,90","698,75","11,62K","-0,29%"
"16.04.2021","702,45","698,48","705,50","697,77","11,68K","0,59%"
"15.04.2021","698,33","709,61","709,61","697,97","14,19K","-1,49%"
"14.04.2021","708,90","708,08","710,70","704,22","14,32K","0,14%"
"13.04.2021","707,93","713,31","714,60","706,15","13,00K","-0,73%"
"12.04.2021","713,16","710,60","715,47","705,72","11,58K","0,38%"
"09.04.2021","710,45","708,23","713,40","707,11","7,39K","0,34%"
"08.04.2021","708,06","713,66","714,15","704,78","7,28K","-0,76%"
"07.04.2021","713,49","717,88","718,52","711,36","14,78K","-0,58%"
"06.04.2021","717,68","721,51","722,75","715,92","12,12K","-0,51%"
"05.04.2021","721,38","717,13","724,00","710,70","12,36K","0,66%"
"02.04.2021","716,63","717,13","717,27","716,25","0,30K","0,00%"
"01.04.2021","716,63","720,45","721,15","713,40","9,65K","-0,50%"
"31.03.2021","720,20","729,30","729,30","717,53","8,51K","-1,20%"
"30.03.2021","728,93","734,05","737,48","727,58","8,70K","-0,65%"
"29.03.2021","733,68","732,85","740,42","729,93","9,63K","0,14%"
"26.03.2021","732,63","725,22","733,51","723,48","13,69K","1,07%"
"25.03.2021","724,90","727,70","734,75","724,45","15,05K","-0,33%"
"24.03.2021","727,32","723,07","728,73","719,17","15,99K","0,64%"
"23.03.2021","722,69","716,80","724,44","716,80","15,91K","0,87%"
"22.03.2021","716,43","713,30","720,69","712,97","7,80K","0,47%"
"19.03.2021","713,08","720,60","722,73","712,71","17,07K","-0,99%"
"18.03.2021","720,23","722,45","731,10","717,69","15,46K","-0,29%"
"17.03.2021","722,30","727,76","733,68","721,70","14,59K","-0,73%"
"16.03.2021","727,58","723,10","730,47","721,21","15,01K","0,69%"
"15.03.2021","722,60","724,03","724,13","718,54","13,10K","-0,15%"
"12.03.2021","723,65","713,30","724,54","713,30","14,32K","1,50%"
"11.03.2021","712,93","724,38","724,38","712,69","15,10K","-1,55%"
"10.03.2021","724,13","735,37","735,59","723,60","17,16K","-1,46%"
"09.03.2021","734,87","736,51","737,84","728,94","13,33K","-0,17%"
"08.03.2021","736,13","733,41","743,36","733,22","13,07K","0,42%"
"05.03.2021","733,03","732,10","738,80","728,32","16,25K","0,15%"
"04.03.2021","731,90","727,53","733,20","724,30","17,59K","0,65%"
"03.03.2021","727,20","729,00","734,90","727,05","16,65K","-0,22%"
"02.03.2021","728,79","722,92","733,17","720,40","15,91K","0,86%"
"01.03.2021","722,55","723,89","725,34","718,16","12,98K","-0,13%"
"26.02.2021","723,51","715,98","728,38","715,98","13,26K","1,08%"
"25.02.2021","715,78","700,90","718,33","697,39","16,17K","2,14%"
"24.02.2021","700,75","704,71","706,55","698,94","15,39K","-0,51%"
"23.02.2021","704,33","706,97","708,53","704,09","14,57K","-0,32%"
"22.02.2021","706,60","708,65","712,20","706,39","11,85K","-0,25%"
"19.02.2021","708,40","710,98","710,98","703,85","13,56K","-0,33%"
"18.02.2021","710,73","713,19","714,75","708,05","15,78K","-0,31%"
"17.02.2021","712,94","718,58","722,84","712,44","15,14K","-0,75%"
"16.02.2021","718,33","719,33","719,90","714,16","13,74K","-0,05%"
"15.02.2021","718,70","721,75","722,10","715,57","10,47K","-0,39%"
"12.02.2021","721,50","726,25","727,76","720,00","8,44K","-0,59%"
"11.02.2021","725,75","725,13","727,25","719,78","9,03K","0,12%"
"10.02.2021","724,88","734,67","734,67","723,45","9,22K","-1,30%"
"09.02.2021","734,40","735,50","735,66","729,86","9,28K","-0,11%"
"08.02.2021","735,20","739,01","740,18","732,63","7,83K","-0,48%"
"05.02.2021","738,76","735,65","739,43","732,30","13,02K","0,46%"
"04.02.2021","735,40","732,63","739,95","732,45","13,02K","0,41%"
"03.02.2021","732,38","732,63","735,42","728,90","14,46K","-0,01%"
"02.02.2021","732,44","733,75","739,13","730,39","14,05K","-0,14%"
"01.02.2021","733,50","734,82","738,47","725,50","13,36K","-0,15%"
"29.01.2021","734,59","735,96","738,79","731,26","8,14K","-0,15%"
"28.01.2021","735,73","738,63","745,69","735,21","9,08K","-0,35%"
"27.01.2021","738,33","733,20","740,58","732,33","8,30K","0,73%"
"26.01.2021","732,95","732,97","734,22","727,31","8,82K","0,03%"
"25.01.2021","732,75","727,60","736,59","723,65","8,10K","0,74%"
"22.01.2021","727,38","717,38","729,33","717,38","8,25K","1,43%"
"21.01.2021","717,15","722,09","722,09","710,99","8,57K","-0,65%"
"20.01.2021","721,87","737,28","738,49","720,58","7,57K","-2,05%"
"19.01.2021","737,00","734,00","739,10","728,32","6,63K","0,48%"
"18.01.2021","733,50","734,80","739,54","732,13","2,01K","-0,14%"
"15.01.2021","734,55","726,48","737,76","726,47","8,09K","1,15%"
"14.01.2021","726,23","737,75","741,32","725,27","14,44K","-1,49%"
"13.01.2021","737,25","725,00","745,82","724,08","15,27K","1,72%"
"12.01.2021","724,75","719,48","729,33","716,85","14,34K","0,77%"
"11.01.2021","719,23","712,13","721,50","712,04","11,01K","1,03%"
"08.01.2021","711,88","712,78","715,06","707,60","11,89K","-0,08%"
"07.01.2021","712,45","696,50","713,30","696,03","12,60K","2,33%"
"06.01.2021","696,25","695,88","700,90","692,60","11,70K","0,09%"
"05.01.2021","695,63","704,30","705,90","695,66","12,36K","-1,20%"
"04.01.2021","704,05","710,50","710,92","700,84","11,25K","-0,80%"
"01.01.2021","709,75","710,50","710,50","710,50","","0,00%"
"31.12.2020","709,75","710,50","710,95","710,00","0,58K","-0,04%"
"30.12.2020","710,00","715,35","715,39","707,45","4,30K","-0,71%"
"29.12.2020","715,08","712,01","715,60","708,24","7,20K","0,48%"
"28.12.2020","711,63","714,76","714,82","707,69","5,51K","-0,38%"
"25.12.2020","714,38","714,76","714,76","714,76","","0,00%"
"24.12.2020","714,38","714,08","715,03","705,49","4,62K","0,10%"
"23.12.2020","713,70","722,70","722,70","712,42","7,77K","-1,21%"
"22.12.2020","722,45","725,55","732,59","721,73","13,77K","-0,36%"
"21.12.2020","725,05","725,26","736,79","724,75","6,92K","-0,01%"
"18.12.2020","725,13","721,85","727,90","718,65","13,05K","0,50%"
"17.12.2020","721,53","734,17","734,17","720,03","10,75K","-1,67%"
"16.12.2020","733,80","736,13","737,61","731,96","10,91K","-0,27%"
"15.12.2020","735,75","735,34","737,45","729,65","12,58K","0,09%"
"14.12.2020","735,10","734,28","736,18","729,18","8,98K","0,15%"
"11.12.2020","734,03","734,75","737,77","730,17","13,77K","-0,06%"
"10.12.2020","734,50","743,20","743,20","733,68","12,67K","-1,14%"
"09.12.2020","742,95","744,92","745,15","737,18","11,94K","-0,18%"
"08.12.2020","744,30","745,22","745,38","741,73","1,52K","-0,04%"
"07.12.2020","744,60","743,91","748,44","740,29","9,86K","0,14%"
"04.12.2020","743,53","750,61","751,38","743,48","14,72K","-0,91%"
"03.12.2020","750,36","755,97","756,00","749,89","13,46K","-0,71%"
"02.12.2020","755,70","760,01","760,14","752,28","13,63K","-0,52%"
"01.12.2020","759,68","763,42","763,42","757,16","12,21K","-0,13%"
"30.11.2020","760,70","768,65","770,07","760,33","10,37K","-0,97%"
"27.11.2020","768,15","766,35","769,32","761,97","10,40K","0,40%"
"26.11.2020","765,10","764,80","768,33","763,17","11,39K","0,07%"
"25.11.2020","764,60","773,80","775,12","764,39","13,45K","-1,16%"
"24.11.2020","773,60","773,94","777,15","767,98","12,88K","-0,02%"
"23.11.2020","773,74","764,13","774,32","759,10","11,96K","1,28%"
"20.11.2020","763,93","759,16","766,34","753,47","13,47K","0,66%"
"19.11.2020","758,93","758,30","762,41","757,29","13,23K","0,11%"
"18.11.2020","758,08","763,21","764,00","756,18","14,82K","-0,64%"
"17.11.2020","762,98","766,53","770,43","762,96","13,16K","-0,41%"
"16.11.2020","766,10","767,08","771,05","762,83","12,64K","-0,09%"
"13.11.2020","766,80","761,08","769,76","761,05","13,76K","0,80%"
"12.11.2020","760,75","754,70","761,64","752,85","14,42K","0,87%"
"11.11.2020","754,20","754,73","760,23","750,08","8,33K","0,00%"
"10.11.2020","754,23","757,55","763,67","754,38","12,75K","-0,39%"
"09.11.2020","757,18","751,49","761,01","747,22","13,90K","0,81%"
"06.11.2020","751,12","756,10","764,55","751,26","13,00K","-0,61%"
"05.11.2020","755,73","754,15","757,22","747,51","16,35K","0,27%"
"04.11.2020","753,70","759,50","764,13","753,10","15,83K","-0,70%"
"03.11.2020","759,05","767,72","767,78","752,66","14,99K","-1,09%"
"02.11.2020","767,40","773,30","773,58","766,01","11,07K","-0,73%"
"30.10.2020","773,05","772,01","774,45","768,84","6,76K","0,18%"
"29.10.2020","771,63","773,57","775,10","767,57","6,83K","-0,22%"
"28.10.2020","773,32","773,00","779,35","772,92","13,17K","0,07%"
"27.10.2020","772,75","775,28","775,28","767,97","14,60K","-0,29%"
"26.10.2020","775,03","776,70","782,72","774,95","12,34K","-0,06%"
"23.10.2020","775,50","778,73","780,53","774,75","12,64K","-0,38%"
"22.10.2020","778,48","783,01","787,85","777,92","11,99K","-0,56%"
"21.10.2020","782,83","785,97","786,60","781,42","11,73K","-0,38%"
"20.10.2020","785,79","787,58","789,11","783,15","12,38K","-0,20%"
"19.10.2020","787,38","793,50","796,39","785,15","12,28K","-0,75%"
"16.10.2020","793,30","804,10","804,28","793,50","11,56K","-1,32%"
"15.10.2020","803,95","798,78","804,70","798,72","12,49K","0,67%"
"14.10.2020","798,63","798,85","801,02","796,43","7,45K","-0,01%"
"13.10.2020","798,70","797,02","799,25","794,40","7,38K","0,23%"
"12.10.2020","796,87","794,75","799,02","794,75","2,60K","0,34%"
"09.10.2020","794,20","798,55","798,76","793,52","8,67K","-0,52%"
"08.10.2020","798,35","794,66","800,42","791,76","8,40K","0,48%"
"07.10.2020","794,53","798,76","798,76","792,55","8,11K","-0,51%"
"06.10.2020","798,63","798,69","801,57","793,51","9,41K","0,03%"
"05.10.2020","798,41","789,55","799,78","787,29","9,03K","1,16%"
"02.10.2020","789,27","787,08","793,47","786,82","13,03K","0,38%"
"01.10.2020","786,28","785,05","788,13","779,29","11,80K","0,19%"
"30.09.2020","784,77","784,58","790,45","782,79","10,35K","0,08%"
"29.09.2020","784,18","784,63","787,84","780,45","13,88K","-0,03%"
"28.09.2020","784,43","787,15","788,23","782,53","11,77K","-0,44%"
"25.09.2020","787,86","783,30","789,47","783,30","7,02K","0,61%"
"24.09.2020","783,10","783,28","791,28","781,53","8,00K","0,08%"
"23.09.2020","782,48","777,20","783,47","776,60","9,01K","0,71%"
"22.09.2020","777,00","774,48","778,23","770,76","8,05K","0,35%"
"21.09.2020","774,28","763,34","775,15","763,34","7,43K","1,45%"
"18.09.2020","763,19","761,20","765,09","759,97","2,56K","0,29%"
"17.09.2020","760,98","760,35","767,05","760,35","9,40K","0,27%"
"16.09.2020","758,94","763,25","764,03","757,97","11,92K","-0,54%"
"15.09.2020","763,06","765,25","765,47","757,43","14,10K","-0,26%"
"14.09.2020","765,05","769,90","772,35","763,46","10,50K","-0,61%"
"11.09.2020","769,77","773,13","773,28","765,84","12,45K","-0,37%"
"10.09.2020","772,60","766,58","773,38","761,84","12,25K","0,91%"
"09.09.2020","765,66","773,00","773,06","764,64","14,23K","-0,88%"
"08.09.2020","772,44","775,14","781,54","771,49","12,34K","-0,27%"
"07.09.2020","774,50","771,55","776,82","768,32","4,38K","0,41%"
"04.09.2020","771,31","775,75","776,00","770,39","7,50K","-0,53%"
"03.09.2020","775,45","771,35","776,78","769,67","7,84K","0,55%"
"02.09.2020","771,18","771,30","774,28","767,24","8,11K","0,01%"
"01.09.2020","771,13","776,38","776,77","768,45","8,30K","-0,65%"
"31.08.2020","776,21","779,48","780,33","773,55","7,82K","-0,40%"
"28.08.2020","779,33","784,41","785,04","777,58","9,48K","-0,63%"
"27.08.2020","784,31","784,60","787,57","779,20","9,29K","-0,03%"
"26.08.2020","784,51","787,13","793,30","783,83","8,60K","-0,27%"
"25.08.2020","786,67","785,98","787,27","781,27","9,27K","0,15%"
"24.08.2020","785,51","793,13","794,08","782,49","9,11K","-0,90%"
"21.08.2020","792,66","786,33","794,85","786,21","11,59K","0,81%"
"20.08.2020","786,26","784,40","790,30","782,38","13,37K","0,30%"
"19.08.2020","783,90","794,70","795,03","780,51","13,88K","-1,29%"
"18.08.2020","794,18","807,80","807,89","791,23","11,96K","-1,59%"
"17.08.2020","807,00","797,55","809,00","795,75","13,51K","1,31%"
"14.08.2020","796,58","793,45","800,68","791,60","7,76K","0,46%"
"13.08.2020","792,90","792,30","795,78","790,10","7,37K","0,15%"
"12.08.2020","791,75","794,50","796,87","789,03","8,54K","-0,30%"
"11.08.2020","794,11","805,98","805,98","788,17","10,33K","-1,39%"
"10.08.2020","805,33","788,75","806,50","784,24","10,01K","2,27%"
"07.08.2020","787,45","773,50","791,00","773,50","8,12K","1,97%"
"06.08.2020","772,20","777,45","784,65","769,57","10,22K","-0,61%"
"05.08.2020","776,96","771,67","778,24","766,90","10,21K","0,75%"
"04.08.2020","771,19","757,70","776,45","757,70","15,17K","1,87%"
"03.08.2020","757,00","756,76","769,09","753,84","13,72K","0,08%"
"31.07.2020","756,43","761,50","763,84","755,39","11,90K","-0,59%"
"30.07.2020","760,90","757,40","762,46","751,20","14,55K","0,51%"
"29.07.2020","757,01","764,96","766,29","755,25","15,13K","-0,98%"
"28.07.2020","764,50","768,41","772,79","764,33","12,79K","-0,38%"
"27.07.2020","767,40","774,18","774,22","765,17","13,95K","-0,81%"
"24.07.2020","773,63","770,40","776,81","760,77","15,37K","0,46%"
"23.07.2020","770,10","767,34","770,77","763,38","13,36K","0,39%"
"22.07.2020","767,10","771,60","772,65","765,86","15,08K","-0,53%"
"21.07.2020","771,18","786,26","786,26","770,20","13,19K","-1,69%"
"20.07.2020","784,40","787,85","788,96","782,45","13,31K","-0,36%"
"17.07.2020","787,20","787,31","789,74","781,50","8,45K","-0,25%"
"16.07.2020","789,21","782,05","789,81","781,24","1,20K","1,05%"
"15.07.2020","781,00","786,50","791,53","780,85","8,57K","-0,62%"
"14.07.2020","785,90","789,75","791,07","785,12","14,12K","-0,38%"
"13.07.2020","788,90","792,42","795,74","784,30","13,33K","-0,38%"
"10.07.2020","791,93","788,53","797,59","786,04","13,07K","0,50%"
"09.07.2020","788,00","786,91","789,98","773,49","16,10K","0,18%"
"08.07.2020","786,58","789,48","791,48","782,88","13,78K","-0,31%"
"07.07.2020","789,00","799,26","803,65","788,53","14,47K","-1,16%"
"06.07.2020","798,28","802,52","802,79","792,93","12,91K","-0,48%"
"03.07.2020","802,13","801,10","805,28","796,01","7,76K","0,19%"
"02.07.2020","800,61","808,60","809,10","798,70","8,48K","-0,95%"
"01.07.2020","808,26","822,99","822,99","808,75","10,89K","-1,78%"
"30.06.2020","822,90","821,47","823,95","818,47","10,54K","0,37%"
"29.06.2020","819,85","821,47","822,06","818,02","4,43K","-0,15%"
"26.06.2020","821,07","809,16","821,70","807,75","13,99K","1,64%"
"25.06.2020","807,80","819,08","821,76","808,22","13,29K","-1,30%"
"24.06.2020","818,40","819,25","824,88","816,96","10,67K","-0,04%"
"23.06.2020","818,73","819,70","820,92","814,65","7,76K","-0,05%"
"22.06.2020","819,18","817,30","822,43","808,82","8,71K","0,34%"
"19.06.2020","816,39","817,54","825,08","812,06","3,22K","-0,07%"
"18.06.2020","816,96","801,59","818,49","801,01","12,67K","2,04%"
"17.06.2020","800,61","784,25","805,07","784,07","5,74K","2,17%"
"16.06.2020","783,60","783,28","786,51","771,40","9,01K","0,12%"
"15.06.2020","782,69","792,26","802,95","782,35","8,33K","-1,13%"
"12.06.2020","791,67","792,75","796,04","782,57","8,74K","-0,05%"
"11.06.2020","792,10","773,46","793,50","771,53","9,70K","2,47%"
"10.06.2020","773,03","769,85","773,80","762,63","9,39K","0,48%"
"09.06.2020","769,33","767,54","776,79","767,41","8,77K","0,33%"
"08.06.2020","766,83","766,79","772,57","765,54","8,02K","0,10%"
"05.06.2020","766,08","770,97","771,15","758,48","9,89K","-0,56%"
"04.06.2020","770,39","785,65","788,44","770,28","9,24K","-1,89%"
"03.06.2020","785,20","777,25","786,65","764,24","8,87K","1,11%"
"02.06.2020","776,60","792,78","792,91","777,25","9,42K","-1,94%"
"01.06.2020","792,00","799,05","804,20","790,75","5,52K","-0,80%"
"29.05.2020","798,40","808,85","813,84","798,55","7,30K","-1,23%"
"28.05.2020","808,33","820,18","821,07","807,33","7,80K","-1,38%"
"27.05.2020","819,66","806,83","822,21","806,03","7,37K","1,66%"
"26.05.2020","806,31","804,70","807,55","798,20","7,57K","0,26%"
"25.05.2020","804,18","808,45","809,18","801,47","6,59K","-0,46%"
"22.05.2020","807,93","803,85","808,70","801,74","6,50K","0,63%"
"21.05.2020","802,88","803,85","805,26","798,90","3,49K","-0,07%"
"20.05.2020","803,43","818,70","818,70","800,28","8,43K","-1,80%"
"19.05.2020","818,18","819,00","821,36","816,85","7,33K","-0,04%"
"18.05.2020","818,48","827,65","827,65","818,82","7,14K","-1,05%"
"15.05.2020","827,13","822,00","827,87","820,10","8,01K","0,69%"
"14.05.2020","821,48","816,63","827,02","816,49","7,87K","0,66%"
"13.05.2020","816,11","824,58","824,66","816,03","8,29K","-0,96%"
"12.05.2020","824,06","823,43","824,58","818,97","6,14K","0,25%"
"11.05.2020","821,99","825,80","830,06","822,35","7,65K","-0,40%"
"08.05.2020","825,28","836,76","838,29","823,87","8,38K","-1,31%"
"07.05.2020","836,24","842,63","842,72","833,00","7,16K","-0,70%"
"06.05.2020","842,11","835,15","842,65","834,83","7,69K","0,99%"
"05.05.2020","833,85","837,75","837,75","829,98","5,55K","-0,31%"
"04.05.2020","836,45","834,70","842,46","834,70","5,83K","0,37%"
"01.05.2020","833,40","834,70","837,01","834,24","2,89K","0,00%"
"30.04.2020","833,40","834,20","840,42","832,50","6,95K","-0,02%"
"29.04.2020","833,55","844,60","845,21","833,49","8,56K","-1,23%"
"28.04.2020","843,95","856,85","858,84","843,75","8,59K","-1,43%"
"27.04.2020","856,20","857,25","861,04","854,18","6,35K","-0,05%"
"24.04.2020","856,60","860,01","863,02","856,99","7,90K","-0,32%"
"23.04.2020","859,36","858,65","862,71","853,63","7,90K","0,16%"
"22.04.2020","858,00","858,05","860,73","852,02","7,37K","0,15%"
"21.04.2020","856,75","857,05","866,07","856,93","5,72K","0,12%"
"20.04.2020","855,75","853,25","861,25","852,70","7,04K","0,45%"
"17.04.2020","851,95","852,35","855,22","842,00","7,63K","0,11%"
"16.04.2020","851,05","856,50","857,50","848,00","6,82K","-0,49%"
"15.04.2020","855,20","849,25","864,23","849,25","7,46K","0,86%"
"14.04.2020","847,95","849,88","852,74","841,83","7,33K","-0,07%"
"13.04.2020","848,58","841,38","851,92","833,15","2,59K","1,01%"
"10.04.2020","840,08","841,38","841,38","840,50","0,01K","0,00%"
"09.04.2020","840,08","844,13","846,50","835,01","7,60K","-0,33%"
"08.04.2020","842,83","859,10","859,10","843,95","8,94K","-1,78%"
"07.04.2020","858,13","850,51","859,55","833,41","7,44K","1,01%"
"06.04.2020","849,53","865,50","865,50","849,72","4,62K","-1,73%"
"03.04.2020","864,50","862,04","867,16","860,72","4,89K","0,47%"
"02.04.2020","860,42","865,24","866,70","856,66","5,95K","-0,37%"
"01.04.2020","863,62","855,85","867,89","853,95","4,72K","1,10%"
"31.03.2020","854,23","858,46","858,46","846,20","5,59K","-0,30%"
"30.03.2020","856,83","834,85","859,05","834,85","3,75K","2,65%"
"27.03.2020","834,70","827,55","838,28","827,55","4,53K","0,88%"
"26.03.2020","827,40","844,65","845,25","827,55","5,10K","-2,02%"
"25.03.2020","844,50","845,35","850,32","838,32","5,44K","-0,08%"
"24.03.2020","845,20","860,65","860,65","842,42","5,17K","-1,78%"
"23.03.2020","860,50","863,25","876,78","856,63","4,72K","-0,30%"
"20.03.2020","863,10","863,20","863,89","844,58","5,15K","0,11%"
"19.03.2020","862,19","867,95","878,96","856,10","5,32K","-0,65%"
"18.03.2020","867,80","848,30","869,58","848,30","5,17K","2,32%"
"17.03.2020","848,10","853,30","859,30","843,32","5,99K","-0,46%"
"16.03.2020","852,00","837,63","856,14","837,63","6,56K","1,71%"
"13.03.2020","837,70","849,42","849,42","833,18","2,74K","-1,23%"
"12.03.2020","848,12","841,26","858,51","841,26","3,28K","0,93%"
"11.03.2020","840,28","833,80","841,51","831,69","3,34K","0,89%"
"10.03.2020","832,83","838,84","838,84","829,89","9,04K","-0,60%"
"09.03.2020","837,86","826,63","848,79","826,63","7,40K","1,41%"
"06.03.2020","826,17","825,01","832,92","824,55","9,75K","0,20%"
"05.03.2020","824,55","819,90","826,88","819,84","12,48K","0,63%"
"04.03.2020","819,38","813,51","820,00","803,55","11,32K","0,84%"
"03.03.2020","812,53","812,30","815,22","800,11","10,22K","0,12%"
"02.03.2020","811,52","817,92","823,83","811,49","10,86K","-0,70%"
"28.02.2020","817,21","813,97","822,50","813,97","5,92K","0,49%"
"27.02.2020","813,26","812,08","818,33","811,66","11,40K","0,24%"
"26.02.2020","811,30","813,13","816,24","806,83","7,79K","-0,13%"
"25.02.2020","812,35","808,01","813,50","804,16","3,40K","0,66%"
"24.02.2020","807,03","803,03","813,56","803,03","3,10K","0,59%"
"21.02.2020","802,31","807,53","813,64","801,60","2,87K","-0,57%"
"20.02.2020","806,88","796,66","808,38","796,66","8,00K","1,37%"
"19.02.2020","795,94","797,40","799,93","794,65","10,56K","-0,08%"
"18.02.2020","796,60","793,25","799,55","793,20","12,02K","0,44%"
"17.02.2020","793,10","791,85","796,04","787,24","8,94K","0,24%"
"14.02.2020","791,20","794,13","797,09","789,69","10,58K","-0,30%"
"13.02.2020","793,60","791,10","798,13","791,10","11,89K","0,38%"
"12.02.2020","790,58","791,76","791,76","785,71","12,82K","-0,12%"
"11.02.2020","791,50","793,85","795,91","788,96","16,78K","-0,21%"
"10.02.2020","793,14","791,78","799,07","790,17","6,62K","0,25%"
"07.02.2020","791,13","783,83","795,27","783,83","11,61K","1,03%"
"06.02.2020","783,05","776,65","784,85","774,23","9,11K","0,93%"
"05.02.2020","775,87","781,65","781,65","773,58","9,59K","-0,69%"
"04.02.2020","781,30","787,45","787,45","778,22","6,48K","-0,66%"
"03.02.2020","786,50","800,30","800,39","783,75","5,75K","-1,61%"
"31.01.2020","799,33","797,26","802,39","796,20","10,86K","0,39%"
"30.01.2020","796,25","792,68","801,47","792,68","14,84K","0,54%"
"29.01.2020","792,00","785,77","794,20","785,60","10,13K","0,88%"
"28.01.2020","785,12","788,16","790,70","785,44","10,88K","-0,31%"
"27.01.2020","787,60","777,92","791,65","777,92","12,77K","1,46%"
"24.01.2020","776,23","776,96","779,01","774,34","12,73K","0,03%"
"23.01.2020","776,00","771,38","778,97","766,79","14,94K","0,70%"
"22.01.2020","770,60","774,50","774,50","770,43","12,09K","-0,40%"
"21.01.2020","773,72","770,80","775,01","767,93","11,22K","0,55%"
"20.01.2020","769,50","773,92","774,20","768,16","1,30K","-0,47%"
"17.01.2020","773,14","776,41","776,41","768,65","8,87K","-0,33%"
"16.01.2020","775,69","775,33","777,23","770,59","10,15K","0,14%"
"15.01.2020","774,60","770,14","776,18","768,88","11,54K","0,66%"
"14.01.2020","769,49","774,58","778,12","767,08","10,68K","-0,59%"
"13.01.2020","774,06","773,76","780,11","773,39","9,97K","0,17%"
"10.01.2020","772,78","768,28","774,28","766,26","11,29K","0,69%"
"09.01.2020","767,50","757,97","769,67","757,97","14,49K","1,29%"
"08.01.2020","757,75","770,08","772,79","757,52","11,80K","-1,48%"
"07.01.2020","769,12","773,60","777,34","768,41","3,01K","-0,48%"
"06.01.2020","772,82","764,33","775,02","764,33","8,84K","1,20%"
"03.01.2020","763,68","749,28","764,85","749,28","8,67K","2,01%"
"02.01.2020","748,63","751,95","756,47","749,28","9,82K","-0,44%"
"01.01.2020","751,95","751,95","751,95","751,95","","0,06%"
"31.12.2019","751,50","753,38","753,38","751,94","0,01K","-0,08%"
"30.12.2019","752,08","748,35","753,95","743,50","14,86K","0,59%"
"27.12.2019","747,70","746,05","750,00","742,88","2,01K","0,31%"
"26.12.2019","745,40","750,28","750,50","744,50","2,34K","-0,79%"
"25.12.2019","751,34","749,03","751,49","749,03","1,15K","0,40%"
"24.12.2019","748,38","752,85","752,94","747,40","9,46K","-0,51%"
"23.12.2019","752,20","757,00","758,20","751,56","10,01K","-0,55%"
"20.12.2019","756,35","754,12","757,00","746,34","13,28K","0,38%"
"19.12.2019","753,47","751,71","754,90","750,24","15,76K","0,34%"
"18.12.2019","750,90","756,10","758,03","750,32","14,53K","-0,65%"
"17.12.2019","755,80","761,50","761,50","754,27","13,21K","-0,68%"
"16.12.2019","761,00","764,40","767,13","759,93","12,28K","-0,34%"
"13.12.2019","763,62","768,37","769,76","760,39","10,48K","-0,52%"
"12.12.2019","767,60","770,63","771,75","765,25","10,95K","-0,22%"
"11.12.2019","769,33","780,10","780,10","767,71","12,02K","-1,30%"
"10.12.2019","779,45","773,63","780,46","772,89","10,61K","0,90%"
"09.12.2019","772,50","776,75","776,75","767,22","10,06K","-0,45%"
"06.12.2019","775,97","782,05","783,50","774,65","11,91K","-0,62%"
"05.12.2019","780,80","787,75","787,77","780,19","7,95K","-0,78%"
"04.12.2019","786,97","803,15","803,15","786,98","11,83K","-1,87%"
"03.12.2019","801,98","803,75","806,86","798,48","9,22K","-0,18%"
"02.12.2019","803,40","798,55","809,15","798,20","7,88K","0,03%"
"29.11.2019","803,12","828,92","828,92","796,67","8,05K","-2,98%"
"28.11.2019","827,80","818,00","838,69","818,00","10,77K","1,35%"
"27.11.2019","816,80","798,66","820,22","796,59","13,69K","2,45%"
"26.11.2019","797,30","792,03","801,22","789,28","11,88K","0,75%"
"25.11.2019","791,35","799,91","799,91","787,08","11,04K","-0,95%"
"22.11.2019","798,93","795,75","801,50","792,40","10,92K","0,49%"
"21.11.2019","795,05","791,10","799,49","790,72","13,16K","0,62%"
"20.11.2019","790,13","787,51","802,42","787,51","12,79K","0,46%"
"19.11.2019","786,53","776,51","789,41","772,09","12,01K","1,42%"
"18.11.2019","775,53","772,10","780,35","762,25","14,96K","0,16%"
"15.11.2019","774,30","803,42","803,42","774,51","5,17K","-3,47%"
"14.11.2019","802,12","794,63","808,10","790,01","4,28K","1,07%"
"13.11.2019","793,65","780,50","799,82","780,50","6,12K","1,77%"
"12.11.2019","779,85","759,05","800,38","759,05","7,28K","2,81%"
"11.11.2019","758,50","747,92","759,87","747,47","1,08K","1,52%"
"08.11.2019","747,14","742,00","748,15","742,00","10,21K","0,78%"
"07.11.2019","741,35","740,20","743,66","735,46","8,03K","0,26%"
"06.11.2019","739,42","747,98","749,33","739,29","7,78K","-1,08%"
"05.11.2019","747,50","741,50","750,35","740,12","2,99K","0,90%"
