Date,Open,High,Low,Close,Adj Close,Volume
2021-11-01,7.779450,7.782940,7.778090,7.780230,7.780230,0
2021-11-02,7.782580,7.783300,7.779700,7.782310,7.782310,0
2021-11-03,7.781290,7.785750,7.780700,7.781280,7.781280,0
2021-11-04,7.783210,7.784700,7.781670,7.783200,7.783200,0
2021-11-05,7.782950,7.785710,7.781400,7.783000,7.783000,0
2021-11-08,7.783730,7.788800,7.782730,7.783740,7.783740,0
2021-11-09,7.788600,7.791000,7.787780,7.788380,7.788380,0
2021-11-10,7.790040,7.790300,7.788040,7.790000,7.790000,0
2021-11-11,7.791000,7.793200,7.788780,7.790890,7.790890,0
2021-11-12,7.791600,7.793580,7.790250,7.791700,7.791700,0
2021-11-15,7.791880,7.792820,7.788280,7.791750,7.791750,0
2021-11-16,7.789070,7.789800,7.785710,7.788860,7.788860,0
2021-11-17,7.787390,7.789680,7.786700,7.787300,7.787300,0
2021-11-18,7.789000,7.789740,7.787400,7.788900,7.788900,0
2021-11-19,7.788900,7.792800,7.788860,7.788910,7.788910,0
2021-11-22,7.791090,7.792200,7.788200,7.790940,7.790940,0
2021-11-23,7.790400,7.793820,7.790010,7.790400,7.790400,0
2021-11-24,7.793600,7.798400,7.791400,7.793700,7.793700,0
2021-11-25,7.798300,7.799200,7.795370,7.798390,7.798390,0
2021-11-26,7.796240,7.799300,7.794990,7.796300,7.796300,0
2021-11-29,7.797640,7.799900,7.797400,7.797920,7.797920,0
2021-11-30,7.799500,7.801860,7.795000,7.799530,7.799530,0
2021-12-01,7.797180,7.797800,7.790650,7.797400,7.797400,0
2021-12-02,7.793410,7.794100,7.788100,7.793490,7.793490,0
2021-12-03,7.791600,7.794400,7.789240,7.791700,7.791700,0
2021-12-06,7.795430,7.801610,7.795400,7.795400,7.795400,0
2021-12-07,7.801700,7.801800,7.795500,7.801540,7.801540,0
2021-12-08,7.798800,7.799280,7.795200,7.798500,7.798500,0
2021-12-09,7.797900,7.798600,7.795400,7.797800,7.797800,0
2021-12-10,7.796900,7.800310,7.796660,7.796750,7.796750,0
2021-12-13,7.798730,7.804000,7.797350,7.798640,7.798640,0
2021-12-14,7.801600,7.804060,7.800710,7.801500,7.801500,0
2021-12-15,7.801000,7.803200,7.800200,7.800900,7.800900,0
2021-12-16,7.802700,7.804400,7.800000,7.802800,7.802800,0
2021-12-17,7.803280,7.803900,7.799800,7.803250,7.803250,0
2021-12-20,7.802330,7.803720,7.798100,7.802170,7.802170,0
2021-12-21,7.800620,7.801550,7.797900,7.800900,7.800900,0
2021-12-22,7.800880,7.801400,7.798400,7.801080,7.801080,0
2021-12-23,7.799400,7.800500,7.797200,7.799690,7.799690,0
2021-12-24,7.798450,7.799500,7.797960,7.798500,7.798500,0
2021-12-27,7.799350,7.801700,7.798160,7.799350,7.799350,0
2021-12-28,7.798500,7.800270,7.797800,7.798500,7.798500,0
2021-12-29,7.798000,7.799000,7.795400,7.798000,7.798000,0
2021-12-30,7.796580,7.800340,7.796400,7.796550,7.796550,0
2021-12-31,7.797560,7.799400,7.794800,7.797560,7.797560,0
2022-01-03,7.795890,7.799660,7.795880,7.795920,7.795920,0
2022-01-04,7.797500,7.798200,7.793460,7.797700,7.797700,0
2022-01-05,7.793500,7.795710,7.792100,7.793500,7.793500,0
2022-01-06,7.795100,7.802000,7.794830,7.795200,7.795200,0
2022-01-07,7.800700,7.801500,7.797500,7.800620,7.800620,0
2022-01-10,7.797570,7.798420,7.794560,7.798170,7.798170,0
2022-01-11,7.795000,7.797690,7.795000,7.795500,7.795500,0
2022-01-12,7.796000,7.797270,7.791940,7.796000,7.796000,0
2022-01-13,7.791780,7.792540,7.787350,7.791790,7.791790,0
2022-01-14,7.787620,7.788700,7.782300,7.787890,7.787890,0
2022-01-17,7.784050,7.791830,7.784030,7.784180,7.784180,0
2022-01-18,7.789980,7.794600,7.789000,7.789900,7.789900,0
2022-01-19,7.792500,7.793000,7.789900,7.792450,7.792450,0
2022-01-20,7.791200,7.792070,7.783910,7.791320,7.791320,0
2022-01-21,7.786000,7.789440,7.784900,7.786020,7.786020,0
2022-01-24,7.787110,7.788180,7.784100,7.787060,7.787060,0
2022-01-25,7.786200,7.787800,7.784410,7.786190,7.786190,0
2022-01-26,7.785550,7.787290,7.784030,7.785370,7.785370,0
2022-01-27,7.786580,7.791700,7.786360,7.786490,7.786490,0
2022-01-28,7.789540,7.794400,7.788700,7.789400,7.789400,0
2022-01-31,7.793550,7.800460,7.793270,7.793550,7.793550,0
2022-02-01,7.796910,7.797610,7.793500,7.797290,7.797290,0
2022-02-02,7.793950,7.796700,7.792800,7.794140,7.794140,0
2022-02-03,7.795300,7.796580,7.792530,7.795500,7.795500,0
2022-02-04,7.793030,7.793300,7.787500,7.793050,7.793050,0
2022-02-07,7.788070,7.794200,7.787810,7.787900,7.787900,0
2022-02-08,7.791910,7.796620,7.791590,7.791990,7.791990,0
2022-02-09,7.793300,7.794460,7.790700,7.793300,7.793300,0
2022-02-10,7.791200,7.794770,7.791000,7.791130,7.791130,0
2022-02-11,7.796680,7.804490,7.796680,7.796570,7.796570,0
2022-02-14,7.800960,7.803700,7.799600,7.800830,7.800830,0
2022-02-15,7.802810,7.804300,7.801000,7.802600,7.802600,0
2022-02-16,7.801300,7.802430,7.800200,7.801260,7.801260,0
2022-02-17,7.800200,7.802120,7.798530,7.799500,7.799500,0
2022-02-18,7.799000,7.801120,7.798630,7.799100,7.799100,0
2022-02-21,7.799960,7.802510,7.799380,7.799740,7.799740,0
2022-02-22,7.801060,7.803600,7.800600,7.800900,7.800900,0
2022-02-23,7.801540,7.805600,7.801400,7.801600,7.801600,0
2022-02-24,7.805100,7.809900,7.804180,7.805070,7.805070,0
2022-02-25,7.807660,7.809400,7.806000,7.807500,7.807500,0
2022-02-28,7.807440,7.814900,7.806840,7.807480,7.807480,0
2022-03-01,7.813230,7.817300,7.812500,7.813260,7.813260,0
2022-03-02,7.815700,7.816400,7.811360,7.815900,7.815900,0
2022-03-03,7.813700,7.816010,7.812200,7.813720,7.813720,0
2022-03-04,7.815220,7.818300,7.811580,7.815600,7.815600,0
2022-03-07,7.814640,7.817730,7.813350,7.814600,7.814600,0
2022-03-08,7.818300,7.822490,7.817300,7.818300,7.818300,0
2022-03-09,7.818810,7.821240,7.817120,7.818600,7.818600,0
2022-03-10,7.818300,7.822670,7.818300,7.819070,7.819070,0
2022-03-11,7.822700,7.829220,7.822300,7.822770,7.822770,0
2022-03-14,7.828830,7.830600,7.827160,7.828020,7.828020,0
2022-03-15,7.828570,7.830600,7.822610,7.828950,7.828950,0
2022-03-16,7.826620,7.826700,7.819700,7.826700,7.826700,0
2022-03-17,7.820300,7.821730,7.816020,7.820420,7.820420,0
2022-03-18,7.817710,7.823660,7.816090,7.818270,7.818270,0
2022-03-21,7.823890,7.826900,7.823040,7.823940,7.823940,0
2022-03-22,7.825110,7.829040,7.824700,7.825030,7.825030,0
2022-03-23,7.826500,7.827900,7.822870,7.826670,7.826670,0
2022-03-24,7.823530,7.825020,7.822520,7.823660,7.823660,0
2022-03-25,7.823320,7.828360,7.822520,7.823400,7.823400,0
2022-03-28,7.828410,7.829740,7.827000,7.828410,7.828410,0
2022-03-29,7.828800,7.829690,7.825900,7.828800,7.828800,0
2022-03-30,7.827200,7.827740,7.824900,7.827200,7.827200,0
