"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2023","2,703.3","2,707.8","2,766.9","2,703.2","","-0.17%"
"01/06/2023","2,707.8","2,592.2","2,725.4","2,592.2","","4.46%"
"01/05/2023","2,592.2","2,578.6","2,609.4","2,538.6","","0.53%"
"01/04/2023","2,578.6","2,515.5","2,590.6","2,511.0","","2.51%"
"01/03/2023","2,515.5","2,551.6","2,590.0","2,497.4","","-1.41%"
"12/30/2022","2,551.6","2,566.7","2,567.2","2,527.9","","-0.59%"
"12/29/2022","2,566.7","2,518.9","2,569.3","2,518.9","","1.90%"
"12/28/2022","2,518.9","2,625.4","2,625.4","2,505.8","","-4.05%"
"12/27/2022","2,625.4","2,605.0","2,657.7","2,605.0","","0.78%"
"12/23/2022","2,605.0","2,584.0","2,605.1","2,568.9","","0.83%"
"12/22/2022","2,583.6","2,628.6","2,628.6","2,518.6","","-1.71%"
"12/21/2022","2,628.6","2,565.1","2,634.6","2,565.1","","2.48%"
"12/20/2022","2,565.1","2,497.9","2,596.3","2,497.9","","2.69%"
"12/19/2022","2,497.9","2,540.8","2,558.4","2,483.5","","-1.69%"
"12/16/2022","2,540.8","2,538.0","2,546.4","2,501.2","","0.11%"
"12/15/2022","2,538.0","2,639.1","2,639.1","2,532.4","","-3.83%"
"12/14/2022","2,639.1","2,664.6","2,665.6","2,609.4","","-0.96%"
"12/13/2022","2,664.6","2,642.2","2,741.6","2,642.2","","0.85%"
"12/12/2022","2,642.2","2,610.4","2,644.9","2,582.7","","1.22%"
"12/09/2022","2,610.4","2,677.6","2,694.4","2,609.7","","-2.51%"
"12/08/2022","2,677.6","2,670.1","2,736.0","2,667.7","","0.28%"
"12/07/2022","2,670.1","2,677.8","2,709.3","2,659.7","","-0.29%"
"12/06/2022","2,677.8","2,670.2","2,716.1","2,654.4","","0.29%"
"12/05/2022","2,670.2","2,790.6","2,797.1","2,666.9","","-4.32%"
"12/02/2022","2,790.6","2,723.5","2,795.3","2,683.3","","2.47%"
"12/01/2022","2,723.5","2,747.5","2,779.6","2,711.2","","-0.88%"
"11/30/2022","2,747.5","2,645.6","2,747.9","2,642.4","","3.85%"
"11/29/2022","2,645.6","2,593.9","2,676.3","2,593.9","","1.99%"
"11/28/2022","2,593.9","2,677.7","2,677.7","2,589.2","","-3.13%"
"11/25/2022","2,677.7","2,692.8","2,695.1","2,668.5","","-0.56%"
"11/23/2022","2,692.8","2,683.4","2,696.4","2,659.7","","0.35%"
"11/22/2022","2,683.4","2,597.7","2,688.0","2,597.7","","3.30%"
"11/21/2022","2,597.7","2,575.6","2,601.1","2,522.3","","0.86%"
"11/18/2022","2,575.6","2,582.3","2,600.1","2,546.0","","-0.26%"
"11/17/2022","2,582.3","2,616.0","2,616.0","2,529.2","","-1.29%"
"11/16/2022","2,616.0","2,670.7","2,670.7","2,604.8","","-2.05%"
"11/15/2022","2,670.7","2,647.4","2,691.7","2,628.5","","0.88%"
"11/14/2022","2,647.4","2,623.8","2,682.7","2,602.8","","0.90%"
"11/11/2022","2,623.8","2,591.7","2,702.6","2,591.7","","1.24%"
"11/10/2022","2,591.7","2,457.6","2,594.8","2,457.6","","5.46%"
"11/09/2022","2,457.6","2,599.3","2,599.3","2,447.9","","-5.45%"
"11/08/2022","2,599.3","2,554.0","2,626.0","2,530.1","","1.77%"
"11/07/2022","2,554.0","2,527.3","2,563.3","2,510.0","","1.05%"
"11/04/2022","2,527.3","2,361.7","2,561.8","2,361.7","","7.01%"
"11/03/2022","2,361.7","2,364.4","2,402.1","2,333.9","","-0.12%"
"11/02/2022","2,364.4","2,517.3","2,517.3","2,363.4","","-6.07%"
"11/01/2022","2,517.3","2,478.1","2,552.6","2,478.1","","1.58%"
"10/31/2022","2,478.1","2,481.3","2,498.3","2,454.6","","-0.13%"
"10/28/2022","2,481.3","2,510.7","2,510.7","2,424.9","","-1.17%"
"10/27/2022","2,510.7","2,515.3","2,543.4","2,487.9","","-0.18%"
"10/26/2022","2,515.3","2,489.3","2,573.8","2,489.3","","1.04%"
"10/25/2022","2,489.3","2,445.4","2,492.8","2,408.4","","1.79%"
"10/24/2022","2,445.4","2,464.5","2,464.5","2,401.5","","-0.77%"
"10/21/2022","2,464.5","2,330.7","2,474.3","2,330.7","","5.74%"
"10/20/2022","2,330.7","2,320.4","2,402.4","2,305.6","","0.44%"
"10/19/2022","2,320.4","2,374.8","2,374.8","2,305.6","","-2.29%"
"10/18/2022","2,374.8","2,347.0","2,419.6","2,342.4","","1.18%"
"10/17/2022","2,347.0","2,258.9","2,367.5","2,258.9","","3.90%"
"10/14/2022","2,258.9","2,367.0","2,374.1","2,253.3","","-4.57%"
"10/13/2022","2,367.0","2,329.1","2,372.2","2,228.0","","1.63%"
"10/12/2022","2,329.1","2,329.9","2,345.9","2,275.6","","-0.04%"
"10/11/2022","2,329.9","2,352.2","2,378.7","2,300.5","","-0.95%"
"10/10/2022","2,352.2","2,331.3","2,383.8","2,330.7","","0.90%"
"10/07/2022","2,331.3","2,399.9","2,399.9","2,319.6","","-2.86%"
"10/06/2022","2,399.9","2,412.2","2,439.6","2,377.7","","-0.51%"
"10/05/2022","2,412.2","2,418.9","2,424.8","2,348.4","","-0.28%"
"10/04/2022","2,418.9","2,330.0","2,419.5","2,330.0","","3.82%"
"10/03/2022","2,330.0","2,172.8","2,340.7","2,172.8","","7.24%"
"09/30/2022","2,172.8","2,210.8","2,237.1","2,167.1","","-1.72%"
"09/29/2022","2,210.8","2,252.6","2,252.6","2,165.3","","-1.86%"
"09/28/2022","2,252.6","2,152.2","2,265.0","2,152.2","","4.67%"
"09/27/2022","2,152.2","2,094.2","2,177.2","2,094.2","","2.77%"
"09/26/2022","2,094.2","2,128.7","2,169.2","2,086.8","","-1.62%"
"09/23/2022","2,128.7","2,248.4","2,248.4","2,097.3","","-5.33%"
"09/22/2022","2,248.4","2,285.8","2,324.8","2,243.0","","-1.64%"
"09/21/2022","2,285.8","2,333.9","2,372.1","2,285.3","","-2.06%"
"09/20/2022","2,333.9","2,398.6","2,398.6","2,312.4","","-2.69%"
"09/19/2022","2,398.6","2,309.9","2,407.7","2,260.0","","3.84%"
"09/16/2022","2,309.9","2,340.3","2,340.3","2,283.6","","-1.30%"
"09/15/2022","2,340.3","2,405.1","2,424.4","2,330.7","","-2.70%"
"09/14/2022","2,405.1","2,481.5","2,481.5","2,374.5","","-3.08%"
"09/13/2022","2,481.5","2,578.1","2,578.1","2,473.6","","-3.75%"
"09/12/2022","2,578.1","2,575.6","2,619.9","2,567.9","","0.10%"
"09/09/2022","2,575.6","2,482.8","2,581.8","2,482.8","","4.38%"
"09/07/2022","2,467.5","2,446.4","2,474.9","2,391.9","","0.86%"
"09/06/2022","2,446.4","2,431.1","2,502.6","2,431.1","","0.63%"
"09/02/2022","2,431.1","2,408.9","2,478.8","2,408.9","","0.92%"
"09/01/2022","2,408.9","2,504.0","2,504.0","2,384.5","","-3.80%"
"08/31/2022","2,504.0","2,525.7","2,535.6","2,481.1","","-0.86%"
"08/30/2022","2,525.7","2,641.7","2,641.7","2,496.2","","-4.39%"
"08/29/2022","2,641.7","2,656.8","2,683.0","2,601.5","","-0.57%"
"08/26/2022","2,656.8","2,728.8","2,748.0","2,654.0","","-2.64%"
"08/25/2022","2,728.8","2,657.1","2,728.8","2,657.1","","2.70%"
"08/24/2022","2,657.1","2,602.6","2,659.1","2,576.9","","2.09%"
"08/23/2022","2,602.6","2,541.1","2,643.6","2,541.1","","2.42%"
"08/22/2022","2,541.1","2,566.7","2,572.9","2,511.1","","-1.00%"
"08/19/2022","2,566.7","2,650.0","2,650.0","2,554.2","","-3.14%"
"08/18/2022","2,650.0","2,589.8","2,659.3","2,589.8","","2.33%"
"08/17/2022","2,589.8","2,661.7","2,661.7","2,582.9","","-2.70%"
"08/16/2022","2,661.7","2,639.4","2,681.1","2,639.4","","0.85%"
"08/15/2022","2,639.4","2,680.1","2,680.1","2,576.2","","-1.52%"
"08/12/2022","2,680.1","2,626.5","2,695.0","2,623.3","","2.04%"
"08/11/2022","2,626.5","2,606.9","2,691.5","2,606.9","","0.75%"
"08/10/2022","2,606.9","2,517.1","2,613.4","2,517.1","","3.57%"
"08/09/2022","2,517.1","2,499.6","2,526.8","2,482.7","","0.70%"
"08/08/2022","2,499.6","2,475.4","2,538.0","2,475.4","","0.97%"
"08/05/2022","2,475.4","2,422.8","2,495.0","2,385.9","","2.17%"
"08/04/2022","2,422.8","2,395.6","2,459.8","2,374.8","","1.13%"
"08/03/2022","2,395.6","2,406.8","2,422.1","2,376.7","","-0.46%"
"08/02/2022","2,406.8","2,437.9","2,443.2","2,373.0","","-1.28%"
"08/01/2022","2,437.9","2,466.1","2,466.1","2,404.2","","-1.14%"
"07/29/2022","2,466.1","2,402.4","2,470.3","2,393.7","","2.65%"
"07/28/2022","2,402.4","2,386.4","2,437.6","2,345.9","","0.67%"
"07/27/2022","2,386.4","2,306.2","2,395.3","2,288.4","","3.48%"
"07/26/2022","2,306.2","2,310.7","2,335.7","2,279.1","","-0.19%"
"07/25/2022","2,310.7","2,234.6","2,313.5","2,234.6","","3.41%"
"07/22/2022","2,234.6","2,295.8","2,336.5","2,218.1","","-2.67%"
"07/21/2022","2,295.8","2,294.9","2,301.9","2,232.1","","0.04%"
"07/20/2022","2,294.9","2,287.5","2,305.9","2,254.1","","0.33%"
"07/19/2022","2,287.5","2,229.6","2,290.1","2,226.5","","2.60%"
"07/18/2022","2,229.6","2,193.6","2,286.5","2,193.6","","1.64%"
"07/15/2022","2,193.6","2,151.3","2,193.6","2,128.5","","1.97%"
"07/14/2022","2,151.3","2,216.4","2,216.4","2,100.7","","-2.94%"
"07/13/2022","2,216.4","2,168.5","2,235.8","2,143.3","","2.21%"
"07/12/2022","2,168.5","2,159.4","2,215.3","2,130.3","","0.42%"
"07/11/2022","2,159.4","2,194.0","2,194.0","2,150.8","","-1.58%"
"07/08/2022","2,194.0","2,213.9","2,224.6","2,159.9","","-0.90%"
"07/07/2022","2,213.9","2,104.6","2,239.2","2,104.6","","5.20%"
"07/06/2022","2,104.6","2,120.4","2,129.4","2,035.6","","-0.75%"
"07/05/2022","2,120.4","2,227.5","2,227.5","2,081.6","","-4.81%"
"07/01/2022","2,227.5","2,219.6","2,235.2","2,154.4","","0.36%"
"06/30/2022","2,219.6","2,287.0","2,287.0","2,179.4","","-2.94%"
"06/29/2022","2,287.0","2,354.3","2,373.3","2,254.0","","-2.86%"
"06/28/2022","2,354.3","2,395.3","2,438.7","2,343.1","","-1.71%"
"06/27/2022","2,395.3","2,356.6","2,410.1","2,356.6","","1.65%"
"06/24/2022","2,356.6","2,238.4","2,362.9","2,238.4","","5.28%"
"06/23/2022","2,238.4","2,322.7","2,325.1","2,188.2","","-3.63%"
"06/22/2022","2,322.7","2,417.1","2,417.1","2,307.1","","-3.91%"
"06/21/2022","2,417.1","2,370.7","2,473.1","2,370.7","","1.96%"
"06/17/2022","2,370.7","2,368.5","2,405.6","2,319.7","","0.09%"
"06/16/2022","2,368.5","2,475.2","2,475.2","2,349.3","","-4.31%"
"06/15/2022","2,475.2","2,426.2","2,512.1","2,418.1","","2.02%"
"06/14/2022","2,426.2","2,458.4","2,479.6","2,402.7","","-1.31%"
"06/13/2022","2,458.4","2,642.8","2,642.8","2,429.9","","-6.98%"
"06/10/2022","2,642.8","2,662.9","2,667.8","2,584.5","","-0.75%"
"06/09/2022","2,662.9","2,797.5","2,797.5","2,661.8","","-4.81%"
"06/08/2022","2,797.5","2,909.9","2,909.9","2,777.3","","-3.86%"
"06/07/2022","2,909.9","2,811.0","2,910.3","2,799.9","","3.52%"
"06/06/2022","2,811.0","2,766.4","2,819.6","2,756.3","","1.61%"
"06/03/2022","2,766.4","2,828.1","2,828.1","2,721.9","","-2.18%"
"06/02/2022","2,828.1","2,725.6","2,846.4","2,725.6","","3.76%"
"06/01/2022","2,725.6","2,731.5","2,767.1","2,669.4","","-0.21%"
"05/31/2022","2,731.5","2,832.3","2,847.7","2,720.9","","-3.56%"
"05/27/2022","2,832.3","2,789.2","2,832.9","2,778.0","","1.55%"
"05/26/2022","2,789.2","2,700.4","2,808.8","2,700.4","","3.29%"
"05/25/2022","2,700.4","2,656.5","2,706.5","2,609.3","","1.65%"
"05/24/2022","2,656.5","2,685.1","2,685.1","2,603.6","","-1.07%"
"05/23/2022","2,685.1","2,581.3","2,706.1","2,581.3","","4.02%"
"05/20/2022","2,581.3","2,611.9","2,653.4","2,507.8","","-1.17%"
"05/19/2022","2,611.9","2,573.1","2,660.8","2,565.2","","1.51%"
"05/18/2022","2,573.1","2,684.1","2,684.1","2,557.4","","-4.14%"
"05/17/2022","2,684.1","2,573.3","2,689.2","2,573.3","","4.31%"
"05/16/2022","2,573.3","2,566.7","2,630.0","2,547.0","","0.26%"
"05/13/2022","2,566.7","2,494.9","2,616.2","2,494.9","","2.88%"
"05/12/2022","2,494.9","2,547.3","2,551.8","2,435.6","","-2.06%"
"05/11/2022","2,547.3","2,566.3","2,668.6","2,539.2","","-0.74%"
"05/10/2022","2,566.3","2,593.5","2,649.0","2,510.3","","-1.05%"
"05/09/2022","2,593.5","2,768.9","2,768.9","2,579.2","","-6.34%"
"05/06/2022","2,768.9","2,827.5","2,827.5","2,724.1","","-2.07%"
"05/05/2022","2,827.5","2,982.8","2,999.0","2,766.0","","-5.21%"
"05/04/2022","2,982.8","2,899.1","2,990.5","2,854.0","","2.89%"
"05/03/2022","2,899.1","2,835.1","2,932.0","2,822.6","","2.26%"
"05/02/2022","2,835.1","2,871.4","2,871.4","2,755.1","","-1.26%"
"04/29/2022","2,871.4","2,980.8","3,026.3","2,863.1","","-3.67%"
"04/28/2022","2,980.8","2,928.7","3,002.9","2,858.1","","1.78%"
"04/27/2022","2,928.7","2,876.8","2,978.9","2,876.8","","1.80%"
"04/26/2022","2,876.8","2,927.9","2,950.5","2,875.0","","-1.74%"
"04/25/2022","2,927.9","2,985.4","2,985.4","2,804.7","","-1.93%"
"04/22/2022","2,985.4","3,146.7","3,158.4","2,962.7","","-5.13%"
"04/21/2022","3,146.7","3,349.5","3,349.5","3,122.5","","-6.06%"
"04/20/2022","3,349.5","3,353.5","3,379.8","3,276.4","","-0.12%"
"04/19/2022","3,353.5","3,348.6","3,360.3","3,285.4","","0.15%"
"04/18/2022","3,348.6","3,362.9","3,401.0","3,340.7","","-0.43%"
"04/14/2022","3,362.9","3,328.6","3,380.1","3,318.9","","1.03%"
"04/13/2022","3,328.6","3,184.5","3,333.4","3,184.5","","4.53%"
"04/12/2022","3,184.5","3,107.3","3,249.9","3,107.3","","2.49%"
"04/11/2022","3,107.3","3,138.0","3,166.2","3,087.6","","-0.98%"
"04/08/2022","3,138.0","3,140.3","3,196.3","3,103.9","","-0.08%"
"04/07/2022","3,140.3","3,072.1","3,154.7","3,048.4","","2.22%"
"04/06/2022","3,072.1","3,095.4","3,112.5","3,024.5","","-0.75%"
"04/05/2022","3,095.4","3,172.1","3,256.2","3,085.1","","-2.42%"
"04/04/2022","3,172.1","3,188.6","3,220.4","3,142.2","","-0.52%"
"04/01/2022","3,188.6","3,133.8","3,219.4","3,124.1","","1.75%"
"03/31/2022","3,133.8","3,147.2","3,196.6","3,133.0","","-0.43%"
"03/30/2022","3,147.2","3,118.3","3,201.3","3,115.2","","0.93%"
"03/29/2022","3,118.3","3,162.3","3,162.3","3,001.1","","-1.39%"
"03/28/2022","3,162.3","3,237.3","3,237.3","3,117.2","","-2.32%"
"03/25/2022","3,237.3","3,234.4","3,255.9","3,209.5","","0.09%"
"03/24/2022","3,234.4","3,149.7","3,241.0","3,149.7","","2.69%"
"03/23/2022","3,149.7","3,095.3","3,164.8","3,094.4","","1.76%"
"03/22/2022","3,095.3","3,112.8","3,151.2","3,073.7","","-0.57%"
"03/21/2022","3,112.8","2,990.0","3,142.9","2,990.0","","4.11%"
"03/18/2022","2,990.0","2,974.1","2,992.3","2,922.1","","0.45%"
"03/17/2022","2,976.6","2,854.1","2,986.8","2,854.1","","4.29%"
"03/16/2022","2,854.1","2,840.9","2,895.6","2,779.1","","0.47%"
"03/15/2022","2,840.9","2,806.2","2,854.8","2,720.6","","1.24%"
"03/14/2022","2,806.2","2,976.6","2,976.6","2,772.9","","-5.72%"
"03/11/2022","2,976.6","3,047.7","3,047.7","2,959.8","","-2.33%"
"03/10/2022","3,047.7","2,917.2","3,051.7","2,917.2","","4.47%"
"03/09/2022","2,917.2","2,916.0","2,938.6","2,820.5","","0.04%"
"03/08/2022","2,916.0","2,942.4","3,012.9","2,867.2","","-0.90%"
"03/07/2022","2,942.4","3,017.6","3,082.0","2,898.0","","-2.50%"
"03/04/2022","3,017.8","2,951.2","3,024.8","2,907.7","","2.26%"
"03/03/2022","2,951.2","2,860.4","2,972.1","2,850.1","","3.17%"
"03/02/2022","2,860.4","2,753.2","2,877.1","2,753.2","","3.89%"
"03/01/2022","2,753.2","2,691.3","2,819.4","2,691.3","","2.30%"
"02/28/2022","2,691.3","2,645.5","2,712.3","2,638.1","","1.73%"
"02/25/2022","2,645.5","2,503.0","2,645.7","2,495.8","","5.69%"
"02/24/2022","2,503.0","2,535.4","2,535.4","2,450.9","","-1.28%"
"02/23/2022","2,535.4","2,502.3","2,586.3","2,502.3","","1.32%"
"02/22/2022","2,502.3","2,522.5","2,574.7","2,480.1","","-0.80%"
"02/18/2022","2,522.5","2,539.8","2,552.9","2,501.3","","-0.68%"
"02/17/2022","2,539.8","2,553.8","2,573.7","2,521.7","","-0.55%"
"02/16/2022","2,553.8","2,542.3","2,592.0","2,530.3","","0.42%"
"02/15/2022","2,543.1","2,492.0","2,547.8","2,455.7","","2.05%"
"02/14/2022","2,492.1","2,471.2","2,503.6","2,444.1","","0.84%"
"02/11/2022","2,471.2","2,416.0","2,479.2","2,380.5","","2.29%"
"02/10/2022","2,416.0","2,422.1","2,503.4","2,395.9","","-0.25%"
"02/09/2022","2,422.1","2,367.6","2,431.0","2,367.6","","2.30%"
"02/08/2022","2,367.6","2,274.0","2,369.2","2,274.0","","4.12%"
"02/07/2022","2,274.0","2,261.4","2,296.6","2,248.0","","0.56%"
"02/04/2022","2,261.3","2,237.7","2,284.7","2,233.5","","1.06%"
"02/03/2022","2,237.7","2,257.2","2,289.9","2,228.9","","-0.87%"
"02/02/2022","2,257.2","2,229.3","2,273.4","2,211.4","","1.25%"
"02/01/2022","2,229.3","2,133.6","2,230.8","2,133.6","","4.48%"
"01/31/2022","2,133.6","2,113.0","2,138.3","2,088.9","","0.98%"
"01/28/2022","2,113.0","2,095.2","2,113.2","2,044.4","","0.85%"
"01/27/2022","2,095.2","2,128.9","2,179.7","2,081.4","","-1.58%"
"01/26/2022","2,128.9","2,185.0","2,226.1","2,102.8","","-2.57%"
"01/25/2022","2,185.0","2,180.5","2,203.5","2,104.5","","0.21%"
"01/24/2022","2,180.5","2,158.5","2,188.1","2,046.3","","1.02%"
"01/21/2022","2,158.5","2,274.8","2,274.8","2,150.0","","-5.11%"
"01/20/2022","2,274.8","2,360.1","2,404.6","2,270.8","","-3.61%"
"01/19/2022","2,360.1","2,360.5","2,411.4","2,346.9","","-0.02%"
"01/18/2022","2,360.5","2,398.9","2,411.3","2,339.9","","-1.60%"
"01/14/2022","2,398.9","2,387.9","2,403.3","2,358.5","","0.46%"
"01/13/2022","2,387.9","2,429.3","2,460.4","2,381.4","","-1.71%"
"01/12/2022","2,429.3","2,374.4","2,439.6","2,374.4","","2.31%"
"01/11/2022","2,374.4","2,337.1","2,375.5","2,295.5","","1.60%"
"01/10/2022","2,337.1","2,354.4","2,362.4","2,308.7","","-0.73%"
"01/07/2022","2,354.4","2,327.5","2,372.9","2,320.8","","1.15%"
"01/06/2022","2,327.5","2,365.8","2,387.7","2,298.7","","-1.62%"
"01/05/2022","2,365.8","2,359.9","2,463.8","2,359.9","","0.25%"
"01/04/2022","2,359.9","2,326.1","2,382.2","2,326.1","","1.46%"
"01/03/2022","2,326.1","2,288.2","2,368.1","2,288.2","","1.65%"
"12/31/2021","2,288.2","2,274.1","2,296.6","2,265.9","","0.62%"
"12/30/2021","2,274.1","2,286.4","2,314.3","2,271.9","","-0.54%"
"12/29/2021","2,286.4","2,299.9","2,315.6","2,276.2","","-0.59%"
"12/28/2021","2,299.9","2,317.2","2,321.0","2,286.4","","-0.75%"
"12/27/2021","2,317.2","2,266.5","2,317.7","2,237.9","","2.24%"
"12/23/2021","2,266.5","2,263.4","2,283.5","2,250.4","","0.14%"
"12/22/2021","2,263.4","2,232.1","2,269.2","2,220.7","","1.40%"
"12/21/2021","2,232.1","2,146.8","2,242.4","2,146.8","","3.97%"
"12/20/2021","2,146.8","2,193.3","2,193.3","2,105.6","","-2.12%"
"12/17/2021","2,193.3","2,167.6","2,209.9","2,134.4","","1.18%"
"12/16/2021","2,167.6","2,120.5","2,206.8","2,120.5","","2.22%"
"12/15/2021","2,120.5","2,126.6","2,126.9","2,031.1","","-0.29%"
"12/14/2021","2,126.6","2,131.7","2,178.3","2,115.4","","-0.24%"
"12/13/2021","2,131.7","2,162.6","2,168.4","2,105.9","","-1.43%"
"12/10/2021","2,162.6","2,163.2","2,197.4","2,129.3","","-0.03%"
"12/09/2021","2,163.2","2,186.8","2,186.8","2,141.8","","-1.08%"
"12/08/2021","2,186.8","2,160.6","2,193.7","2,151.0","","1.21%"
"12/07/2021","2,160.6","2,113.9","2,200.9","2,113.9","","2.21%"
"12/06/2021","2,113.9","2,087.7","2,137.5","2,065.4","","1.25%"
"12/03/2021","2,087.7","2,104.0","2,124.9","2,065.5","","-0.77%"
"12/02/2021","2,104.0","2,055.4","2,113.7","2,055.4","","2.36%"
"12/01/2021","2,055.4","2,102.0","2,182.1","2,055.1","","-2.22%"
"11/30/2021","2,102.0","2,175.9","2,177.9","2,060.2","","-3.40%"
"11/29/2021","2,175.9","2,190.3","2,222.3","2,150.3","","-0.66%"
"11/26/2021","2,190.3","2,277.0","2,277.0","2,134.4","","-3.81%"
"11/24/2021","2,277.0","2,287.8","2,294.6","2,263.7","","-0.48%"
"11/23/2021","2,287.8","2,281.1","2,329.1","2,266.4","","0.30%"
"11/22/2021","2,281.1","2,244.9","2,327.7","2,240.5","","1.61%"
"11/19/2021","2,244.9","2,280.4","2,280.4","2,240.9","","-1.56%"
"11/18/2021","2,280.4","2,282.6","2,287.4","2,238.1","","-0.09%"
"11/17/2021","2,282.6","2,316.7","2,348.9","2,281.7","","-1.47%"
"11/16/2021","2,316.7","2,361.5","2,361.5","2,299.1","","-1.90%"
"11/15/2021","2,361.5","2,415.3","2,415.3","2,346.1","","-2.22%"
"11/12/2021","2,415.3","2,400.4","2,436.3","2,381.7","","0.62%"
"11/11/2021","2,400.4","2,301.5","2,408.6","2,301.5","","4.30%"
"11/10/2021","2,301.5","2,363.9","2,386.9","2,295.8","","-2.64%"
"11/09/2021","2,363.9","2,381.1","2,381.1","2,317.5","","-0.72%"
"11/08/2021","2,381.1","2,316.9","2,405.8","2,316.9","","2.77%"
"11/05/2021","2,316.9","2,269.5","2,322.3","2,269.5","","2.09%"
"11/04/2021","2,269.5","2,280.7","2,309.1","2,249.3","","-0.49%"
"11/03/2021","2,280.7","2,231.7","2,291.1","2,224.1","","2.20%"
"11/02/2021","2,231.7","2,259.9","2,259.9","2,203.9","","-1.25%"
"11/01/2021","2,259.9","2,228.1","2,279.5","2,212.6","","1.43%"
"10/29/2021","2,228.1","2,244.0","2,260.9","2,221.0","","-0.71%"
"10/28/2021","2,244.0","2,223.5","2,261.1","2,222.8","","0.92%"
"10/27/2021","2,223.5","2,303.2","2,303.2","2,214.4","","-3.46%"
"10/26/2021","2,303.2","2,331.6","2,348.5","2,290.0","","-1.21%"
"10/25/2021","2,331.6","2,271.4","2,349.2","2,271.4","","2.65%"
"10/22/2021","2,271.4","2,245.3","2,308.5","2,244.8","","1.17%"
"10/21/2021","2,245.3","2,285.7","2,285.7","2,214.5","","-1.77%"
"10/20/2021","2,285.7","2,268.7","2,300.3","2,231.4","","0.75%"
"10/19/2021","2,268.7","2,311.4","2,319.3","2,254.2","","-1.85%"
"10/18/2021","2,311.4","2,287.6","2,313.2","2,250.7","","1.04%"
"10/15/2021","2,287.6","2,253.7","2,323.0","2,253.7","","1.51%"
"10/14/2021","2,253.7","2,240.6","2,297.8","2,240.6","","0.58%"
"10/13/2021","2,240.6","2,209.9","2,243.8","2,186.7","","1.39%"
"10/12/2021","2,209.9","2,204.3","2,231.1","2,190.7","","0.25%"
"10/11/2021","2,204.3","2,166.6","2,258.4","2,166.6","","1.74%"
"10/08/2021","2,166.6","2,187.0","2,218.2","2,164.1","","-0.93%"
"10/07/2021","2,187.0","2,146.1","2,214.5","2,146.1","","1.91%"
"10/06/2021","2,146.1","2,189.6","2,189.6","2,090.8","","-1.99%"
"10/05/2021","2,189.6","2,174.3","2,205.8","2,149.2","","0.70%"
"10/04/2021","2,174.3","2,166.8","2,212.3","2,166.8","","0.35%"
"10/01/2021","2,166.8","2,130.4","2,181.5","2,111.8","","1.71%"
"09/30/2021","2,130.4","2,126.7","2,174.6","2,125.9","","0.17%"
"09/29/2021","2,126.7","2,173.9","2,199.5","2,107.7","","-2.17%"
"09/28/2021","2,173.9","2,187.6","2,194.8","2,137.5","","-0.62%"
"09/27/2021","2,187.6","2,114.7","2,195.5","2,114.7","","3.44%"
"09/24/2021","2,114.7","2,125.8","2,141.1","2,103.1","","-0.52%"
"09/23/2021","2,125.8","2,100.5","2,143.5","2,100.5","","1.20%"
"09/22/2021","2,100.5","2,060.0","2,141.3","2,060.0","","1.96%"
"09/21/2021","2,060.0","2,081.7","2,111.2","2,028.8","","-1.04%"
"09/20/2021","2,081.7","2,159.8","2,159.8","2,039.5","","-3.62%"
"09/17/2021","2,159.8","2,216.2","2,216.2","2,141.9","","-2.54%"
"09/16/2021","2,216.2","2,304.4","2,304.4","2,199.8","","-3.83%"
"09/15/2021","2,304.4","2,228.7","2,317.0","2,228.7","","3.39%"
"09/14/2021","2,228.7","2,275.4","2,276.7","2,220.4","","-2.05%"
"09/13/2021","2,275.4","2,281.1","2,316.7","2,259.1","","-0.25%"
"09/10/2021","2,281.1","2,260.9","2,326.1","2,260.9","","0.89%"
"09/09/2021","2,260.9","2,244.9","2,280.2","2,242.3","","0.72%"
"09/08/2021","2,244.9","2,301.2","2,301.2","2,232.2","","-2.45%"
"09/07/2021","2,301.2","2,296.0","2,330.2","2,295.4","","0.22%"
"09/03/2021","2,296.0","2,290.9","2,315.9","2,284.2","","0.22%"
"09/02/2021","2,290.9","2,266.4","2,316.1","2,266.4","","1.08%"
"09/01/2021","2,266.4","2,261.3","2,277.7","2,192.6","","0.23%"
"08/31/2021","2,261.3","2,272.3","2,274.2","2,228.5","","-0.49%"
"08/30/2021","2,272.3","2,288.6","2,314.2","2,266.9","","-0.71%"
"08/27/2021","2,288.6","2,190.4","2,302.9","2,190.4","","4.49%"
"08/26/2021","2,190.4","2,229.4","2,243.3","2,186.2","","-1.75%"
"08/25/2021","2,229.4","2,246.4","2,262.5","2,220.7","","-0.76%"
"08/24/2021","2,246.4","2,203.5","2,265.8","2,203.5","","1.95%"
"08/23/2021","2,203.5","2,126.5","2,221.0","2,126.5","","3.62%"
"08/20/2021","2,126.5","2,123.4","2,148.7","2,107.3","","0.14%"
"08/19/2021","2,123.4","2,210.9","2,210.9","2,109.2","","-3.96%"
"08/18/2021","2,210.9","2,232.0","2,264.5","2,207.2","","-0.94%"
"08/17/2021","2,232.0","2,295.0","2,295.0","2,196.8","","-2.75%"
"08/16/2021","2,295.0","2,342.7","2,342.7","2,246.5","","-2.03%"
"08/13/2021","2,342.7","2,346.5","2,362.5","2,331.6","","-0.16%"
