Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,5.670000,5.900000,5.620000,5.840000,5.705476,47541965
2018-01-03,5.900000,6.100000,5.860000,6.010000,5.871561,63983100
2018-01-04,6.050000,6.090000,5.980000,6.010000,5.871561,36153810
2018-01-05,6.050000,6.130000,6.010000,6.070000,5.930179,21619561
2018-01-08,6.100000,6.100000,5.760000,5.790000,5.656628,70061802
2018-01-09,5.720000,5.770000,5.420000,5.500000,5.373308,105878780
2018-01-10,5.500000,5.630000,5.420000,5.520000,5.392848,71671403
2018-01-11,5.520000,5.690000,5.480000,5.650000,5.519854,54412483
2018-01-12,5.680000,5.820000,5.640000,5.770000,5.637089,65892675
2018-01-15,5.850000,5.860000,5.470000,5.560000,5.431926,141631459
2018-01-16,5.610000,5.640000,5.490000,5.570000,5.441696,82864087
2018-01-17,5.500000,5.550000,5.360000,5.420000,5.295151,56894387
2018-01-18,5.500000,5.520000,5.340000,5.360000,5.236533,78544687
2018-01-19,5.400000,5.900000,5.400000,5.900000,5.764095,127068376
2018-01-22,5.780000,6.270000,5.740000,5.880000,5.744555,94443869
2018-01-23,5.990000,6.050000,5.770000,5.850000,5.715246,64632774
2018-01-24,5.850000,5.890000,5.630000,5.760000,5.627320,47254231
2018-01-25,5.860000,6.140000,5.750000,5.780000,5.646859,73240725
2018-01-26,5.790000,5.870000,5.700000,5.750000,5.617549,34787258
2018-01-29,5.800000,6.020000,5.760000,5.880000,5.744555,62975329
2018-01-30,5.870000,5.870000,5.520000,5.540000,5.412387,58311870
2018-01-31,5.390000,5.390000,5.190000,5.300000,5.177916,119597865
2018-02-01,5.310000,5.470000,5.160000,5.170000,5.050910,89593402
2018-02-02,5.190000,5.400000,5.150000,5.350000,5.226764,110131352
2018-02-05,5.150000,5.330000,5.120000,5.280000,5.158376,74360612
2018-02-06,5.090000,5.180000,4.860000,4.860000,4.748051,146054645
2018-02-07,5.090000,5.150000,4.860000,4.870000,4.757821,75579571
2018-02-08,4.920000,4.990000,4.760000,4.850000,4.738281,75300573
2018-02-09,4.700000,4.700000,4.460000,4.550000,4.445192,81220862
2018-02-12,4.620000,4.750000,4.510000,4.580000,4.474500,47920788
2018-02-13,4.690000,4.740000,4.620000,4.620000,4.513579,29327231
2018-02-14,4.700000,4.790000,4.590000,4.760000,4.650354,28605735
2018-02-15,4.760000,4.970000,4.760000,4.940000,4.826208,19551166
2018-02-20,4.930000,5.010000,4.840000,4.960000,4.845747,25124655
2018-02-21,4.890000,4.980000,4.860000,4.940000,4.826208,17755616
2018-02-22,4.930000,5.030000,4.870000,4.940000,4.826208,23667476
2018-02-23,5.010000,5.080000,4.950000,5.020000,4.904365,36376921
2018-02-26,5.020000,5.040000,4.780000,4.810000,4.699202,50873689
2018-02-27,4.880000,4.890000,4.630000,4.700000,4.591736,47088849
2018-02-28,4.620000,4.780000,4.560000,4.750000,4.640584,52830031
2018-03-01,4.680000,4.770000,4.660000,4.710000,4.601506,35032795
2018-03-02,4.600000,4.700000,4.550000,4.590000,4.484270,32500674
2018-03-05,4.580000,4.600000,4.450000,4.530000,4.425652,33781745
2018-03-06,4.600000,4.810000,4.540000,4.720000,4.611275,53820661
2018-03-07,4.690000,4.720000,4.600000,4.600000,4.494040,21862480
2018-03-08,4.650000,4.700000,4.550000,4.600000,4.494040,30308314
2018-03-09,4.620000,4.650000,4.590000,4.610000,4.503809,16600860
2018-03-12,4.680000,4.710000,4.590000,4.620000,4.513579,30392395
2018-03-13,4.600000,4.670000,4.590000,4.620000,4.513579,14922059
2018-03-14,4.610000,4.680000,4.570000,4.620000,4.513579,28921436
2018-03-15,4.620000,4.630000,4.580000,4.620000,4.513579,27664230
2018-03-16,4.600000,4.610000,4.590000,4.600000,4.494040,26220031
2018-03-19,4.640000,4.640000,4.530000,4.570000,4.464731,19227673
2018-03-20,4.530000,4.570000,4.300000,4.350000,4.249798,58235000
2018-03-21,4.350000,4.410000,4.200000,4.260000,4.161872,40306415
2018-03-22,4.330000,4.380000,4.270000,4.350000,4.249798,21638000
2018-03-23,4.230000,4.240000,4.010000,4.240000,4.142332,53262896
2018-03-26,4.200000,4.270000,4.120000,4.270000,4.171641,30746518
2018-03-27,4.350000,4.380000,4.290000,4.330000,4.230259,18527222
2018-03-28,4.280000,4.330000,4.210000,4.290000,4.191181,29288709
2018-03-29,4.270000,4.390000,4.240000,4.350000,4.249798,25225560
2018-04-03,4.300000,4.320000,4.180000,4.310000,4.210720,28018228
2018-04-04,4.300000,4.360000,4.260000,4.300000,4.200950,17380642
2018-04-06,4.240000,4.410000,4.240000,4.360000,4.259568,16756280
2018-04-09,4.310000,4.550000,4.310000,4.550000,4.445192,34462888
