Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,5.850000,5.870000,5.530000,5.570000,5.148203,18792121
2022-11-01,5.670000,6.090000,5.630000,6.080000,5.619582,22218143
2022-11-02,6.040000,6.300000,6.000000,6.280000,5.804437,11575925
2022-11-03,6.120000,6.200000,5.940000,5.970000,5.517911,10279917
2022-11-04,5.970000,6.340000,5.950000,6.270000,5.795194,17335397
2022-11-07,6.250000,6.720000,6.200000,6.640000,6.137175,25345981
2022-11-08,6.790000,6.790000,6.540000,6.610000,6.109447,11933100
2022-11-09,6.610000,6.880000,6.590000,6.700000,6.192631,17433877
2022-11-10,6.280000,6.280000,6.000000,6.230000,6.133561,18447552
2022-11-11,6.410000,6.600000,6.410000,6.570000,6.468297,18491500
2022-11-14,6.620000,6.990000,6.620000,6.860000,6.753808,25485716
2022-11-15,6.910000,7.150000,6.790000,7.060000,6.950712,29471158
2022-11-16,7.100000,7.370000,7.070000,7.290000,7.177152,30123640
2022-11-17,7.210000,7.360000,6.880000,7.080000,6.970403,29131086
2022-11-18,7.080000,7.180000,6.760000,6.840000,6.734118,22193983
2022-11-21,6.770000,6.810000,6.510000,6.660000,6.556904,17703823
2022-11-22,6.730000,6.830000,6.560000,6.660000,6.556904,8076739
2022-11-23,6.700000,6.810000,6.620000,6.630000,6.527369,6678566
2022-11-24,6.670000,6.830000,6.670000,6.770000,6.665201,5836666
2022-11-25,6.880000,6.900000,6.670000,6.880000,6.773499,4993500
2022-11-28,6.860000,6.860000,6.500000,6.790000,6.684892,11330228
2022-11-29,6.880000,7.100000,6.850000,7.080000,6.970403,14332702
2022-11-30,7.090000,7.240000,6.940000,7.230000,7.118081,25274663
2022-12-01,7.270000,7.570000,7.200000,7.300000,7.186997,23660979
2022-12-02,7.300000,7.300000,7.000000,7.030000,6.921177,13745493
2022-12-05,7.170000,7.750000,7.170000,7.590000,7.472508,22828630
2022-12-06,7.560000,7.580000,7.380000,7.470000,7.354365,13893756
2022-12-07,7.450000,7.470000,7.180000,7.180000,7.068854,13467448
2022-12-08,7.270000,7.420000,7.150000,7.260000,7.147616,15953432
2022-12-09,7.260000,7.570000,7.260000,7.510000,7.393746,19113500
2022-12-12,7.500000,7.500000,7.230000,7.310000,7.196842,12732265
2022-12-13,7.410000,7.460000,7.160000,7.370000,7.255913,7921177
2022-12-14,7.530000,7.620000,7.350000,7.520000,7.403592,12797537
2022-12-15,7.230000,7.530000,7.230000,7.490000,7.374055,8430739
2022-12-16,7.400000,7.550000,7.330000,7.500000,7.383901,9060796
2022-12-19,7.530000,7.630000,7.210000,7.380000,7.265759,16309596
2022-12-20,7.430000,7.430000,7.080000,7.180000,7.068854,11469380
2022-12-21,7.250000,7.280000,7.150000,7.260000,7.147616,4557537
2022-12-22,7.380000,7.420000,7.240000,7.310000,7.196842,5651164
2022-12-23,7.250000,7.380000,7.220000,7.290000,7.177152,5637848
2022-12-28,7.340000,7.530000,7.330000,7.510000,7.393746,9851339
2022-12-29,7.500000,7.500000,7.290000,7.390000,7.275604,9740101
2022-12-30,7.470000,7.470000,7.340000,7.370000,7.255913,6579795
2023-01-03,7.370000,7.570000,7.160000,7.520000,7.403592,7773484
2023-01-04,7.550000,7.580000,7.280000,7.420000,7.305140,26912828
2023-01-05,7.410000,7.660000,7.350000,7.580000,7.462663,11176252
2023-01-06,7.740000,7.800000,7.420000,7.540000,7.423282,20654390
2023-01-09,7.720000,8.020000,7.650000,7.980000,7.856471,27584602
2023-01-10,8.000000,8.390000,7.980000,8.160000,8.033684,34898850
2023-01-11,8.300000,8.390000,8.020000,8.130000,8.004148,30074798
2023-01-12,8.240000,8.500000,8.160000,8.280000,8.151827,28731139
2023-01-13,8.440000,8.520000,8.250000,8.420000,8.289660,14382253
2023-01-16,8.500000,8.530000,8.350000,8.440000,8.309350,30942004
2023-01-17,8.460000,8.890000,8.450000,8.650000,8.516099,33418272
2023-01-18,8.750000,8.820000,8.550000,8.710000,8.575171,27714184
2023-01-19,8.560000,8.700000,8.530000,8.660000,8.525945,5779193
2023-01-20,8.650000,9.020000,8.650000,8.950000,8.811455,13377805
2023-01-26,9.060000,9.170000,8.890000,9.120000,8.978824,10870867
2023-01-27,9.120000,9.160000,8.950000,9.140000,8.998514,4492310
2023-01-30,9.200000,9.200000,8.880000,8.910000,8.772075,31996335
2023-01-31,9.000000,9.200000,8.970000,9.060000,8.919753,24698974
2023-02-01,9.150000,9.400000,9.060000,9.300000,9.156037,34191578
2023-02-02,9.400000,9.400000,9.140000,9.280000,9.136347,20076906
2023-02-03,9.140000,9.270000,8.860000,8.880000,8.742539,24734638
2023-02-06,8.700000,8.700000,8.220000,8.480000,8.348730,35042564
2023-02-07,8.480000,8.790000,8.400000,8.570000,8.437337,19016295
