Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,5.090000,5.350000,5.060000,5.250000,3.501840,7723000
2018-11-01,5.260000,5.270000,5.080000,5.130000,3.421798,8566465
2018-11-02,5.290000,5.350000,5.130000,5.270000,3.515181,9522000
2018-11-05,5.270000,5.270000,5.080000,5.180000,3.455150,5826500
2018-11-06,5.180000,5.250000,5.140000,5.200000,3.468490,6606107
2018-11-07,5.240000,5.300000,5.160000,5.230000,3.488500,7875000
2018-11-08,5.290000,5.400000,5.230000,5.270000,3.515181,14147500
2018-11-09,5.390000,5.390000,5.060000,5.130000,3.421798,14147007
2018-11-12,5.200000,5.300000,5.170000,5.250000,3.501840,25508400
2018-11-13,5.200000,5.260000,5.120000,5.170000,3.448479,14107500
2018-11-14,5.240000,5.290000,5.040000,5.090000,3.395118,52229316
2018-11-15,5.130000,5.140000,4.970000,5.020000,3.348427,30597500
2018-11-16,5.080000,5.100000,4.980000,5.030000,3.355097,17127000
2018-11-19,5.030000,5.100000,4.900000,4.930000,3.288395,15082000
2018-11-20,4.880000,4.940000,4.550000,4.590000,3.061610,26581500
2018-11-21,4.500000,4.800000,4.500000,4.730000,3.154992,24755298
2018-11-22,4.700000,4.850000,4.690000,4.780000,3.188343,17958500
2018-11-23,4.740000,4.870000,4.740000,4.830000,3.221693,9160000
2018-11-26,4.740000,5.110000,4.710000,4.950000,3.301735,34961500
2018-11-27,4.960000,5.010000,4.880000,4.960000,3.308406,11019500
2018-11-28,5.000000,5.130000,4.970000,5.020000,3.348427,13475961
2018-11-29,5.020000,5.070000,4.930000,5.020000,3.348427,23447571
2018-11-30,5.000000,5.060000,4.750000,4.850000,3.235034,155860716
2018-12-03,4.900000,4.970000,4.820000,4.870000,3.248374,24890343
2018-12-04,4.930000,4.930000,4.730000,4.780000,3.188343,12805376
2018-12-05,4.760000,4.760000,4.640000,4.700000,3.134981,14564500
2018-12-06,4.730000,4.730000,4.460000,4.500000,3.001578,19683000
2018-12-07,4.490000,4.520000,4.370000,4.490000,2.994907,12860000
2018-12-10,4.500000,4.530000,4.440000,4.520000,3.014918,7077436
2018-12-11,4.500000,4.630000,4.470000,4.520000,3.014918,7920872
2018-12-12,4.500000,4.590000,4.430000,4.490000,2.994907,7640272
2018-12-13,4.500000,4.640000,4.450000,4.610000,3.074950,10348000
2018-12-14,4.550000,4.670000,4.500000,4.600000,3.068279,6927740
2018-12-17,4.530000,4.580000,4.460000,4.520000,3.014918,5382000
2018-12-18,4.490000,4.560000,4.410000,4.500000,3.001578,6581500
2018-12-19,4.500000,4.500000,4.330000,4.490000,2.994907,2616348
2018-12-20,4.490000,4.560000,4.470000,4.500000,3.001578,3830500
2018-12-21,4.500000,4.500000,4.380000,4.450000,2.968226,3463779
2018-12-24,4.440000,4.440000,4.320000,4.330000,2.888185,946500
2018-12-27,4.460000,4.500000,4.360000,4.460000,2.974897,2805392
2018-12-28,4.460000,4.460000,4.330000,4.420000,2.948216,2415300
2018-12-31,4.420000,4.450000,4.230000,4.450000,2.968226,3645070
2019-01-02,4.450000,4.450000,4.180000,4.250000,2.834823,8285000
2019-01-03,4.280000,4.280000,4.100000,4.160000,2.774792,7402000
2019-01-04,4.160000,4.330000,4.080000,4.170000,2.781462,7932500
2019-01-07,4.280000,4.360000,4.210000,4.310000,2.874844,4238158
2019-01-08,4.370000,4.510000,4.300000,4.470000,2.981567,8885207
2019-01-09,4.430000,4.770000,4.430000,4.760000,3.175003,14982952
2019-01-10,4.840000,4.840000,4.620000,4.720000,3.148322,8824080
2019-01-11,4.820000,4.820000,4.670000,4.770000,3.181672,2928579
2019-01-14,4.790000,4.880000,4.730000,4.850000,3.235034,6743500
2019-01-15,4.770000,5.020000,4.770000,5.020000,3.348427,8317658
2019-01-16,5.060000,5.060000,4.950000,5.030000,3.355097,9913243
2019-01-17,5.100000,5.200000,5.040000,5.050000,3.368437,14466965
2019-01-18,5.070000,5.100000,4.910000,5.070000,3.381778,6714065
2019-01-21,5.120000,5.120000,4.870000,5.020000,3.348427,6358000
2019-01-22,5.090000,5.090000,4.890000,5.000000,3.335087,3576000
